ID	IPA	simp	trad	detail	piŋyiŋ	调类
	tiɑ⁵³	爹	爹			tiɑ1
	tiɑ⁴⁵	嗲	嗲			tiɑ3
	tsiɑ⁴⁵	姐	姐			tsiɑ3
	tsiɑ⁴²³	借	借	～銅錢，～口		tsiɑ5
	tsiɑ⁴²³	藉	藉	～口		tsiɑ5
	siɑ⁴⁵	写	寫			siɑ3
	siɑ⁴²³	卸	卸			siɑ5
	siɑ⁴²³	泻	瀉			siɑ5
	ziɑ¹³	邪	邪			ziɑ2
	ziɑ¹³	斜	斜			ziɑ2
	ziɑ²¹³	谢	謝			ziɑ6
	ziɑ²¹³	荠	薺	～菜		ziɑ6
	tɕiɑ⁵³	皆	皆	全民～兵		tɕiɑ1
	tɕiɑ⁵³	阶	階			tɕiɑ1
	tɕiɑ⁵³	佳	佳			tɕiɑ1
	tɕiɑ⁵³	家	家	國～		tɕiɑ1
	tɕiɑ⁵³	加	加			tɕiɑ1
	tɕiɑ⁵³	嘉	嘉			tɕiɑ1
	tɕiɑ⁵³	家	傢	～俱		tɕiɑ1
	tɕiɑ⁴²³	稼	稼			tɕiɑ5
	tɕiɑ⁴⁵	解	解	～放，了～		tɕiɑ3
	tɕiɑ⁴⁵	假	假	眞～		tɕiɑ3
	tɕiɑ⁴⁵	贾	賈			tɕiɑ3
	tɕiɑ⁴²³	介	介			tɕiɑ5
	tɕiɑ⁴²³	界	界			tɕiɑ5
	tɕiɑ⁴²³	芥	芥			tɕiɑ5
	tɕiɑ⁴²³	届	屆			tɕiɑ5
	tɕiɑ⁴²³	戒	戒			tɕiɑ5
	tɕiɑ⁴²³	假	假	放～		tɕiɑ5
	tɕiɑ⁴²³	架	架			tɕiɑ5
	tɕiɑ⁴²³	驾	駕			tɕiɑ5
	tɕiɑ⁴²³	价	價			tɕiɑ5
	dʑiɑ¹³	茄	茄	～子		dʑiɑ2
	ɦiɑ¹³	涯	涯			ɦiɑ2
	ɦiɑ¹³	崖	崖			ɦiɑ2
	ɦiɑ¹³	霞	霞	徐～客		ɦiɑ2
	ɦiɑ¹³	遐	遐			ɦiɑ2
	ɦiɑ¹³	爷	爺			ɦiɑ2
	ɦiɑ²¹³	械	械			ɦiɑ6
	ɦiɑ²¹³	夜	夜			ɦiɑ6
	ɦiɑ²¹³	冶	冶			ɦiɑ6
	iɑ⁵³	鸦	鴉			iɑ1
	iɑ⁵³	椰	椰			iɑ1
	iɑ⁴⁵	雅	雅			iɑ3
	iɑ⁴⁵	也	也			iɑ3
	iɑ⁴⁵	野	野			iɑ3
	iɑ⁴²³	亚	亞			iɑ5
	kʰuɑ⁴⁵	垮	垮			kʰuɑ3
	uɑ⁵³	哇	哇			uɑ1
	uɑ⁵³	洼	窪			uɑ1
	uɑ⁵³	娃	娃			uɑ1
	pɒ⁵³	煲	煲			pɒ1
	pɒ⁵³	褒	襃			pɒ1
	pɒ⁴⁵	褒	襃			pɒ3
	pɒ⁵³	褒	褒			pɒ1
	pɒ⁴⁵	褒	褒			pɒ3
	pɒ⁵³	包	包			pɒ1
	pɒ⁵³	胞	胞			pɒ1
	pɒ⁵³	苞	苞			pɒ1
	pɒ⁴⁵	保	保			pɒ3
	pɒ⁴⁵	褓	褓	襁～		pɒ3
	pɒ⁴⁵	褓	緥	繈 ～		pɒ3
	pɒ⁴⁵	堡	堡			pɒ3
	pɒ⁴⁵	宝	寶			pɒ3
	pɒ⁴⁵	饱	飽			pɒ3
	pɒ⁴²³	报	報			pɒ5
	pɒ⁴²³	豹	豹			pɒ5
	pʰɒ⁵³	抛	拋			pʰɒ1
	pʰɒ⁵³	脬	脬	尿～		pʰɒ1
	pʰɒ⁴²³	泡	泡			pʰɒ5
	pɒ⁵³	炮	炮	～羊肉		pɒ1
	bɒ¹³	炮	炮	如法～製		bɒ2
	pʰɒ⁴²³	炮	炮			pʰɒ5
	pʰɒ⁴²³	炮	砲			pʰɒ5
	pʰɒ⁴²³	炮	礮			pʰɒ5
	bɒ¹³	袍	袍			bɒ2
	bɒ¹³	跑	跑			bɒ2
	bɒ¹³	刨	刨	～地		bɒ2
	bɒ²¹³	抱	抱			bɒ6
	bɒ²¹³	暴	暴			bɒ6
	bɒ²¹³	爆	爆			bɒ6
	bɒ²¹³	鲍	鮑			bɒ6
	mɒ¹³	牦	牦			mɒ2
	mɒ¹³	牦	氂			mɒ2
	mɒ¹³	牦	犛			mɒ2
	mɒ¹³	旄	旄			mɒ2
	mɒ¹³	茅	茅			mɒ2
	mɒ¹³	猫	貓			mɒ2
	mɒ¹³	锚	錨			mɒ2
	mɒ¹³	毛	毛			mɒ2
	mɒ¹³	矛	矛			mɒ2
	mɒ¹³	牟	牟			mɒ2
	mɒ⁴⁵	卯	卯			mɒ3
	mɒ⁴⁵	卯	夘			mɒ3
	mɒ⁴⁵	卯	戼			mɒ3
	mɒ⁴⁵	牡	牡			mɒ3
	mɒ²¹³	冃	冃			mɒ6
	mɒ²¹³	冒	冒			mɒ6
	mɒ²¹³	冒	冐			mɒ6
	mɒ²¹³	帽	帽			mɒ6
	mɒ²¹³	帽	㡌			mɒ6
	mɒ²¹³	貌	貌			mɒ6
	mɒ²¹³	皃	皃			mɒ6
	tɒ⁵³	刀	刀			tɒ1
	tɒ⁵³	叨	叨			tɒ1
	dɒ¹³	萄	萄	葡（bəʔ8）～		dɒ2
	tɒ⁴⁵	祷	禱			tɒ3
	tɒ⁴⁵	岛	島			tɒ3
	tɒ⁴⁵	倒	倒	～塌		tɒ3
	tɒ⁴⁵	捣	擣	～亂		tɒ3
	tɒ⁴⁵	捣	搗	～亂		tɒ3
	dɒ²¹³	捣	擣	（俗）～一～		dɒ6
	dɒ²¹³	捣	搗	（俗）～一～		dɒ6
	tɒ⁴²³	到	到			tɒ5
	tɒ⁴²³	倒	倒	～掛		tɒ5
	tʰɒ⁵³	滔	滔			tʰɒ1
	tʰɒ⁵³	掏	掏	～出來		tʰɒ1
	tʰɒ⁴⁵	讨	討			tʰɒ3
	tʰɒ⁴²³	套	套			tʰɒ5
	dɒ¹³	桃	桃			dɒ2
	dɒ¹³	逃	逃			dɒ2
	dɒ¹³	涛	濤			dɒ2
	dɒ¹³	淘	淘			dɒ2
	dɒ¹³	陶	陶			dɒ2
	dɒ²¹³	道	道			dɒ6
	dɒ²¹³	稻	稻			dɒ6
	dɒ²¹³	盗	盜			dɒ6
	dɒ²¹³	导	導			dɒ6
	dɒ²¹³	悼	悼			dɒ6
	nɒ⁴⁵	脑	腦			nɒ3
	nɒ⁴⁵	恼	惱			nɒ3
	nɒ²¹³	闹	鬧	軋～猛：湊熱鬧		nɒ6
	lɒ⁵³	捞	撈			lɒ1
	lɒ⁵³	唠	嘮			lɒ1
	lɒ¹³	萝	蘿	～蔔		lɒ2
	lɒ¹³	劳	勞			lɒ2
	lɒ¹³	牢	牢			lɒ2
	lɒ¹³	痨	癆			lɒ2
	lɒ⁴⁵	老	老			lɒ3
	lɒ²¹³	涝	澇			lɒ6
	tsɒ⁵³	遭	遭			tsɒ1
	tsɒ⁵³	糟	糟			tsɒ1
	tsɒ⁵³	朝	朝	明～，～飯（不講早飯）		tsɒ1
	tsɒ⁵³	昭	昭			tsɒ1
	tsɒ⁵³	招	招			tsɒ1
	tsɒ⁴⁵	早	早			tsɒ3
	tsɒ⁴⁵	枣	棗			tsɒ3
	tsɒ⁴⁵	蚤	蚤			tsɒ3
	tsɒ⁴⁵	澡	澡			tsɒ3
	tsɒ⁴⁵	藻	藻			tsɒ3
	tsɒ⁴⁵	爪	爪			tsɒ3
	tsɒ⁴⁵	找	找			tsɒ3
	tsɒ⁴²³	灶	灶			tsɒ5
	tsɒ⁴²³	罩	罩			tsɒ5
	tsɒ⁴²³	照	照			tsɒ5
	tsɒ⁴²³	曌	曌	武～		tsɒ5
	tsʰɒ⁵³	操	操			tsʰɒ1
	tsʰɒ⁵³	抄	抄			tsʰɒ1
	tsʰɒ⁵³	超	超			tsʰɒ1
	tsʰɒ⁴⁵	草	草			tsʰɒ3
	tsʰɒ⁴⁵	草	艸	草本字		tsʰɒ3
	tsʰɒ⁴⁵	艹	艹	艸隷變作艹		tsʰɒ3
	tsʰɒ⁴⁵	钞	鈔			tsʰɒ3
	tsʰɒ⁴⁵	炒	炒			tsʰɒ3
	tsʰɒ⁴⁵	吵	吵			tsʰɒ3
	tsʰɒ⁴²³	躁	躁			tsʰɒ5
	dzɒ¹³	嘲	嘲			dzɒ2
	dzɒ¹³	朝	朝	～代		dzɒ2
	dzɒ¹³	潮	潮			dzɒ2
	dzɒ²¹³	赵	趙			dzɒ6
	dzɒ²¹³	兆	兆			dzɒ6
	sɒ⁵³	骚	騷			sɒ1
	sɒ⁵³	臊	臊			sɒ1
	sɒ⁵³	搔	搔			sɒ1
	siɒ⁵³	肖	肖	姓		siɒ1
	sɒ⁵³	肖	肖	生～		sɒ1
	sɒ⁵³	稍	稍			sɒ1
	sɒ⁵³	梢	梢			sɒ1
	sɒ⁵³	捎	捎			sɒ1
	sɒ⁵³	筲	筲	～箕:淘米用的竹器		sɒ1
	sɒ⁵³	鞘	鞘			sɒ1
	sɒ⁵³	烧	燒			sɒ1
	sɒ⁴⁵	扫	掃	～地		sɒ3
	sɒ⁴⁵	嫂	嫂			sɒ3
	sɒ⁴⁵	少	少	多～		sɒ3
	sɒ⁴²³	扫	掃	～帚		sɒ5
	sɒ⁴²³	哨	哨			sɒ5
	sɒ⁴²³	燥	燥	乾～		sɒ5
	sɒ⁴²³	少	少	老～		sɒ5
	zɒ¹³	曹	曹			zɒ2
	zɒ¹³	槽	槽			zɒ2
	zɒ¹³	巢	巢			zɒ2
	zɒ²¹³	肇	肇			zɒ6
	zɒ¹³	韶	韶			zɒ2
	zɒ²¹³	皂	皂			zɒ6
	zɒ²¹³	造	造			zɒ6
	zɒ²¹³	召	召			zɒ6
	zɒ²¹³	绍	紹			zɒ6
	zɒ²¹³	邵	邵			zɒ6
	zɒ²¹³	绕	繞	圍～		zɒ6
	kɒ⁵³	高	高			kɒ1
	kɒ⁵³	高	髙			kɒ1
	kɒ⁵³	膏	膏			kɒ1
	kɒ⁵³	篙	篙			kɒ1
	kɒ⁵³	羔	羔			kɒ1
	kɒ⁵³	糕	糕			kɒ1
	kɒ⁵³	交	交			kɒ1
	kɒ⁵³	缴	繳	～費		kɒ1
	kɒ⁵³	胶	膠	～水		kɒ1
	kɒ⁵³	教	教	～書		kɒ1
	kɒ⁵³	茭	茭	～白		kɒ1
	kɒ⁴⁵	稿	稿			kɒ3
	kɒ⁴⁵	绞	絞	毛巾～乾		kɒ3
	kɒ⁴⁵	搅	攪			kɒ3
	kɒ⁴²³	告	告			kɒ5
	kɒ⁴²³	教	教	～訓		kɒ5
	kɒ⁴²³	校	校	～對		kɒ5
	kɒ⁴²³	觉	覺	睏～		kɒ5
	kɒ⁴²³	窖	窖			kɒ5
	kʰɒ⁵³	敲	敲			kʰɒ1
	kʰɒ⁴⁵	考	考			kʰɒ3
	kʰɒ⁴⁵	烤	烤			kʰɒ3
	kʰɒ⁴⁵	拷	拷			kʰɒ3
	kʰɒ⁴²³	靠	靠			kʰɒ5
	kʰɒ⁴²³	犒	犒			kʰɒ5
	ɡɒ²¹³	搞	搞			ɡɒ6
	ɡɒ²¹³	搅	攪			ɡɒ6
	ɡɒ¹³	螯	螯	螃蜞～		ɡɒ2
	ŋɒ¹³	鳌	鰲			ŋɒ2
	ŋɒ¹³	熬	熬			ŋɒ2
	ŋɒ⁴⁵	咬	咬			ŋɒ3
	ŋɒ²¹³	傲	傲			ŋɒ6
	hɒ⁵³	蒿	蒿			hɒ1
	hɒ⁵³	薅	薅			hɒ1
	hɒ⁴⁵	好	好			hɒ3
	hɒ⁴²³	耗	耗			hɒ5
	hɒ⁴²³	孝	孝	戴～		hɒ5
	ɦʰɒ¹³	豪	豪			ɦʰɒ2
	ɦʰɒ¹³	壕	壕			ɦʰɒ2
	ɦʰɒ¹³	毫	毫			ɦʰɒ2
	ɦʰɒ¹³	号	號	～叫		ɦʰɒ2
	ɦʰɒ²¹³	浩	浩			ɦʰɒ6
	ɦʰɒ²¹³	皓	皓			ɦʰɒ6
	ɦʰɒ²¹³	号	號	～碼		ɦʰɒ6
	ɒ⁵³	凹	凹			ɒ1
	ɒ⁴⁵	袄	襖			ɒ3
	ɒ⁴²³	奥	奥			ɒ5
	ɒ⁴²³	奥	奧			ɒ5
	ɒ⁴²³	澳	澳	～門		ɒ5
	ɒ⁴²³	懊	懊	～憦：後悔		ɒ5
	lɒ²¹³	𫺘	憦	懊～：後悔		lɒ6
	ɒ⁴²³	坳	坳			ɒ5
	piɒ⁵³	膘	膘			piɒ1
	piɒ⁵³	标	標			piɒ1
	piɒ⁵³	彪	彪			piɒ1
	piɒ⁴⁵	表	表			piɒ3
	pʰiɒ⁵³	飘	飄			pʰiɒ1
	pʰiɒ⁵³	漂	漂	～流，～浮		pʰiɒ1
	pʰiɒ⁴⁵	漂	漂	～白		pʰiɒ3
	pʰiɒ⁴²³	票	票			pʰiɒ5
	pʰiɒ⁴²³	漂	漂	～亮		pʰiɒ5
	biɒ¹³	瓢	瓢			biɒ2
	biɒ¹³	嫖	嫖			biɒ2
	biɒ²¹³	鳔	鰾			biɒ6
	biɒ²¹³	朴	朴			biɒ6
	miɒ¹³	苗	苗			miɒ2
	miɒ¹³	描	描			miɒ2
	miɒ⁴⁵	渺	渺			miɒ3
	miɒ⁴⁵	秒	秒			miɒ3
	miɒ⁴⁵	妙	妙	又		miɒ3
	miɒ²¹³	庙	廟			miɒ6
	miɒ²¹³	妙	妙	又		miɒ6
	miɒ²¹³	谬	謬			miɒ6
	miɒ²¹³	缪	繆			miɒ6
	fiɒ⁴²³	覅	覅			fiɒ5
	tiɒ⁵³	刁	刁			tiɒ1
	tiɒ⁵³	貂	貂			tiɒ1
	tiɒ⁵³	雕	雕	金～，～刻，姓		tiɒ1
	tiɒ⁵³	雕	鵰	金～		tiɒ1
	tiɒ⁵³	雕	彫	～刻		tiɒ1
	tiɒ⁵³	雕	琱	～刻		tiɒ1
	tiɒ⁵³	凋	凋	～謝		tiɒ1
	tiɒ⁵³	凋	彫	～謝		tiɒ1
	tiɒ⁴²³	钓	釣			tiɒ5
	tiɒ⁴²³	吊	弔			tiɒ5
	tiɒ⁴²³	吊	吊	俗弔字		tiɒ5
	tʰiɒ⁵³	挑	挑			tʰiɒ1
	tʰiɒ⁴²³	跳	跳			tʰiɒ5
	diɒ¹³	条	條			diɒ2
	diɒ¹³	调	調	協～		diɒ2
	diɒ²¹³	掉	掉			diɒ6
	diɒ²¹³	调	調	～查		diɒ6
	liɒ¹³	燎	燎			liɒ2
	liɒ¹³	疗	療			liɒ2
	liɒ¹³	聊	聊			liɒ2
	liɒ¹³	辽	遼			liɒ2
	liɒ¹³	撩	撩			liɒ2
	liɒ¹³	僚	僚			liɒ2
	liɒ¹³	嘹	嘹			liɒ2
	liɒ⁴⁵	了	了	～結		liɒ3
	liɒ⁴⁵	了	瞭	～解		liɒ3
	liɒ²¹³	瞭	瞭	～望		liɒ6
	liɒ²¹³	料	料			liɒ6
	liɒ²¹³	廖	廖			liɒ6
	liɒ²¹³	镣	鐐			liɒ6
	tsiɒ⁵³	焦	焦			tsiɒ1
	tsiɒ⁵³	蕉	蕉			tsiɒ1
	tsiɒ⁵³	椒	椒			tsiɒ1
	tsiɒ⁵³	醮	醮	指再嫁		tsiɒ1
	tsiɒ⁴⁵	剿	剿			tsiɒ3
	tsʰiɒ⁵³	锹	鍬			tsʰiɒ1
	tsʰiɒ⁵³	缲	繰	～邊		tsʰiɒ1
	tsʰiɒ⁵³	悄	悄			tsʰiɒ1
	tsʰiɒ⁴²³	俏	俏			tsʰiɒ5
	tsʰiɒ⁴²³	峭	峭			tsʰiɒ5
	dziɒ¹³	瞧	瞧			dziɒ2
	siɒ⁵³	峭	峭	～岐（原爲蕭岐，今改爲峭岐，仍念蕭岐）		siɒ1
	siɒ⁵³	消	消			siɒ1
	siɒ⁵³	宵	宵			siɒ1
	siɒ⁵³	硝	硝			siɒ1
	siɒ⁵³	销	銷			siɒ1
	siɒ⁵³	逍	逍			siɒ1
	siɒ⁵³	鞘	鞘			siɒ1
	siɒ⁵³	萧	蕭			siɒ1
	siɒ⁵³	箫	簫			siɒ1
	siɒ⁴⁵	小	小			siɒ3
	siɒ⁴⁵	筱	筱			siɒ3
	siɒ⁴⁵	筱	篠			siɒ3
	siɒ⁴²³	笑	笑			siɒ5
	siɒ⁴²³	笑	咲			siɒ5
	ziɒ¹³	缫	繅			ziɒ2
	tɕiɒ⁵³	交	交			tɕiɒ1
	tɕiɒ⁵³	缴	繳			tɕiɒ1
	tɕiɒ⁵³	郊	郊			tɕiɒ1
	tɕiɒ⁵³	胶	膠			tɕiɒ1
	tɕiɒ⁵³	教	教			tɕiɒ1
	tɕiɒ⁵³	骄	驕			tɕiɒ1
	tɕiɒ⁵³	娇	嬌			tɕiɒ1
	tɕiɒ⁵³	浇	澆			tɕiɒ1
	tɕiɒ⁴⁵	绞	絞			tɕiɒ3
	tɕiɒ⁴⁵	狡	狡			tɕiɒ3
	tɕiɒ⁴⁵	铰	鉸			tɕiɒ3
	tɕiɒ⁴⁵	搅	攪			tɕiɒ3
	tɕiɒ⁴⁵	饺	餃			tɕiɒ3
	tɕiɒ⁴²³	教	教	～訓		tɕiɒ5
	tɕiɒ⁴²³	校	校	～對		tɕiɒ5
	tɕiɒ⁴²³	较	較			tɕiɒ5
	tɕiɒ⁴²³	叫	叫			tɕiɒ5
	tɕʰiɒ⁵³	锹	鍬			tɕʰiɒ1
	tɕʰiɒ⁴⁵	巧	巧			tɕʰiɒ3
	tɕʰiɒ⁴²³	翘	翹			tɕʰiɒ5
	tɕʰiɒ⁴²³	撬	撬			tɕʰiɒ5
	tɕʰiɒ⁴²³	窍	竅			tɕʰiɒ5
	dʑiɒ¹³	翘	翹	連～		dʑiɒ2
	dʑiɒ¹³	乔	喬			dʑiɒ2
	dʑiɒ¹³	侨	僑			dʑiɒ2
	dʑiɒ¹³	桥	橋			dʑiɒ2
	dʑiɒ¹³	荞	蕎			dʑiɒ2
	dʑiɒ²¹³	轿	轎			dʑiɒ6
	ȵiɒ¹³	饶	饒			ȵiɒ2
	ȵiɒ⁴⁵	鸟	鳥			ȵiɒ3
	ȵiɒ²¹³	绕	繞	～圈		ȵiɒ6
	ȵiɒ²¹³	尿	尿	～素		ȵiɒ6
	ɕiɒ⁵³	嚣	囂			ɕiɒ1
	ɕiɒ⁴⁵	晓	曉			ɕiɒ3
	ɕiɒ⁴²³	酵	酵			ɕiɒ5
	ɕiɒ⁴²³	孝	孝			ɕiɒ5
	ɦiɒ¹³	肴	肴			ɦiɒ2
	ɦiɒ¹³	肴	餚			ɦiɒ2
	ɦiɒ¹³	淆	淆			ɦiɒ2
	ɦiɒ¹³	摇	揺	飄～，～手		ɦiɒ2
	ɦiɒ¹³	摇	摇	飄～，～手		ɦiɒ2
	ɦiɒ¹³	摇	搖	飄～，～手		ɦiɒ2
	ɦiɒ¹³	飖	颻	飄～		ɦiɒ2
	ɦiɒ¹³	飖	䬙	飄～		ɦiɒ2
	ɦiɒ¹³	谣	謠			ɦiɒ2
	ɦiɒ¹³	徭	徭			ɦiɒ2
	ɦiɒ¹³	傜	傜			ɦiɒ2
	ɦiɒ¹³	窑	窑			ɦiɒ2
	ɦiɒ¹³	窑	窯			ɦiɒ2
	ɦiɒ¹³	姚	姚			ɦiɒ2
	ɦiɒ¹³	遥	遥	逍～		ɦiɒ2
	ɦiɒ¹³	遥	遙	逍～		ɦiɒ2
	ɦiɒ¹³	尧	堯			ɦiɒ2
	ɦiɒ²¹³	效	效			ɦiɒ6
	ɦiɒ²¹³	校	校	～長		ɦiɒ6
	ɦiɒ²¹³	耀	耀			ɦiɒ6
	ɦiɒ²¹³	曜	曜			ɦiɒ6
	ɦiɒ²¹³	鹞	鷂			ɦiɒ6
	iɒ⁵³	妖	妖			iɒ1
	iɒ⁵³	邀	邀			iɒ1
	iɒ⁵³	腰	腰			iɒ1
	iɒ⁵³	要	要	～求		iɒ1
	iɒ⁵³	吆	吆			iɒ1
	iɒ⁵³	幺	幺			iɒ1
	iɒ⁵³	幺	么	俗幺字		iɒ1
	iɒ⁴⁵	杳	杳			iɒ3
	iɒ⁴²³	要	要	想～		iɒ5
	poŋ⁴²³	蹦	蹦			poŋ5
	phoŋ⁴⁵	捧	捧			phoŋ3
	boŋ¹³	蓬	蓬			boŋ2
	boŋ¹³	篷	篷			boŋ2
	moŋ¹³	蒙	蒙	～古		moŋ2
	moŋ¹³	蒙	濛	煙雨～～		moŋ2
	moŋ¹³	蒙	矇	～矓		moŋ2
	moŋ¹³	蒙	懞	《管子》敦～純固		moŋ2
	moŋ¹³	曚	曚	～曨		moŋ2
	moŋ¹³	朦	朦	～朧		moŋ2
	moŋ¹³	檬	檬	檸～		moŋ2
	ȵiŋ¹³	柠	檸	～檬		ȵiŋ2
	moŋ⁴⁵	懵	懵			moŋ3
	moŋ⁴⁵	懵	懜			moŋ3
	moŋ⁴⁵	蠓	蠓			moŋ3
	moŋ²¹³	梦	夢			moŋ6
	foŋ⁵³	风	風			foŋ1
	foŋ⁵³	枫	楓			foŋ1
	foŋ⁵³	疯	瘋			foŋ1
	foŋ⁵³	酆	酆	～都（地名）		foŋ1
	foŋ⁵³	丰	丰	～采，張三～		foŋ1
	foŋ⁵³	丰	豐	～富		foŋ1
	foŋ⁵³	封	封			foŋ1
	foŋ⁵³	峰	峰			foŋ1
	foŋ⁵³	峰	峯			foŋ1
	foŋ⁵³	蜂	蜂			foŋ1
	foŋ⁵³	锋	鋒			foŋ1
	foŋ⁴⁵	讽	諷			foŋ3
	voŋ¹³	冯	馮			voŋ2
	voŋ¹³	逢	逢			voŋ2
	voŋ¹³	缝	縫	動詞，～衣裳		voŋ2
	voŋ²¹³	凤	鳳			voŋ6
	voŋ²¹³	奉	奉			voŋ6
	voŋ²¹³	俸	俸			voŋ6
	voŋ²¹³	缝	縫	名詞，一條～		voŋ6
	toŋ⁵³	东	東			toŋ1
	toŋ⁵³	冬	冬			toŋ1
	toŋ⁴⁵	董	董			toŋ3
	toŋ⁴⁵	懂	懂			toŋ3
	toŋ⁴²³	冻	凍			toŋ5
	toŋ⁴²³	栋	棟			toŋ5
	tʰoŋ⁵³	通	通			tʰoŋ1
	tʰoŋ⁴⁵	桶	桶	又		tʰoŋ3
	tʰoŋ⁴⁵	捅	捅			tʰoŋ3
	doŋ²¹³	筒	筒			doŋ6
	tʰoŋ⁴⁵	统	統			tʰoŋ3
	tʰoŋ⁴²³	桶	桶	又		tʰoŋ5
	tʰoŋ⁴²³	痛	痛			tʰoŋ5
	doŋ¹³	同	同			doŋ2
	doŋ¹³	同	衕	衚～		doŋ2
	doŋ¹³	铜	銅			doŋ2
	doŋ¹³	桐	桐			doŋ2
	doŋ¹³	童	童			doŋ2
	doŋ¹³	瞳	瞳			doŋ2
	doŋ²¹³	动	動			doŋ6
	doŋ²¹³	洞	洞			doŋ6
	noŋ¹³	农	農			noŋ2
	noŋ¹³	脓	膿			noŋ2
	ȵioŋ¹³	浓	濃			ȵioŋ2
	noŋ²¹³	弄	弄	動詞		noŋ6
	loŋ¹³	笼	籠			loŋ2
	loŋ¹³	聋	聾			loŋ2
	loŋ¹³	眬	矓			loŋ2
	loŋ¹³	昽	曨			loŋ2
	loŋ¹³	珑	瓏			loŋ2
	loŋ¹³	泷	瀧			loŋ2
	loŋ¹³	胧	朧			loŋ2
	loŋ¹³	隆	隆			loŋ2
	loŋ¹³	窿	窿			loŋ2
	loŋ¹³	竜	竜	各～（地名）		loŋ2
	loŋ¹³	龙	竜			loŋ2
	loŋ¹³	龙	龍			loŋ2
	loŋ⁴⁵	拢	攏			loŋ3
	loŋ⁴⁵	陇	隴			loŋ3
	loŋ⁴⁵	垄	壟			loŋ3
	loŋ²¹³	弄	弄	～堂		loŋ6
	tsoŋ⁵³	棕	棕	俗椶字		tsoŋ1
	tsoŋ⁵³	棕	椶			tsoŋ1
	tsoŋ⁵³	棕	㯶	俗椶字		tsoŋ1
	tsoŋ⁵³	鬃	鬃	俗鬉字		tsoŋ1
	tsoŋ⁵³	鬃	鬉			tsoŋ1
	tsoŋ⁵³	鬃	騣	俗鬉字		tsoŋ1
	tsoŋ⁵³	宗	宗			tsoŋ1
	tsoŋ⁵³	综	綜			tsoŋ1
	tsoŋ⁵³	中	中	當～		tsoŋ1
	tsoŋ⁵³	忠	忠			tsoŋ1
	tsoŋ⁵³	衷	衷			tsoŋ1
	tsoŋ⁵³	终	終			tsoŋ1
	tsoŋ⁵³	踪	蹤			tsoŋ1
	tsoŋ⁵³	踪	踪	俗蹤字		tsoŋ1
	tsoŋ⁵³	纵	縱			tsoŋ1
	tsoŋ⁵³	锺	鍾	錢～書		tsoŋ1
	tsoŋ⁵³	钟	鍾	～情		tsoŋ1
	tsoŋ⁵³	钟	鐘	～樓		tsoŋ1
	tsoŋ⁵³	盅	盅			tsoŋ1
	tsoŋ⁴⁵	总	總			tsoŋ3
	tsoŋ⁴⁵	总	緫			tsoŋ3
	tsoŋ⁴⁵	总	縂	同總		tsoŋ3
	tsoŋ⁴⁵	总	総	同總		tsoŋ3
	tsoŋ⁴⁵	种	種	品～		tsoŋ3
	tsoŋ⁴⁵	肿	腫			tsoŋ3
	tsoŋ⁴⁵	冢	冢			tsoŋ3
	tsoŋ⁴⁵	冢	塚			tsoŋ3
	tsoŋ⁴²³	粽	粽	俗糉字		tsoŋ5
	tsoŋ⁴²³	粽	糉			tsoŋ5
	tsoŋ⁴²³	中	中			tsoŋ5
	tsoŋ⁴²³	种	種	～地		tsoŋ5
	tsoŋ⁴²³	众	衆			tsoŋ5
	tsoŋ⁴²³	众	眾			tsoŋ5
	tsʰoŋ⁵³	聪	聰			tsʰoŋ1
	tsʰoŋ⁵³	匆	匆			tsʰoŋ1
	tsʰoŋ⁵³	葱	蔥			tsʰoŋ1
	tsʰoŋ⁵³	囱	囪			tsʰoŋ1
	tsʰoŋ⁵³	冲	沖	～浪		tsʰoŋ1
	tsʰoŋ⁵³	冲	衝	～動		tsʰoŋ1
	tsʰoŋ⁵³	充	充			tsʰoŋ1
	tsʰoŋ⁵³	从	從	～容		tsʰoŋ1
	tsʰoŋ⁵³	舂	舂			tsʰoŋ1
	tsʰoŋ⁴⁵	宠	寵			tsʰoŋ3
	tsʰoŋ⁴²³	铳	銃			tsʰoŋ5
	dzoŋ¹³	丛	叢			dzoŋ2
	dzoŋ¹³	虫	蟲			dzoŋ2
	dzoŋ¹³	崇	崇			dzoŋ2
	dzoŋ¹³	从	從	跟～		dzoŋ2
	dzoŋ¹³	重	重	～來		dzoŋ2
	dzoŋ²¹³	仲	仲			dzoŋ6
	dzoŋ²¹³	诵	誦	又		dzoŋ6
	dzoŋ²¹³	颂	頌	又		dzoŋ6
	dzoŋ²¹³	重	重	輕～		dzoŋ6
	soŋ⁵³	松	松	～樹		soŋ1
	soŋ⁵³	松	鬆	輕～		soŋ1
	soŋ⁵³	嵩	嵩			soŋ1
	soŋ⁴⁵	耸	聳			soŋ3
	zoŋ²¹³	讼	訟			zoŋ6
	soŋ⁴²³	送	送			soŋ5
	soŋ⁴²³	宋	宋			soŋ5
	zoŋ²¹³	诵	誦	又		zoŋ6
	zoŋ²¹³	颂	頌	又		zoŋ6
	koŋ⁵³	公	公			koŋ1
	koŋ⁵³	蚣	蚣			koŋ1
	koŋ⁵³	工	工			koŋ1
	koŋ⁵³	功	功			koŋ1
	koŋ⁵³	攻	攻			koŋ1
	koŋ⁵³	弓	弓			koŋ1
	koŋ⁵³	躬	躬			koŋ1
	koŋ⁵³	宫	宮			koŋ1
