字	音	注
米	moi[5]	米moi¹¹[5]□米lɔŋ9 moi5 :爲米去殼;糴米tia8 moi5 ;禾米ui2 moi5 :粳米;量米lioŋ2 moi5 ;礱米loŋ2 moi5 ;篩米sai1 moi5 ;秫米tshy8 moi5 :糯米;糶米hio5 moi5 ;洗米sai3 moi5
密	meˀ[8]	密me⁴³ˀ[8]
棉	mieŋ[2]	棉mieŋ³³[2]棉襖mieŋ2 au3
面	mieŋ[6]	面mieŋ⁴³[6]被面phui5 mieŋ6 ;對面tui5 mieŋ6 ;浮□水面上iu9 xa5 sy3 mieŋ6 tsioŋ6 ;面巾mieŋ6 kyeŋ1 ;面巾mieŋ6 kyeŋ1 :毛巾;怕生面pha5 saŋ1 mieŋ6 :怕生;生面人saiŋ1 mieŋ6 noiŋ2 :陌生人;無=面子mau9 mieŋ6 tso3
麵	mieŋ[6]	麵mieŋ⁴³[6]麵筋mieŋ6 kyeŋ1
廟	mio[6]	廟mio⁴³[6]做廟會tsa5 mio6 xui6 :舉行廟會
名	miaŋ[2]	名miaŋ³³[2]□□名eu3 so7 miaŋ2 :叫什么名字;點名taŋ3 miaŋ2 ;姓名siaŋ5 miaŋ2 ;有名ɣiu3 miaŋ2
明	maŋ[2]moiŋ[2]	明maŋ³³[2]明朝maŋ2 tio1 :明天;明朝暗暝maŋ2 tio1 ɔŋ5 maŋ2 :明天晚上;明朝再=來maŋ2 tio1 thai3 le3 ;明年maŋ2 nieŋ2 ■明moiŋ³³[2]聰明thoŋ1 moiŋ2 ;清明節thoiŋ1 moiŋ2 tsai7
暝	maŋ[9]maŋ[2]	暝maŋ⁴³[9]昨暝laŋ9 maŋ9 :昨天。校：昨受逆同化，韻母變化;昨暝暗暝laŋ9 maŋ9 ɔŋ5 maŋ2 :昨天晚上■暝maŋ³³[2]暗暝ɔŋ5 maŋ2 :晚上;半暝poiŋ5 maŋ2 :半夜;今朝暗暝kiŋ1 tio1 ɔŋ5 maŋ2 :今天晚上;明朝暗暝maŋ2 tio1 ɔŋ5 maŋ2 :明天晚上;年暝nieŋ2 maŋ2 :新年前的一段時間;前暝tshieŋ2 maŋ2 :前天;三十日暗暝saŋ1 si8 noi8 ɔŋ5 maŋ2 :除夕夜;食暝ie8 maŋ2 :喫晚飯;晚上;一=暝tsi8 maŋ2 :一晚;昨暝暗暝laŋ9 maŋ9 ɔŋ5 maŋ2 :昨天晚上
命	moiŋ[6]miaŋ[6]	命moiŋ⁴³[6]命令moiŋ6 loiŋ6 ■命miaŋ⁴³[6]命好miaŋ6 xau3 ;算命sueŋ5 miaŋ6 ;性命siaŋ5 miaŋ6
模	mo[2]	模mo³³[2]模糊mo2 xo2
摩	mo[9]	摩mo⁴³[9]摩擦
磨	mɔ[6]moi[2]	磨mɔ⁴³[6]石磨tsio8 mɔ6 ■磨moi³³[2]動詞;磨刀moi2 tau1 ;磨刀石moi2 tau1 tsio8 ;磨墨moi2 me8
墨	meˀ[8]	墨me⁴³ˀ[8]磨墨moi2 me8
母	mo[3]	母mo³¹[3]姑母ko1 mo3 ;丈母tioŋ5 mo3 :妻子的母親
姆	ma[3]	姆ma³¹[3]老姆=seu5 ma3 :妻子;姆=姆=ma3 ma3 :祖母婆婆
畝	meu[3]	畝meu³¹[3]
木	moˀ[8]	木mo⁴³ˀ[8]木蝨mo8 se7 :臭蟲;木魚mo8 ŋy2 ;敲木魚khau1 mo8 ŋy2
目	moˀ[8]	目mo⁴³ˀ[8]□開目珠naŋ9 khye1 mo8 tsiu1 :睜開眼睛;骹目核khau1 mo8 xui8 :腳踝。校：原誤作khau2;流目□lau2 mo8 le8 :流眼淚;目□mo8 le8 :眼淚;目□mo8 tshiŋ7 :睡眠;目珠□著mo8 tsiu1 tshi7 tio8 :眼睛閉著;目珠mo8 tsiu1 :眼睛;目珠皮mo8 tsiu1 hui2 :眼皮;目珠瞎□mo8 tsiu1 xai7 haŋ5 :盲;目珠瞎□mo8 tsiu1 xai7 haŋ5 :眼睛瞎了;眼睛
納	naˀ[8]	納na⁴³ˀ[8]納稅na8 sye5
嬭	nai[3]	嬭nai³¹[3]母親;爺嬭ia2 nai3 :父母
耐	nai[6]	耐nai⁴³[6]耐心nai6 soiŋ1
男	naŋ[2]	男naŋ³³[2]男人naŋ2 noiŋ2
南	naŋ[2]	南naŋ³³[2]南邊naŋ2 pieŋ1
難	nueŋ[6]nueŋ[2]	難nueŋ⁴³[6]逃難lau2 nueŋ6 ■難nueŋ³³[2]難過nueŋ2 kuo5
惱	nau[3]	惱nau³¹[3]懊惱au3 nau3 ;懊惱得□au3 nau3 te7 le3 :懊惱得很。校：得很te7 le3 可參考建甌tɛ7 tɛ3 廣州tɐk7 tsɐi6 黎川tɛʔ7 hɛʔ8
腦	nau[3]	腦nau³¹[3]豨腦khy3 nau3
鬧	nau[6]	鬧nau⁴³[6]吵鬧thau3 nau6 ;熱=鬧ie3 nau6
呢	ni[0]	呢ni[0]□辦呢ye7 paiŋ6 ni0 :怎麼辦呢
嫩	nuŋ[6]	嫩nuŋ⁴³[6]𣍐=嫩mai5 nuŋ6 :不嫩
尼	noi[2]	尼noi³³[2]尼姑noi2 ko1
泥	nai[2]	泥nai³³[2]爛泥lueŋ6 nai2
你	noi[9]	你noi⁴³[9]□你夥人ko7 noi9 xuo3 noiŋ2 ;比你高poi3 noi9 au9 ;你□去noi9 le2 khɔ5 :你如果去;你的=noi9 ke5 ;你夥人noi9 xuo3 noiŋ2 :你們;你幾歲noi9 ki3 xye5 ;你邀渠noi9 io1 ɣy9 :你和他
膩	ne[6]	膩ne⁴³[6]參見/iu2 ne6 /油膩;油膩iu2 ne6
年	nieŋ[2]	年nieŋ³³[2]拜年pai5 nieŋ2 ;過年kuo5 nieŋ2 ;後年xeu5 nieŋ2 ;今年kiŋ1 nieŋ2 ;明年maŋ2 nieŋ2 ;年糕nieŋ2 kau1 ;年紀nieŋ2 ki5 ;年紀很小nieŋ2 ki5 xaiŋ3 sio3 :年紀挺小。校：原誤作ki4;年暝nieŋ2 maŋ2 :新年前的一段時間;年輕人nieŋ2 khiaŋ1 noiŋ2 ;前年tshieŋ2 nieŋ2 ;去年khɔ5 nieŋ2 ;閏年eŋ6 nieŋ2
黏	nieŋ[2]	黏nieŋ³³[2]
唸	naŋ[6]	唸naŋ⁴³[6]唸經naŋ6 kiŋ1 ;唸書naŋ6 sy1
娘	nioŋ[2]	娘nioŋ³³[2]□娘aiŋ1 nioŋ2 :女人;□娘囝aiŋ1 nioŋ2 kyeŋ3 :女孩;□娘囝子aiŋ1 nioŋ2 kyeŋ3 tsie3 :女孩;姑娘ko1 nioŋ2 ;新娘soiŋ1 nioŋ2 ;月□娘娘ŋye8 tsi7 nioŋ2 nioŋ2 :月亮
尿	nio[6]	尿nio⁴³[6]□尿lue2 nio6 :拉尿
鑷	nia[7]	鑷nia²⁴[7]鑷子nia7 tsie3
牛	niu[2]	牛niu³³[2]牛牯niu2 ɣo3 :公牛;牛角niu2 ko7 ;牛嫲=niu2 ma2 :母牛;牛毛niu2 mau2 ;牛蹄niu2 tai2 ;飼牛si6 niu2 :喂牛
濃	neŋ[2]	濃neŋ³³[2]
膿	noŋ[6]	膿noŋ⁴³[6]
女	ny[3]	女ny³¹[3]孫女suŋ1 ny3 ;外甥女ŋye6 saŋ1 ny3
蓲	∅iu[5]	蓲∅iu¹¹[5]孵
甌	∅eu[1]	甌∅eu⁵³[1]茶甌ta2 eu1 ;甌子eu1 tsie3 :杯子
藕	ŋeu[3]	藕ŋeu³¹[3]
杷	wa[9]	杷wa⁴³[9]枇杷woi9 wa9 ;枇杷樹woi9 wa9 tshiu6
爬	pa[2]	爬pa³³[2]爬山pa2 sueŋ1 ;爬樹pa2 tshiu6
帕	pʰa[5]	帕pha¹¹[5]手帕siu3 pha5
怕	pʰa[5]	怕pha¹¹[5]參見/kiaŋ1 /驚;可怕khɔ3 pha5 ;怕生面pha5 saŋ1 mieŋ6 :怕生
拍	pʰɔ[7]	拍phɔ²⁴[7]拍馬屁phɔ7 ma3 phy5
𢫦	maˀ[8]	𢫦ma⁴³ˀ[8]□哥子𢫦na7 kɔ1 tsie3 ma8 :被哥哥打;打;𢫦啊嚏ma8 a7 tshi6 :打噴嚏;𢫦赤肢ma8 tshia7 ki7 :打赤膊;𢫦銃ma8 theŋ5 :打槍;𢫦更ma8 kaŋ1 :打更;𢫦更的=人ma8 kaŋ1 ke5 noiŋ2 :打個的人;𢫦更的=人ma8 kaŋ2 ke5 noiŋ2 :打更的人;𢫦鼓ma8 ko3 :敲鼓;𢫦架ma8 ka5 :打架;𢫦結ma8 kie7 :打結;𢫦鑼ma8 lɔ2 :敲鑼;𢫦麻雀ma8 ma2 tshio7 :打麻將;𢫦門ma8 muŋ2 :敲門;𢫦屎窟ma8 si7 khui7 :打屁股;𢫦輸ma8 sy1 :打輸;𢫦胎ma8 hai1 :打胎;𢫦鐵ma8 hie7 :打鐵;𢫦鐵的=人ma8 hie7 ke5 noiŋ2 :打鐵的人;𢫦贏ma8 iaŋ2 :打贏;𢫦仗ma8 tioŋ5 :打仗;𢫦隻缺ma8 tsia7 khie7 :打破出一缺口
牌	wai[9]	牌wai⁴³[9]牌子wai9 tsie3 ;神牌子siŋ2 wai9 tsie3 :神牌
簰	wai[9]	簰wai⁴³[9]竹筏;竹簰ty7 wai9 :竹筏
派	pʰai[6]	派phai⁴³[6]
盤	poiŋ[2]	盤poiŋ³³[2]骹盤底khau1 poiŋ2 tai3 :腳底;算盤sueŋ5 poiŋ2
拋	pʰau[1]	拋phau⁵³[1]拋錨phau1 mio2
泡	pʰau[5]pʰoˀ[8]	泡phau¹¹[5]皮膚上的泡■泡pho⁴³ˀ[8]泡沫;起泡khi3 pho8
炮	pʰau[5]	炮phau¹¹[5]放炮仗poŋ5 phau5 ioŋ5 :放鞭炮。校：仗讀音特殊;炮仗phau5 ioŋ5
陪	wui[2]	陪wui³³[2]陪夥wui2 xuo3 :陪伴;陪客wui2 kha7
賠	pui[2]	賠pui³³[2]
配	pʰui[5]	配phui¹¹[5]配藥phui5 io8
盆	wuŋ[9]	盆wuŋ⁴³[9]花盆xua1 wuŋ9 ;見/xua1 wuŋ9 /花盆
朋	waiŋ[9]	朋waiŋ⁴³[9]交朋友kau1 waiŋ9 iu3 ;朋友waiŋ9 iu3
彭	pʰaŋ[2]	彭phaŋ³³[2][姓];彭墩phaŋ2 tuŋ1 :建陽的一個村
碰	pʰoŋ[6]	碰phoŋ⁴³[6]碰著phoŋ6 tio8 :遇到;遇到
伓	∅aŋ[5]∅oiŋ[5]∅oŋ[5]	伓∅aŋ¹¹[5]伓=□死aŋ5 naiŋ9 soi3 :还没死;仍然，然而■伓∅oiŋ¹¹[5]對伓=住tui5 oiŋ5 tiu6 :對不住;否定詞，不，參見/oŋ5 /伓=;估伓=著ko3 oiŋ5 tio8 :猜不到;伓=好覷=oiŋ5 xau3 tho7 :不好看;伓=好食oiŋ5 xau3 ie8 :不好吃，不好吃;伓=好意思oiŋ5 xau3 i5 so5 :不好意思;伓=去oiŋ5 khɔ5 :不去，不會去;伓=曉識oiŋ5 xiau3 sie7 :不知道;捨伓=得sia3 oiŋ5 te7 ;聽□伓=著hiaŋ1 noiŋ6 oiŋ5 tio8 :聽不到■伓∅oŋ¹¹[5]抵伓=住toi3 oŋ5 tiu6 :抵不住;否定詞，不，參見/oiŋ5 /伓=;伓=讓=oŋ5 nioŋ6 :別;伓=讓=客氣oŋ5 nioŋ6 kha7 khi5 :別客氣;伓=讓=臉oŋ5 nioŋ6 lieŋ3 :不要臉;伓=讓=啼oŋ5 nioŋ6 hie2 :別哭;覷=伓=見tho7 oŋ5 kieŋ5 :看不見
皮	pʰui[5]pʰui[2]hui[2]	皮phui¹¹[5]墊皮tieŋ5 phui5 ■皮phui³³[2]補皮鞋wio3 phui2 ai9 ;樹皮tshiu6 phui2 ■皮hui³³[2]剝皮po7 hui2 ;參見 /phui2/皮;喙=皮tshy5 hui2 :唇;目珠皮mo8 tsiu1 hui2 :眼皮;頭皮垢heu2 hui2 keu3 :頭皮屑
枇	woi[9]	枇woi⁴³[9]枇杷woi9 wa9 ;枇杷樹woi9 wa9 tshiu6
脾	pʰui[2]	脾phui³³[2]發脾氣xue7 phui2 khi5
匹	pʰoi[7]	匹phoi²⁴[7]量詞，如布
屁	pʰy[5]hy[5]	屁phy¹¹[5]拍馬屁phɔ7 ma3 phy5 ■屁hy¹¹[5]放屁poŋ5 hy5 ;也說 /phy5/屁
片	pʰieŋ[5]	片phieŋ¹¹[5]量詞，如山;一=片山tsi8 phieŋ5 sueŋ1 :一座山
騙	pʰieŋ[5]	騙phieŋ¹¹[5]
薸	pʰio[2]	薸phio³³[2]浮萍
平	piaŋ[2]poiŋ[2]	平piaŋ³³[2]天平hieŋ1 piaŋ2 ;填平taiŋ2 piaŋ2 ■平poiŋ³³[2]
坪	piaŋ[2]	坪piaŋ³³[2]粟坪sy7 piaŋ2 :禾場
瓶	waiŋ[9]	瓶waiŋ⁴³[9]花瓶xua1 waiŋ9 ;瓶子waiŋ9 tsie3 :花瓶，瓶子，/xua1 waiŋ9 /
蘋	woiŋ[9]	蘋woiŋ⁴³[9]蘋果woiŋ9 kuo3
潑	pʰoi[7]	潑phoi²⁴[7]潑水phoi7 sy3
婆	po[2]	婆po³³[2]接生婆tsie7 saiŋ1 po2 ;婆婆po2 po2 :外婆祖母;土地婆ho3 loi6 po2 ;外婆ŋye6 po2
迫	pʰe[7]	迫phe²⁴[7]壓迫a7 phe7
破	pʰoi[5]	破phoi¹¹[5]破□phoi5 haŋ5 :破了;破樵=phoi5 thau2 :劈柴;抓破了=tsua1 phoi5 lo
鋪	pʰo[1]	鋪pho⁵³[1]鋪牀pho1 thɔŋ2 ;鋪開
菩	wo[2]	菩wo³³[2]菩薩wo2 sai7
普	pʰo[3]	普pho³¹[3]普通事pho3 hoŋ1 toi6 :普通話
七	tʰoi[7]	七thoi²⁴[7]
漆	tʰe[7]	漆the²⁴[7]
奇	ɣi[2]	奇ɣi³³[2]奇怪ɣi2 kue5
棋	ɣi[9]	棋ɣi⁴³[9]棋子ɣi9 tsie3 ;下棋ka6 ɣi9
齊	lai[9]	齊lai⁴³[9]整齊;整齊tsiŋ3 lai9 ;𣍐=整齊mai5 tsiŋ3 lai9 :不整齊
旗	ɣi[9]	旗ɣi⁴³[9]國旗kui7 ɣi9
騎	ɣi[9]	騎ɣi⁴³[9]騎馬
臍	tʰe[2]	臍the³³[2](肚臍)，參見/po7 the3 /腹臍;腹臍po7 the2 :肚臍;臍帶the2 tue5
乞	kʰy[7]	乞khy²⁴[7]嫁
起	kʰi[3]kʰe[5]	起khi³¹[3]起厝=khi3 tshio5 :蓋房子;起厝=khi3 tshio5 :建房;起風khi3 xoŋ1 ;起稿khi3 kau3 ;起火khi3 khui3 ;起泡khi3 pho8 ;起身khi3 siŋ1 ;起頭khi3 heu2 ■起khe¹¹[5]□起來au1 khe5 le2 :凸起來;堆起來tui1 khe5 le2 ;火著起來khui3 tio8 khe5 le2 ;起來khe5 he5 ;抓起來tsua1 khe5 le2
氣	kʰi[5]	氣khi¹¹[5]發脾氣xue7 phui2 khi5 ;客氣kha7 khi5 ;伓=讓=客氣oŋ5 nioŋ6 kha7 khi5 :別客氣;天氣hieŋ1 khi5 ;勿=客氣mui2 kha7 khi5 :別客氣
器	kʰi[5]	器khi¹¹[5]□器xui2 khi5 :陶器
掐	kʰa[1]	掐kha⁵³[1]
千	tʰaiŋ[1]	千thaiŋ⁵³[1]一=千tsi8 thaiŋ1
鉛	∅yeŋ[2]	鉛∅yeŋ³³[2](金屬);鉛筆yeŋ2 poi7
籤	tsʰieŋ[1]	籤tshieŋ⁵³[1]牙籤ŋa2 tshieŋ1
韆	tsʰieŋ[1]	韆tshieŋ⁵³[1]鞦韆tshiu1 tshieŋ1
前	tsʰieŋ[2]	前tshieŋ³³[2]從前leŋ2 tshieŋ2 ;前額tshieŋ2 nia8 ;前暝tshieŋ2 maŋ2 :前天;前年tshieŋ2 nieŋ2 ;渠去以前ɣy9 khɔ5 i3 tshieŋ2 ;頭前heu2 tshieŋ2 :在前面;向頭前去xioŋ5 heu2 tshieŋ2 khɔ5 :向前去;以前i3 tshieŋ2 ;晝前to5 tshieŋ2 :上午
乾	kueŋ[1]	乾kueŋ⁵³[1]柿乾khi5 kueŋ1
鉗	kʰieŋ[2]	鉗khieŋ³³[2]鉗子khieŋ2 tsie3
錢	tsieŋ[2]	錢tsieŋ³³[2]□渠錢na7 ɣy9 tsieŋ2 :給他錢;□渠錢na8 ɣy9 tsieŋ2 :給他錢;趁錢hoiŋ2 tsieŋ2 :賺錢;幾多錢ki3 tue1 tsieŋ2 :多少錢;金錢，重量單位;三□錢saŋ1 hie6 tsieŋ2 :三塊錢;使錢se3 tsieŋ2 :用錢;有錢iu3 tsieŋ2 ;值得很□錢loi8 te7 xaiŋ3 lai6 tsieŋ2 :值很多錢;只有三□錢tsi3 iu3 saŋ1 hie6 tsieŋ2 :只有三塊錢
淺	tsʰieŋ[3]	淺tshieŋ³¹[3]
欠	kʰieŋ[5]	欠khieŋ¹¹[5]
強	ɣioŋ[2]	強ɣioŋ³³[2]
牆	tsioŋ[2]	牆tsioŋ³³[2]城牆siŋ5 tsioŋ2
搶	tsʰioŋ[3]	搶tshioŋ³¹[3]
敲	kʰau[1]	敲khau⁵³[1]敲木魚khau1 mo8 ŋy2
橋	kio[2]	橋kio³³[2]
樵	tʰau[2]	樵thau³³[2]柴;破樵=phoi5 thau2 :劈柴;討樵=hau3 thau2 :收集柴火;討樵=的=人hau3 thau2 ke5 noiŋ2 :樵夫
巧	kʰio[3]	巧khio³¹[3]
殼	kʰo[7]	殼kho²⁴[7]
茄	kio[2]	茄kio³³[2]
切	tʰui[7]	切thui²⁴[7]
芹	ɣiŋ[2]	芹ɣiŋ³³[2]芹菜ɣiŋ2 the5
琴	ɣiŋ[2]	琴ɣiŋ³³[2]彈琴lueŋ9 ɣiŋ2
青	tʰaŋ[1]	青thaŋ⁵³[1]青菜thaŋ1 the5 ;青苔thaŋ1 the2 ;生的，綠色
清	tʰoiŋ[1]	清thoiŋ⁵³[1]清楚thoiŋ1 tho3 ;清理;清明節thoiŋ1 moiŋ2 tsai7
輕	kʰiaŋ[1]	輕khiaŋ⁵³[1]年輕人nieŋ2 khiaŋ1 noiŋ2
情	loiŋ[2]	情loiŋ³³[2]感情kɔŋ3 loiŋ2 ;情形loiŋ2 xiŋ2 ;事情so6 loiŋ2 :參見/xai3 /□
晴	tsaŋ[2]	晴tsaŋ³³[2]天晴了=hieŋ1 tsaŋ2 lɔ
擎	kiaŋ[2]	擎kiaŋ³³[2]擎傘kiaŋ2 sueŋ3 ;擎手kiaŋ2 siu3 :舉手
請	tsʰiaŋ[3]	請tshiaŋ³¹[3]請客tshiaŋ3 kha7 ;請再來tshiaŋ3 tsue5 le2 ;請再去tshiaŋ3 tsue5 khɔ5
凊	tʰoiŋ[5]	凊thoiŋ¹¹[5]冷;凊著thoiŋ5 tio8 :著涼
親	tʰoiŋ[1]	親thoiŋ⁵³[1]
窮	keŋ[2]	窮keŋ³³[2]
秋	tsʰiu[1]	秋tshiu⁵³[1]秋天tshiu1 hieŋ1 ;中秋節teŋ1 tshiu1 tsai7
鞦	tsʰiu[1]	鞦tshiu⁵³[1]鞦韆tshiu1 tshieŋ1
求	ɣiu[2]	求ɣiu³³[2]
球	ɣiu[9]	球ɣiu⁴³[9]雞毛球kai1 mau2 ɣiu9 :羽毛球;踢球he7 ɣiu9
曲	kʰy[7]	曲khy²⁴[7]曲尺khy7 tshio7
渠	ɣy[9]	渠ɣy⁴³[9]□渠錢na7 ɣy9 tsieŋ2 :給他錢;□渠錢na8 ɣy9 tsieŋ2 :給他錢;□渠去做eu3 ɣy9 khɔ5 tsa5 :叫他去做;□是渠naiŋ9 si5 ɣy9 :不是他;第三人稱;你邀渠noi9 io1 ɣy9 :你和他;渠的=ɣy9 ke5 :他的;渠夥人ɣy9 xuo3 noiŋ2 :他們;渠來的=時候ɣy9 le2 ke5 si2 xeu6 ;渠去以前ɣy9 khɔ5 i3 tshieŋ2 ;渠正到ɣy9 tsiaŋ5 tau5 :他剛到;是渠si5 ɣy9 :是他;替渠做haiŋ1 ɣy9 tsa5 :替他做
取	tsʰiu[5]	取tshiu¹¹[5]贖回被典當的東西
去	kʰɔ[5]	去khɔ¹¹[5]□囝子去買na7 kyeŋ3 tsie3 khɔ5 mai3 :讓小孩去買;□渠去做eu3 ɣy9 khɔ5 tsa5 :叫他去做;□去naiŋ9 khɔ5 :還沒去;□下去na7 ha5 khɔ5 :凹下去;過去kuo5 khɔ5 ;你□去noi9 le2 khɔ5 :你如果去;伓=去oiŋ5 khɔ5 :不去，不會去;請再去tshiaŋ3 tsue5 khɔ5 ;渠去以前ɣy9 khɔ5 i3 tshieŋ2 ;去城裏=khɔ5 siŋ5 toi3 ;去厝=khɔ5 tshio5 ;去街墿=khɔ5 kai1 lio6 :去街上;去年khɔ5 nieŋ2 ;去學堂khɔ5 xa8 lɔŋ2 ;圈過去khyeŋ1 kuo5 khɔ5 ;繞過去ɣio9 kuo5 khɔ5 ;我也去ŋue9 ia3 khɔ5 ;我隻人自去ŋue9 tsia7 noiŋ2 tsoi6 khɔ5 :我一個人自己去;勿=去mui2 khɔ5 :別去;先去sieŋ1 khɔ5 ;向頭前去xioŋ5 heu2 tshieŋ2 khɔ5 :向前去;逐出去hy8 tshy7 khɔ5 :追出去
覷	tʰo[7]	覷tho²⁴[7]好覷=xau3 tho7 :好看;看;伓=好覷=oiŋ5 xau3 tho7 :不好看;覷=病tho7 paŋ6 :看病;覷=過來tho7 kuo5 le2 :看過來;覷=門tho7 muŋ2 :看門;覷=伓=見tho7 oŋ5 kieŋ5 :看不見;覷=書tho7 sy1 :看書;覷=戲tho7 xie5 :看戲;無=覷=見了=mau9 tho7 kieŋ5 lo:不見了
圈	kʰyeŋ[1]	圈khyeŋ⁵³[1]圈過去khyeŋ1 kuo5 khɔ5 ;圓圈yeŋ2 khyeŋ1
全	lyeŋ[9]	全lyeŋ⁴³[9]全部lyeŋ9 wo6
泉	tsyeŋ[2]	泉tsyeŋ³³[2]
拳	kyeŋ[2]	拳kyeŋ³³[2]拳頭kyeŋ2 heu2
顴	xueŋ[1]	顴xueŋ⁵³[1]顴骨xueŋ1 kui7
勸	kʰyeŋ[5]	勸khyeŋ¹¹[5]勸架khyeŋ5 ka5
缺	kʰie[7]	缺khie²⁴[7]𢫦隻缺ma8 tsia7 khie7 :打破出一缺口
雀	tsia[7]tsʰio[7]	雀tsia²⁴[7]雀子tsia7 tsie3 :鳥■雀tshio²⁴[7]麻雀ma2 tshio7 :麻將;𢫦麻雀ma8 ma2 tshio7 :打麻將
裙	keŋ[2]	裙keŋ³³[2]
染	nieŋ[3]	染nieŋ³¹[3]
讓	nioŋ[6]	讓nioŋ⁴³[6]伓=讓=oŋ5 nioŋ6 :別;伓=讓=客氣oŋ5 nioŋ6 kha7 khi5 :別客氣;伓=讓=臉oŋ5 nioŋ6 lieŋ3 :不要臉;伓=讓=啼oŋ5 nioŋ6 hie2 :別哭;讓=食nioŋ6 ie8 :想喫;要，想要
繞	ɣio[9]	繞ɣio⁴³[9]繞過去ɣio9 kuo5 khɔ5
惹	nia[3]	惹nia³¹[3]惹事
熱	∅ie[3]∅ie[3]	熱∅ie³¹[3]熱=鬧ie3 nau6 ;太=熱=hue7 ie3 ■熱∅ie³¹[3]悶熱muŋ6 ie3
人	noiŋ[9]noiŋ[2]	人noiŋ⁴³[9]主人tsy3 noiŋ9 ■人noiŋ³³[2]□你夥人ko7 noi9 xuo3 noiŋ2 ;□人na8 noiŋ2 :抓人;□人so7 noiŋ2 :誰;本地人puŋ3 loi6 noiŋ2 ;別人pie8 noiŋ2 ;城裏=人siŋ5 toi3 noiŋ2 ;單身人lueŋ9 siŋ1 noiŋ2 ;敵人toi7 noiŋ2 ;恨死人xaiŋ6 soi3 noiŋ2 ;壞人xue6 noiŋ2 ;擠人tsoi1 noiŋ2 ;老人seu5 noiŋ2 ;兩隻人sɔŋ5 tsia7 noiŋ2 :兩人;聾人soŋ2 noiŋ2 ;媒人mui2 noiŋ2 ;男人naŋ2 noiŋ2 ;你夥人noi9 xuo3 noiŋ2 :你們;年輕人nieŋ2 khiaŋ1 noiŋ2 ;𢫦更的=人ma8 kaŋ1 ke5 noiŋ2 :打個的人;𢫦更的=人ma8 kaŋ2 ke5 noiŋ2 :打更的人;𢫦鐵的=人ma8 hie7 ke5 noiŋ2 :打鐵的人;渠夥人ɣy9 xuo3 noiŋ2 :他們;人客noiŋ2 kha7 ;人客noiŋ2 kha7 :客人;殺人sue7 noiŋ2 ;殺頭的=人sue7 heu2 ke5 noiŋ2 :劊子手;生面人saiŋ1 mieŋ6 noiŋ2 :陌生人;熟人sy8 noiŋ2 ;討樵=的=人hau3 thau2 ke5 noiŋ2 :樵夫;外地人ŋye6 loi6 noiŋ2 ;我夥人ŋue9 xuo3 noiŋ2 :我們;我隻人自去ŋue9 tsia7 noiŋ2 tsoi6 khɔ5 :我一個人自己去;鄉下人xioŋ1 ha5 noiŋ2 ;傭人eŋ6 noiŋ2 ;約人io7 noiŋ2 ;丈人tioŋ5 noiŋ2 :妻子的父親;招人來tsio1 noiŋ2 le2 ;治豨的=人hoi2 khy3 ke5 noiŋ2 ;做粗人tsa5 tho1 noiŋ2 :農民
仁	∅iŋ[2]	仁∅iŋ³³[2]杏仁xaŋ5 iŋ2
認	noiŋ[6]	認noiŋ⁴³[6]認錯noiŋ6 thɔ5 ;認得noiŋ6 te7 ;認字noiŋ6 loi6
日	noiˀ[8]	日noi⁴³ˀ[8]日本noi8 puŋ3 ;日分noi8 xuoŋ1 :白天;日曆noi8 lia8 ;日頭noi8 heu2 :太陽;三十日暗暝saŋ1 si8 noi8 ɔŋ5 maŋ2 :除夕夜;太陽
容	∅eŋ[2]	容∅eŋ³³[2]寵容heŋ3 eŋ2 :縱容（小孩）;容易eŋ2 i6
肉	nyˀ[8]	肉ny⁴³ˀ[8]吹肉tshye1 ny8 :風乾肉;肥肉py2 ny8 ;肉店ny8 taŋ5 ;肉桂ny8 kui5 ;瘦肉seu5 ny8 ;豨肉khy3 ny8
入	noiˀ[8]	入noi⁴³ˀ[8]入倉noi8 thɔŋ1
阮	∅yeŋ[3]	阮∅yeŋ³¹[3][姓]
軟	nyeŋ[3]	軟nyeŋ³¹[3]
閏	∅eŋ[6]	閏∅eŋ⁴³[6]閏年eŋ6 nieŋ2 ;閏月eŋ6 ŋye8
弱	∅ioˀ[8]	弱∅io⁴³ˀ[8]
箬	nioˀ[8]	箬nio⁴³ˀ[8]箬笠nio8 se8 :斗笠;葉
薩	sai[7]	薩sai²⁴[7]菩薩wo2 sai7
三	saŋ[1]	三saŋ⁵³[1]三□錢saŋ1 hie6 tsieŋ2 :三塊錢;三更saŋ1 kaŋ1 :半夜;三更saŋ1 kaŋ1 :深夜;三十saŋ1 si8 ;三十日暗暝saŋ1 si8 noi8 ɔŋ5 maŋ2 :除夕夜;只有三□錢tsi3 iu3 saŋ1 hie6 tsieŋ2 :只有三塊錢
傘	sueŋ[3]	傘sueŋ³¹[3]擎傘kiaŋ2 sueŋ3
桑	sɔŋ[1]	桑sɔŋ⁵³[1]桑樹sɔŋ1 tshiu6
喪	sɔŋ[1]	喪sɔŋ⁵³[1]出喪tshy7 sɔŋ1 ;喪事sɔŋ1 so6
臊	tʰau[1]	臊thau⁵³[1]有魚或肉的臭味
掃	seu[5]	掃seu¹¹[5]掃帚seu5 tsiu3
嫂	sau[3]	嫂sau³¹[3]嫂子sau3 tsie3
