單字	粵拼	聲母_定	韻母_定	聲調_定	江拼	聲母_定	韻母_定	聲調_定	IPA(寬)	聲母_定	韻母_定	聲調_定	IPA(嚴)	聲母_定	韻母_定	聲調_定	備註
省		s	ang	2		s	aeng	3		s	ɐŋ	45		s	ɐŋ	45	廣東省
生		s	ang	1		s	aeng	1		s	ɐŋ	23		s	ɐŋ	23	
牲		s	ang	1		s	aeng	1		s	ɐŋ	23		s	ɐŋ	23	
笙		s	ang	1		s	aeng	1		s	ɐŋ	23		s	ɐŋ	23	
甥		s	ang	1		s	aeng	1		s	ɐŋ	23		s	ɐŋ	23	
擤		s	ang	1		s	aeng	1		s	ɐŋ	23		s	ɐŋ	23	
十		s	ap	8		s	aep	8		s	ɐp	32		s	ɐp	32	
拾		s	ap	8		s	aep	8		s	ɐp	32		s	ɐp	32	
膝		s	ap	7a		s	aep	6		s	ɐp	45		s	ɐp	45	
溼		s	ap	7a		s	aep	6		s	ɐp	45		s	ɐp	45	
濕		s	ap	7a		s	aep	6		s	ɐp	45		s	ɐp	45	
朮		s	at	8		s	aet	8		s	ɐt	32		s	ɐt	32	
述		s	at	8		s	aet	8		s	ɐt	32		s	ɐt	32	
術		s	at	8		s	aet	8		s	ɐt	32		s	ɐt	32	
實		s	at	8		s	aet	8		s	ɐt	32		s	ɐt	32	
戌		s	at	7a		s	aet	6		s	ɐt	45		s	ɐt	45	
恤		s	at	7a		s	aet	6		s	ɐt	45		s	ɐt	45	
率		s	at	7a		s	aet	6		s	ɐt	45		s	ɐt	45	率領
帥		s	at	7a		s	aet	6		s	ɐt	45		s	ɐt	45	
蟀		s	at	7a		s	aet	6		s	ɐt	45		s	ɐt	45	
瑟		s	at	7a		s	aet	6		s	ɐt	45		s	ɐt	45	
失		s	at	7a		s	aet	6		s	ɐt	45		s	ɐt	45	
室		s	at	7a		s	aet	6		s	ɐt	45		s	ɐt	45	
摔		s	at	7a		s	aet	6		s	ɐt	45		s	ɐt	45	
修		s	au	1		s	aeu	1		s	ɐu	23		s	ɐu	23	
脩		s	au	1		s	aeu	1		s	ɐu	23		s	ɐu	23	
羞		s	au	1		s	aeu	1		s	ɐu	23		s	ɐu	23	
宿		s	au	1		s	aeu	1		s	ɐu	23		s	ɐu	23	星宿
秀		s	au	1		s	aeu	1		s	ɐu	23		s	ɐu	23	
繡		s	au	1		s	aeu	1		s	ɐu	23		s	ɐu	23	
琇		s	au	1		s	aeu	1		s	ɐu	23		s	ɐu	23	
饈		s	au	1		s	aeu	1		s	ɐu	23		s	ɐu	23	
鏽		s	au	1		s	aeu	1		s	ɐu	23		s	ɐu	23	
仇		s	au	4		s	aeu	2		s	ɐu	22		s	ɐu	22	仇人
嘶		s	ei	1		s	ei	1		s	ei	23		s	ei	23	
西		s	ei	1		s	ei	1		s	ei	23		s	ei	23	
犀		s	ei	1		s	ei	1		s	ei	23		s	ei	23	
細		s	ei	1		s	ei	1		s	ei	23		s	ei	23	
篩		s	ei	1		s	ei	1		s	ei	23		s	ei	23	
世		s	ei	1		s	ei	1		s	ei	23		s	ei	23	
勢		s	ei	1		s	ei	1		s	ei	23		s	ei	23	
逝		s	ei	6		s	ei	4		s	ei	32		s	ei	32	
誓		s	ei	6		s	ei	4		s	ei	32		s	ei	32	
噬		s	ei	6		s	ei	4		s	ei	32		s	ei	32	
婿		s	ei	1		s	ei	1		s	ei	23		s	ei	23	
錫		s	ek	7b		s	ek	7		s	ɛk	23		s	ɛk	23	
石		s	ek	8		s	ek	8		s	ɛk	32		s	ɛk	32	
碩		s	ek	8		s	ek	8		s	ɛk	32		s	ɛk	32	
腥		s	eng	1		s	eng	1		s	ɛŋ	23		s	ɛŋ	23	
聲		s	eng	1		s	eng	1		s	ɛŋ	23		s	ɛŋ	23	
次		s	i	1		s	i	1		s	i	23		s	i	23	
廁		s	i	1		s	i	1		s	i	23		s	i	23	
祠		s	i	4		s	i	2		s	i	22		s	i	22	
詞		s	i	4		s	i	2		s	i	22		s	i	22	
辭		s	i	4		s	i	2		s	i	22		s	i	22	
柿		s	i	5		s	i	2		s	i	21		s	i	21	
匙		s	i	4		s	i	2		s	i	22		s	i	22	茶匙，湯匙，一本作“瓷”
四		s	i	1		s	i	1		s	i	23		s	i	23	
肆		s	i	1		s	i	1		s	i	23		s	i	23	四的大寫
死		s	i	2		s	i	3		s	i	45		s	i	45	
撕		s	i	1		s	i	1		s	i	23		s	i	23	
抒		s	i	1		s	i	1		s	i	23		s	i	23	
司		s	i	1		s	i	1		s	i	23		s	i	23	
絲		s	i	1		s	i	1		s	i	23		s	i	23	
伺		s	i	1		s	i	1		s	i	23		s	i	23	伺候
思		s	i	1		s	i	1		s	i	23		s	i	23	
斯		s	i	1		s	i	1		s	i	23		s	i	23	
廝		s	i	1		s	i	1		s	i	23		s	i	23	
私		s	i	1		s	i	1		s	i	23		s	i	23	
肆		s	i	1		s	i	1		s	i	23		s	i	23	肆意
駟		s	i	1		s	i	1		s	i	23		s	i	23	
樞		s	i	1		s	i	1		s	i	23		s	i	23	
嗜		s	i	1		s	i	1		s	i	23		s	i	23	
曙		s	i	1		s	i	1		s	i	23		s	i	23	
使		s	i	1		s	i	1		s	i	23		s	i	23	使者
師		s	i	1		s	i	1		s	i	23		s	i	23	
獅		s	i	1		s	i	1		s	i	23		s	i	23	
詩		s	i	1		s	i	1		s	i	23		s	i	23	
試		s	i	1		s	i	1		s	i	23		s	i	23	
施		s	i	1		s	i	1		s	i	23		s	i	23	
屍		s	i	1		s	i	1		s	i	23		s	i	23	
書		s	i	1		s	i	1		s	i	23		s	i	23	
紓		s	i	1		s	i	1		s	i	23		s	i	23	
舒		s	i	1		s	i	1		s	i	23		s	i	23	
恕		s	i	1		s	i	1		s	i	23		s	i	23	
庶		s	i	1		s	i	1		s	i	23		s	i	23	
輸		s	i	1		s	i	1		s	i	23		s	i	23	
屎		s	i	2		s	i	3		s	i	45		s	i	45	
史		s	i	2		s	i	3		s	i	45		s	i	45	
暑		s	i	2		s	i	3		s	i	45		s	i	45	
黍		s	i	2		s	i	3		s	i	45		s	i	45	
鼠		s	i	2		s	i	3		s	i	45		s	i	45	
藷		s	i	4		s	i	2		s	i	22		s	i	22	藷蕷
時		s	i	4		s	i	2		s	i	22		s	i	22	
匙		s	i	4		s	i	2		s	i	22		s	i	22	鑰匙
薯		s	i	4		s	i	2		s	i	22		s	i	22	
殊		s	i	4		s	i	2		s	i	22		s	i	22	
市		s	i	5		s	i	2		s	i	21		s	i	21	
峙		s	i	6		s	i	4		s	i	32		s	i	32	
示		s	i	6		s	i	4		s	i	32		s	i	32	
事		s	i	6		s	i	4		s	i	32		s	i	32	
侍		s	i	6		s	i	4		s	i	32		s	i	32	
氏		s	i	6		s	i	4		s	i	32		s	i	32	姓氏
是		s	i	6		s	i	4		s	i	32		s	i	32	
視		s	i	6		s	i	4		s	i	32		s	i	32	
豎		s	i	6		s	i	4		s	i	32		s	i	32	
樹		s	i	6		s	i	4		s	i	32		s	i	32	
士		s	i	6		s	i	4		s	i	32		s	i	32	
仕		s	i	6		s	i	4		s	i	32		s	i	32	
鷥		s	i	1		s	i	1		s	i	23		s	i	23	
柿		s	i	2		s	i	3		s	i	45		s	i	45	
柿		s	i	2		s	i	3		s	i	45		s	i	45	柿餅
糬		s	i	4		s	i	2		s	i	22		s	i	22	
荼		s	i	1		s	i	1		s	i	23		s	i	23	神荼
些		s	iaa	1		s	ia	1		s	ia	23		s	ɪᴀ	23	
卸		s	iaa	1		s	ia	1		s	ia	23		s	ɪᴀ	23	
瀉		s	iaa	1		s	ia	1		s	ia	23		s	ɪᴀ	23	
舍		s	iaa	1		s	ia	1		s	ia	23		s	ɪᴀ	23	舍人
赦		s	iaa	1		s	ia	1		s	ia	23		s	ɪᴀ	23	
寫		s	iaa	2		s	ia	3		s	ia	45		s	ɪᴀ	45	
舍		s	iaa	2		s	ia	3		s	ia	45		s	ɪᴀ	45	舍生取義
捨		s	iaa	2		s	ia	3		s	ia	45		s	ɪᴀ	45	
蛇		s	iaa	4		s	ia	2		s	ia	22		s	ɪᴀ	22	毒蛇
社		s	iaa	5		s	ia	2		s	ia	21		s	ɪᴀ	21	
射		s	iaa	6		s	ia	4		s	ia	32		s	ɪᴀ	32	發射
舍		s	iaa	5		s	ia	2		s	ia	21		s	ɪᴀ	21	宿舍
蝨		s	iaat	7a		s	iat	6		s	iat	45		s	ɪᴀt	45	
說		s	iaat	7b		s	iat	7		s	iat	23		s	ɪᴀt	23	
側		s	ik	7a		s	ik	6		s	ɪk	45		s	eɪk	45	邊側，地方
塞		s	ik	7a		s	ik	6		s	ɪk	45		s	eɪk	45	塞車
析		s	ik	7a		s	ik	6		s	ɪk	45		s	eɪk	45	
淅		s	ik	7a		s	ik	6		s	ɪk	45		s	eɪk	45	
蜥		s	ik	7a		s	ik	6		s	ɪk	45		s	eɪk	45	
射		s	ik	8		s	ik	8		s	ɪk	32		s	eɪk	32	
蝕		s	ik	8		s	ik	8		s	ɪk	32		s	eɪk	32	
食		s	ik	8		s	ik	8		s	ɪk	32		s	eɪk	32	
昔		s	ik	7a		s	ik	6		s	ɪk	45		s	eɪk	45	
惜		s	ik	7a		s	ik	6		s	ɪk	45		s	eɪk	45	
悉		s	ik	7a		s	ik	6		s	ɪk	45		s	eɪk	45	
窸		s	ik	7a		s	ik	6		s	ɪk	45		s	eɪk	45	
蟋		s	ik	7a		s	ik	6		s	ɪk	45		s	eɪk	45	
息		s	ik	7a		s	ik	6		s	ɪk	45		s	eɪk	45	
熄		s	ik	7a		s	ik	6		s	ɪk	45		s	eɪk	45	
色		s	ik	7a		s	ik	6		s	ɪk	45		s	eɪk	45	
嗇		s	ik	7a		s	ik	6		s	ɪk	45		s	eɪk	45	
適		s	ik	7a		s	ik	6		s	ɪk	45		s	eɪk	45	
釋		s	ik	7a		s	ik	6		s	ɪk	45		s	eɪk	45	
識		s	ik	7a		s	ik	6		s	ɪk	45		s	eɪk	45	認識
式		s	ik	7a		s	ik	6		s	ɪk	45		s	eɪk	45	
拭		s	ik	7a		s	ik	6		s	ɪk	45		s	eɪk	45	
軾		s	ik	7a		s	ik	6		s	ɪk	45		s	eɪk	45	
飾		s	ik	7a		s	ik	6		s	ɪk	45		s	eɪk	45	
晰		s	ik	7a		s	ik	6		s	ɪk	45		s	eɪk	45	
媳		s	ik	7a		s	ik	6		s	ɪk	45		s	eɪk	45	
陝		s	im	2		s	im	3		s	im	45		s	im	45	
閃		s	im	2		s	im	3		s	im	45		s	im	45	
蟾		s	im	4		s	im	2		s	im	22		s	im	22	
禪		s	im	4		s	im	2		s	im	22		s	im	22	禪師
蟬		s	im	4		s	im	2		s	im	22		s	im	22	
簷		s	im	4		s	im	2		s	im	22		s	im	22	
先		s	in	1		s	in	1		s	in	23		s	in	23	
倩		s	in	6		s	in	4		s	in	32		s	in	32	
宣		s	in	1		s	in	1		s	in	23		s	in	23	
仙		s	in	1		s	in	1		s	in	23		s	in	23	
鮮		s	in	1		s	in	1		s	in	23		s	in	23	鮮美
渲		s	in	1		s	in	1		s	in	23		s	in	23	
線		s	in	1		s	in	1		s	in	23		s	in	23	
煽		s	in	1		s	in	1		s	in	23		s	in	23	
扇		s	in	1		s	in	1		s	in	23		s	in	23	
雋		s	in	1		s	in	1		s	in	23		s	in	23	
選		s	in	2		s	in	3		s	in	45		s	in	45	
鮮		s	in	2		s	in	3		s	in	45		s	in	45	鮮有
蘚		s	in	2		s	in	3		s	in	45		s	in	45	
旋		s	in	4		s	in	2		s	in	22		s	in	22	
單		s	in	4		s	in	2		s	in	22		s	in	22	單于
船		s	in	4		s	in	2		s	in	22		s	in	22	
旋		s	in	6		s	in	4		s	in	32		s	in	32	
禪		s	in	6		s	in	4		s	in	32		s	in	32	禪讓
單		s	in	6		s	in	4		s	in	32		s	in	32	姓單
擅		s	in	6		s	in	4		s	in	32		s	in	32	
繕		s	in	6		s	in	4		s	in	32		s	in	32	
善		s	in	6		s	in	4		s	in	32		s	in	32	
羨		s	in	6		s	in	4		s	in	32		s	in	32	
飧		s	in	1		s	in	1		s	in	23		s	in	23	
搧		s	in	1		s	in	1		s	in	23		s	in	23	
腺		s	in	1		s	in	1		s	in	23		s	in	23	
漩		s	in	4		s	in	2		s	in	22		s	in	22	
燹		s	in	2		s	in	3		s	in	45		s	in	45	
星		s	ing	1		s	ing	1		s	ɪŋ	23		s	eɪŋ	23	
惺		s	ing	1		s	ing	1		s	ɪŋ	23		s	eɪŋ	23	
腥		s	ing	1		s	ing	1		s	ɪŋ	23		s	eɪŋ	23	
醒		s	ing	2		s	ing	3		s	ɪŋ	45		s	eɪŋ	45	
性		s	ing	1		s	ing	1		s	ɪŋ	23		s	eɪŋ	23	
姓		s	ing	1		s	ing	1		s	ɪŋ	23		s	eɪŋ	23	
聲		s	ing	1		s	ing	1		s	ɪŋ	23		s	eɪŋ	23	聲樂
聖		s	ing	1		s	ing	1		s	ɪŋ	23		s	eɪŋ	23	
升		s	ing	1		s	ing	1		s	ɪŋ	23		s	eɪŋ	23	
昇		s	ing	1		s	ing	1		s	ɪŋ	23		s	eɪŋ	23	
勝		s	ing	1		s	ing	1		s	ɪŋ	23		s	eɪŋ	23	
省		s	ing	2		s	ing	3		s	ɪŋ	45		s	eɪŋ	45	反省
成		s	ing	4		s	ing	2		s	ɪŋ	22		s	eɪŋ	22	
城		s	ing	4		s	ing	2		s	ɪŋ	22		s	eɪŋ	22	
誠		s	ing	4		s	ing	2		s	ɪŋ	22		s	eɪŋ	22	
盛		s	ing	4		s	ing	2		s	ɪŋ	22		s	eɪŋ	22	盛湯
丞		s	ing	4		s	ing	2		s	ɪŋ	22		s	eɪŋ	22	
承		s	ing	4		s	ing	2		s	ɪŋ	22		s	eɪŋ	22	
乘		s	ing	4		s	ing	2		s	ɪŋ	22		s	eɪŋ	22	乘船
繩		s	ing	4		s	ing	2		s	ɪŋ	22		s	eɪŋ	22	
盛		s	ing	6		s	ing	4		s	ɪŋ	32		s	eɪŋ	32	旺盛
乘		s	ing	6		s	ing	4		s	ɪŋ	32		s	eɪŋ	32	萬乘之國
剩		s	ing	6		s	ing	4		s	ɪŋ	32		s	eɪŋ	32	
猩		s	ing	1		s	ing	1		s	ɪŋ	23		s	eɪŋ	23	
懾		s	ip	7b		s	ip	7		s	ip	23		s	ip	23	
涉		s	ip	7b		s	ip	7		s	ip	23		s	ip	23	
攝		s	ip	7b		s	ip	7		s	ip	23		s	ip	23	
契		s	it	7b		s	it	7		s	it	23		s	it	23	
竊		s	it	7b		s	it	7		s	it	23		s	it	23	
折		s	it	8		s	it	8		s	it	32		s	it	32	折本
雪		s	it	7a		s	it	6		s	it	45		s	it	45	白雪雪
雪		s	it	7b		s	it	7		s	it	23		s	it	23	
薛		s	it	7b		s	it	7		s	it	23		s	it	23	
泄		s	it	7b		s	it	7		s	it	23		s	it	23	
舌		s	it	8		s	it	8		s	it	32		s	it	32	
楔		s	it	7b		s	it	7		s	it	23		s	it	23	
屑		s	it	7b		s	it	7		s	it	23		s	it	23	
洩		s	it	7b		s	it	7		s	it	23		s	it	23	排洩
收		s	iu	1		s	iu	1		s	iu	23		s	iw	23	
狩		s	iu	1		s	iu	1		s	iu	23		s	iw	23	
守		s	iu	2		s	iu	3		s	iu	45		s	iw	45	
手		s	iu	2		s	iu	3		s	iu	45		s	iw	45	
守		s	iu	2		s	iu	3		s	iu	45		s	iw	45	
首		s	iu	2		s	iu	3		s	iu	45		s	iw	45	
授		s	iu	6		s	iu	4		s	iu	32		s	iw	32	
售		s	iu	6		s	iu	4		s	iu	32		s	iw	32	
受		s	iu	6		s	iu	4		s	iu	32		s	iw	32	
壽		s	iu	6		s	iu	4		s	iu	32		s	iw	32	
蕭		s	iu	1		s	iu	1		s	iu	23		s	iw	23	
簫		s	iu	1		s	iu	1		s	iu	23		s	iw	23	
嘯		s	iu	1		s	iu	1		s	iu	23		s	iw	23	
迢		s	iu	4		s	iu	2		s	iu	22		s	iw	22	
逍		s	iu	1		s	iu	1		s	iu	23		s	iw	23	
消		s	iu	1		s	iu	1		s	iu	23		s	iw	23	
宵		s	iu	1		s	iu	1		s	iu	23		s	iw	23	
硝		s	iu	1		s	iu	1		s	iu	23		s	iw	23	
霄		s	iu	1		s	iu	1		s	iu	23		s	iw	23	
銷		s	iu	1		s	iu	1		s	iu	23		s	iw	23	
肖		s	iu	1		s	iu	1		s	iu	23		s	iw	23	
笑		s	iu	1		s	iu	1		s	iu	23		s	iw	23	
燒		s	iu	1		s	iu	1		s	iu	23		s	iw	23	
少		s	iu	1		s	iu	1		s	iu	23		s	iw	23	年少
小		s	iu	2		s	iu	3		s	iu	45		s	iw	45	
少		s	iu	2		s	iu	3		s	iu	45		s	iw	45	多少
韶		s	iu	4		s	iu	2		s	iu	22		s	iw	22	
兆		s	iu	6		s	iu	4		s	iu	32		s	iw	32	
邵		s	iu	6		s	iu	4		s	iu	32		s	iw	32	
劭		s	iu	6		s	iu	4		s	iu	32		s	iw	32	
召		s	iu	6		s	iu	4		s	iu	32		s	iw	32	召南
紹		s	iu	6		s	iu	4		s	iu	32		s	iw	32	
瀟		s	iu	1		s	iu	1		s	iu	23		s	iw	23	
肇		s	iu	6		s	iu	4		s	iu	32		s	iw	32	
削		s	oek	7b		s	oek	7		s	œk	23		s	œk	23	
爍		s	oek	7b		s	oek	7		s	œk	23		s	œk	23	
鑲		s	oeng	1		s	oeng	1		s	œŋ	23		s	œŋ	23	
相		s	oeng	1		s	oeng	1		s	œŋ	23		s	œŋ	23	
廂		s	oeng	1		s	oeng	1		s	œŋ	23		s	œŋ	23	
湘		s	oeng	1		s	oeng	1		s	œŋ	23		s	œŋ	23	
箱		s	oeng	1		s	oeng	1		s	œŋ	23		s	œŋ	23	
襄		s	oeng	1		s	oeng	1		s	œŋ	23		s	œŋ	23	
上		s	oeng	1		s	oeng	1		s	œŋ	23		s	œŋ	23	
霜		s	oeng	1		s	oeng	1		s	œŋ	23		s	œŋ	23	
商		s	oeng	1		s	oeng	1		s	œŋ	23		s	œŋ	23	
傷		s	oeng	1		s	oeng	1		s	œŋ	23		s	œŋ	23	
想		s	oeng	2		s	oeng	3		s	œŋ	45		s	œŋ	45	
賞		s	oeng	2		s	oeng	3		s	œŋ	45		s	œŋ	45	
箱		s	oeng	4		s	oeng	2		s	œŋ	22		s	œŋ	22	
常		s	oeng	4		s	oeng	2		s	œŋ	22		s	œŋ	22	
徜		s	oeng	4		s	oeng	2		s	œŋ	22		s	œŋ	22	
嘗		s	oeng	4		s	oeng	2		s	œŋ	22		s	œŋ	22	
償		s	oeng	4		s	oeng	2		s	œŋ	22		s	œŋ	22	
裳		s	oeng	4		s	oeng	2		s	œŋ	22		s	œŋ	22	
上		s	oeng	5		s	oeng	2		s	œŋ	21		s	œŋ	21	
尚		s	oeng	6		s	oeng	4		s	œŋ	32		s	œŋ	32	
上		s	oeng	6		s	oeng	4		s	œŋ	32		s	œŋ	32	
雙		s	oeng	1		s	oeng	1		s	œŋ	23		s	œŋ	23	
嫦		s	oeng	4		s	oeng	2		s	œŋ	22		s	œŋ	22	
嚐		s	oeng	4		s	oeng	2		s	œŋ	22		s	œŋ	22	
數		s	ok	7b		s	ok	7		s	ɔk	23		s	ɔk	23	數見不鮮
朔		s	ok	7b		s	ok	7		s	ɔk	23		s	ɔk	23	
索		s	ok	7a		s	ok	6		s	ɔk	45		s	ɔk	45	
塑		s	ok	7b		s	ok	7		s	ɔk	23		s	ɔk	23	塑料
索		s	ok	7b		s	ok	7		s	ɔk	23		s	ɔk	23	
霜		s	ong	1		s	ong	1		s	ɔŋ	23		s	ɔŋ	23	
爽		s	ong	2		s	ong	3		s	ɔŋ	45		s	ɔŋ	45	
賞		s	ong	2		s	ong	3		s	ɔŋ	45		s	ɔŋ	45	
雙		s	ong	1		s	ong	1		s	ɔŋ	23		s	ɔŋ	23	
桑		s	ong	1		s	ong	1		s	ɔŋ	23		s	ɔŋ	23	
喪		s	ong	1		s	ong	1		s	ɔŋ	23		s	ɔŋ	23	
嗓		s	ong	2		s	ong	3		s	ɔŋ	45		s	ɔŋ	45	
艘		s	ou	2		s	ou	3		s	ou	45		s	ou	45	
颼		s	ou	1		s	ou	1		s	ou	23		s	ou	23	
瘦		s	ou	1		s	ou	1		s	ou	23		s	ou	23	
獸		s	ou	1		s	ou	1		s	ou	23		s	ou	23	
搜		s	ou	2		s	ou	3		s	ou	45		s	ou	45	
蒐		s	ou	2		s	ou	3		s	ou	45		s	ou	45	
愁		s	ou	4		s	ou	2		s	ou	22		s	ou	22	
叟		s	ou	2		s	ou	3		s	ou	45		s	ou	45	
擻		s	ou	2		s	ou	3		s	ou	45		s	ou	45	抖擻
嗖		s	ou	1		s	ou	1		s	ou	23		s	ou	23	
擻		s	ou	1		s	ou	1		s	ou	23		s	ou	23	擻火
漱		s	ou	1		s	ou	1		s	ou	23		s	ou	23	
嗽		s	u	1		s	u	1		s	u	23		s	u	23	
梳		s	u	1		s	u	1		s	u	23		s	u	23	
蔬		s	u	1		s	u	1		s	u	23		s	u	23	
疏		s	u	1		s	u	1		s	u	23		s	u	23	
所		s	u	2		s	u	3		s	u	45		s	u	45	
傻		s	u	5		s	u	2		s	u	21		s	u	21	
梭		s	u	1		s	u	1		s	u	23		s	u	23	
娑		s	u	1		s	u	1		s	u	23		s	u	23	
蓑		s	u	1		s	u	1		s	u	23		s	u	23	
瑣		s	u	2		s	u	3		s	u	45		s	u	45	
鎖		s	u	2		s	u	3		s	u	45		s	u	45	
嗦		s	u	1		s	u	1		s	u	23		s	u	23	
簑		s	u	1		s	u	1		s	u	23		s	u	23	
鬚		s	u	1		s	u	1		s	u	23		s	u	23	
數		s	u	1		s	u	1		s	u	23		s	u	23	數字
數		s	u	2		s	u	3		s	u	45		s	u	45	數一下
酥		s	u	1		s	u	1		s	u	23		s	u	23	
穌		s	u	1		s	u	1		s	u	23		s	u	23	
蘇		s	u	1		s	u	1		s	u	23		s	u	23	
素		s	u	1		s	u	1		s	u	23		s	u	23	
訴		s	u	1		s	u	1		s	u	23		s	u	23	
塑		s	u	1		s	u	1		s	u	23		s	u	23	塑料
塑		s	u	1		s	u	1		s	u	23		s	u	23	塑造
甦		s	u	1		s	u	1		s	u	23		s	u	23	
溯		s	u	1		s	u	1		s	u	23		s	u	23	
鰓		s	ui	1		s	ui	1		s	ui	23		s	uj	23	
腮		s	ui	1		s	ui	1		s	ui	23		s	uj	23	
思		s	ui	1		s	ui	1		s	ui	23		s	uj	23	于思
緒		s	ui	1		s	ui	1		s	ui	23		s	uj	23	
歲		s	ui	1		s	ui	1		s	ui	23		s	uj	23	
髓		s	ui	1		s	ui	1		s	ui	23		s	uj	23	
雖		s	ui	1		s	ui	1		s	ui	23		s	uj	23	
絮		s	ui	1		s	ui	1		s	ui	23		s	uj	23	
須		s	ui	1		s	ui	1		s	ui	23		s	uj	23	
需		s	ui	1		s	ui	1		s	ui	23		s	uj	23	
衰		s	ui	1		s	ui	1		s	ui	23		s	uj	23	衰老
帥		s	ui	1		s	ui	1		s	ui	23		s	uj	23	
稅		s	ui	1		s	ui	1		s	ui	23		s	uj	23	
說		s	ui	1		s	ui	1		s	ui	23		s	uj	23	
水		s	ui	2		s	ui	3		s	ui	45		s	uj	45	
垂		s	ui	4		s	ui	2		s	ui	22		s	uj	22	
誰		s	ui	4		s	ui	2		s	ui	22		s	uj	22	
遂		s	ui	6		s	ui	4		s	ui	32		s	uj	32	
隧		s	ui	6		s	ui	4		s	ui	32		s	uj	32	
穗		s	ui	6		s	ui	4		s	ui	32		s	uj	32	
粹		s	ui	6		s	ui	4		s	ui	32		s	uj	32	
祟		s	ui	6		s	ui	4		s	ui	32		s	uj	32	
邃		s	ui	6		s	ui	4		s	ui	32		s	uj	32	
瑞		s	ui	6		s	ui	4		s	ui	32		s	uj	32	
睡		s	ui	6		s	ui	4		s	ui	32		s	uj	32	
墅		s	ui	6		s	ui	4		s	ui	32		s	uj	32	
萃		s	ui	6		s	ui	4		s	ui	32		s	uj	32	
悴		s	ui	6		s	ui	4		s	ui	32		s	uj	32	
碎		s	ui	1		s	ui	1		s	ui	23		s	uj	23	
淬		s	ui	6		s	ui	4		s	ui	32		s	uj	32	
綏		s	ui	1		s	ui	1		s	ui	23		s	uj	23	
淑		s	uk	8		s	uk	8		s	ʊk	32		s	oʊk	32	
孰		s	uk	8		s	uk	8		s	ʊk	32		s	oʊk	32	
塾		s	uk	8		s	uk	8		s	ʊk	32		s	oʊk	32	
熟		s	uk	8		s	uk	8		s	ʊk	32		s	oʊk	32	
蜀		s	uk	8		s	uk	8		s	ʊk	32		s	oʊk	32	
屬		s	uk	8		s	uk	8		s	ʊk	32		s	oʊk	32	屬於
贖		s	uk	8		s	uk	8		s	ʊk	32		s	oʊk	32	
夙		s	uk	7a		s	uk	6		s	ʊk	45		s	oʊk	45	
宿		s	uk	7a		s	uk	6		s	ʊk	45		s	oʊk	45	住宿
肅		s	uk	7a		s	uk	6		s	ʊk	45		s	oʊk	45	
粟		s	uk	7a		s	uk	6		s	ʊk	45		s	oʊk	45	
縮		s	uk	7a		s	uk	6		s	ʊk	45		s	oʊk	45	
叔		s	uk	7a		s	uk	6		s	ʊk	45		s	oʊk	45	
倏		s	uk	7a		s	uk	6		s	ʊk	45		s	oʊk	45	
遜		s	un	1		s	un	1		s	un	23		s	un	23	
痠		s	un	1		s	un	1		s	un	23		s	un	23	
酸		s	un	1		s	un	1		s	un	23		s	un	23	
蒜		s	un	1		s	un	1		s	un	23		s	un	23	
算		s	un	1		s	un	1		s	un	23		s	un	23	
孫		s	un	1		s	un	1		s	un	23		s	un	23	
損		s	un	2		s	un	3		s	un	45		s	un	45	
從		s	ung	1		s	ung	1		s	ʊŋ	23		s	oʊŋ	23	
嵩		s	ung	1		s	ung	1		s	ʊŋ	23		s	oʊŋ	23	
悚		s	ung	2		s	ung	3		s	ʊŋ	45		s	oʊŋ	45	
慫		s	ung	2		s	ung	3		s	ʊŋ	45		s	oʊŋ	45	
聳		s	ung	2		s	ung	3		s	ʊŋ	45		s	oʊŋ	45	
崇		s	ung	4		s	ung	2		s	ʊŋ	22		s	oʊŋ	22	
鬆		s	ung	1		s	ung	1		s	ʊŋ	23		s	oʊŋ	23	
宋		s	ung	1		s	ung	1		s	ʊŋ	23		s	oʊŋ	23	
送		s	ung	1		s	ung	1		s	ʊŋ	23		s	oʊŋ	23	
忪		s	ung	1		s	ung	1		s	ʊŋ	23		s	oʊŋ	23	惺忪
窣		s	ut	7a		s	ut	6		s	ut	45		s	ut	45	
划		w	aa	1		w	a	1		w	a	23		w	ᴀ	23	划船
譁		w	aa	1		w	a	1		w	a	23		w	ᴀ	23	
窪		w	aa	1		w	a	1		w	a	23		w	ᴀ	23	
蛙		w	aa	1		w	a	1		w	a	23		w	ᴀ	23	
娃		w	aa	1		w	a	1		w	a	23		w	ᴀ	23	
哇		w	aa	1		w	a	1		w	a	23		w	ᴀ	23	
華		w	aa	4		w	a	2		w	a	22		w	ᴀ	22	中華
樺		w	aa	4		w	a	2		w	a	22		w	ᴀ	22	
華		w	aa	6		w	a	4		w	a	32		w	ᴀ	32	華山
話		w	aa	6		w	a	4		w	a	32		w	ᴀ	32	
畫		w	aa	6		w	a	4		w	a	32		w	ᴀ	32	
嘩		w	aa	1		w	a	1		w	a	23		w	ᴀ	23	
嘩		w	aa	4		w	a	2		w	a	22		w	ᴀ	22	
媧		w	aa	1		w	a	1		w	a	23		w	ᴀ	23	
蝸		w	aa	1		w	a	1		w	a	23		w	ᴀ	23	
鍋		w	aa	1		w	a	1		w	a	23		w	ᴀ	23	
渦		w	aa	1		w	a	1		w	a	23		w	ᴀ	23	漩渦
