單字	粵拼	聲母_定	韻母_定	聲調_定	江拼	聲母_定	韻母_定	聲調_定	IPA(寬)	聲母_定	韻母_定	聲調_定	IPA(嚴)	聲母_定	韻母_定	聲調_定	備註
森		s	am	1		s	aem	1		s	ɐm	23		s	ɐm	23	
滲		s	am	1		s	aem	1		s	ɐm	23		s	ɐm	23	
嬸		s	am	2		s	aem	3		s	ɐm	45		s	ɐm	45	
什		s	am	6		s	aem	4		s	ɐm	32		s	ɐm	32	什麼
殉		s	an	1		s	aen	1		s	ɐn	23		s	ɐn	23	
馴		s	an	4		s	aen	2		s	ɐn	22		s	ɐn	22	
詢		s	an	1		s	aen	1		s	ɐn	23		s	ɐn	23	
筍		s	an	2		s	aen	3		s	ɐn	45		s	ɐn	45	
純		s	an	4		s	aen	2		s	ɐn	22		s	ɐn	22	
淳		s	an	4		s	aen	2		s	ɐn	22		s	ɐn	22	
醇		s	an	4		s	aen	2		s	ɐn	22		s	ɐn	22	
鶉		s	an	4		s	aen	2		s	ɐn	22		s	ɐn	22	鶉衣
脣		s	an	4		s	aen	2		s	ɐn	22		s	ɐn	22	
順		s	an	6		s	aen	4		s	ɐn	32		s	ɐn	32	
舜		s	an	1		s	aen	1		s	ɐn	23		s	ɐn	23	
瞬		s	an	1		s	aen	1		s	ɐn	23		s	ɐn	23	
辛		s	an	1		s	aen	1		s	ɐn	23		s	ɐn	23	
新		s	an	1		s	aen	1		s	ɐn	23		s	ɐn	23	
薪		s	an	1		s	aen	1		s	ɐn	23		s	ɐn	23	
信		s	an	1		s	aen	1		s	ɐn	23		s	ɐn	23	
迅		s	an	1		s	aen	1		s	ɐn	23		s	ɐn	23	
訊		s	an	1		s	aen	1		s	ɐn	23		s	ɐn	23	
臣		s	an	4		s	aen	2		s	ɐn	22		s	ɐn	22	
辰		s	an	4		s	aen	2		s	ɐn	22		s	ɐn	22	
宸		s	an	4		s	aen	2		s	ɐn	22		s	ɐn	22	
晨		s	an	4		s	aen	2		s	ɐn	22		s	ɐn	22	
慎		s	an	6		s	aen	4		s	ɐn	32		s	ɐn	32	
腎		s	an	6		s	aen	4		s	ɐn	32		s	ɐn	32	
神		s	an	4		s	aen	2		s	ɐn	22		s	ɐn	22	
申		s	an	1		s	aen	1		s	ɐn	23		s	ɐn	23	
伸		s	an	1		s	aen	1		s	ɐn	23		s	ɐn	23	
身		s	an	1		s	aen	1		s	ɐn	23		s	ɐn	23	
呻		s	an	1		s	aen	1		s	ɐn	23		s	ɐn	23	
紳		s	an	1		s	aen	1		s	ɐn	23		s	ɐn	23	
遜		s	an	1		s	aen	1		s	ɐn	23		s	ɐn	23	
孫		s	an	1		s	aen	1		s	ɐn	23		s	ɐn	23	
損		s	an	2		s	aen	3		s	ɐn	45		s	ɐn	45	
省		s	ang	2		s	aeng	3		s	ɐŋ	45		s	ɐŋ	45	廣東省
生		s	ang	1		s	aeng	1		s	ɐŋ	23		s	ɐŋ	23	
牲		s	ang	1		s	aeng	1		s	ɐŋ	23		s	ɐŋ	23	
笙		s	ang	1		s	aeng	1		s	ɐŋ	23		s	ɐŋ	23	
甥		s	ang	1		s	aeng	1		s	ɐŋ	23		s	ɐŋ	23	
擤		s	ang	1		s	aeng	1		s	ɐŋ	23		s	ɐŋ	23	
十		s	ap	8		s	aep	8		s	ɐp	32		s	ɐp	32	
拾		s	ap	8		s	aep	8		s	ɐp	32		s	ɐp	32	
溼		s	ap	7A		s	aep	6		s	ɐp	45		s	ɐp	45	
濕		s	ap	7A		s	aep	6		s	ɐp	45		s	ɐp	45	
膝		s	ap	7A		s	aep	6		s	ɐp	45		s	ɐp	45	
戌		s	at	7A		s	aet	6		s	ɐt	45		s	ɐt	45	
恤		s	at	7A		s	aet	6		s	ɐt	45		s	ɐt	45	
朮		s	at	8		s	aet	8		s	ɐt	32		s	ɐt	32	
述		s	at	8		s	aet	8		s	ɐt	32		s	ɐt	32	
術		s	at	8		s	aet	8		s	ɐt	32		s	ɐt	32	
實		s	at	8		s	aet	8		s	ɐt	32		s	ɐt	32	
失		s	at	7A		s	aet	6		s	ɐt	45		s	ɐt	45	
室		s	at	7A		s	aet	6		s	ɐt	45		s	ɐt	45	
率		s	at	7A		s	aet	6		s	ɐt	45		s	ɐt	45	率領
帥		s	at	7A		s	aet	6		s	ɐt	45		s	ɐt	45	
蟀		s	at	7A		s	aet	6		s	ɐt	45		s	ɐt	45	
瑟		s	at	7A		s	aet	6		s	ɐt	45		s	ɐt	45	
窣		s	at	7A		s	aet	6		s	ɐt	45		s	ɐt	45	
摔		s	at	7A		s	aet	6		s	ɐt	45		s	ɐt	45	
修		s	au	1		s	aeu	1		s	ɐu	23		s	ɐu	23	
脩		s	au	1		s	aeu	1		s	ɐu	23		s	ɐu	23	
羞		s	au	1		s	aeu	1		s	ɐu	23		s	ɐu	23	
宿		s	au	1		s	aeu	1		s	ɐu	23		s	ɐu	23	星宿
秀		s	au	1		s	aeu	1		s	ɐu	23		s	ɐu	23	
繡		s	au	1		s	aeu	1		s	ɐu	23		s	ɐu	23	
琇		s	au	1		s	aeu	1		s	ɐu	23		s	ɐu	23	
饈		s	au	1		s	aeu	1		s	ɐu	23		s	ɐu	23	
鏽		s	au	1		s	aeu	1		s	ɐu	23		s	ɐu	23	
仇		s	au	4		s	aeu	2		s	ɐu	22		s	ɐu	22	仇人
四		s	ei	1		s	ei	1		s	ei	23		s	ei	23	
肆		s	ei	1		s	ei	1		s	ei	23		s	ei	23	四的大寫
死		s	ei	2		s	ei	3		s	ei	45		s	ei	45	
嘶		s	ei	1		s	ei	1		s	ei	23		s	ei	23	
西		s	ei	1		s	ei	1		s	ei	23		s	ei	23	
犀		s	ei	1		s	ei	1		s	ei	23		s	ei	23	
細		s	ei	1		s	ei	1		s	ei	23		s	ei	23	
逝		s	ei	6		s	ei	4		s	ei	32		s	ei	32	
誓		s	ei	6		s	ei	4		s	ei	32		s	ei	32	
噬		s	ei	6		s	ei	4		s	ei	32		s	ei	32	
世		s	ei	1		s	ei	1		s	ei	23		s	ei	23	
勢		s	ei	1		s	ei	1		s	ei	23		s	ei	23	
篩		s	ei	1		s	ei	1		s	ei	23		s	ei	23	
婿		s	ei	1		s	ei	1		s	ei	23		s	ei	23	
錫		s	ek	7B		s	ek	7		s	ɛk	23		s	ɛk	23	
石		s	ek	8		s	ek	8		s	ɛk	32		s	ɛk	32	
碩		s	ek	8		s	ek	8		s	ɛk	32		s	ɛk	32	
腥		s	eng	1		s	eng	1		s	ɛŋ	23		s	ɛŋ	23	
聲		s	eng	1		s	eng	1		s	ɛŋ	23		s	ɛŋ	23	
祠		s	i	4		s	i	2		s	i	22		s	i	22	
詞		s	i	4		s	i	2		s	i	22		s	i	22	
辭		s	i	4		s	i	2		s	i	22		s	i	22	
廁		s	i	1		s	i	1		s	i	23		s	i	23	
次		s	i	1		s	i	1		s	i	23		s	i	23	
柿		s	i	5		s	i	2		s	i	21		s	i	21	
匙		s	i	4		s	i	2		s	i	22		s	i	22	茶匙，湯匙，一本作“瓷”
撕		s	i	1		s	i	1		s	i	23		s	i	23	
峙		s	i	6		s	i	4		s	i	32		s	i	32	
司		s	i	1		s	i	1		s	i	23		s	i	23	
絲		s	i	1		s	i	1		s	i	23		s	i	23	
伺		s	i	1		s	i	1		s	i	23		s	i	23	伺候
思		s	i	1		s	i	1		s	i	23		s	i	23	
時		s	i	4		s	i	2		s	i	22		s	i	22	
市		s	i	5		s	i	2		s	i	21		s	i	21	
侍		s	i	6		s	i	4		s	i	32		s	i	32	
士		s	i	6		s	i	4		s	i	32		s	i	32	
仕		s	i	6		s	i	4		s	i	32		s	i	32	
使		s	i	1		s	i	1		s	i	23		s	i	23	使者
史		s	i	2		s	i	3		s	i	45		s	i	45	
詩		s	i	1		s	i	1		s	i	23		s	i	23	
試		s	i	1		s	i	1		s	i	23		s	i	23	
事		s	i	6		s	i	4		s	i	32		s	i	32	
示		s	i	6		s	i	4		s	i	32		s	i	32	
斯		s	i	1		s	i	1		s	i	23		s	i	23	
廝		s	i	1		s	i	1		s	i	23		s	i	23	
氏		s	i	6		s	i	4		s	i	32		s	i	32	姓氏
是		s	i	6		s	i	4		s	i	32		s	i	32	
施		s	i	1		s	i	1		s	i	23		s	i	23	
匙		s	i	4		s	i	2		s	i	22		s	i	22	鑰匙
屎		s	i	2		s	i	3		s	i	45		s	i	45	
私		s	i	1		s	i	1		s	i	23		s	i	23	
肆		s	i	1		s	i	1		s	i	23		s	i	23	肆意
駟		s	i	1		s	i	1		s	i	23		s	i	23	
嗜		s	i	1		s	i	1		s	i	23		s	i	23	
視		s	i	6		s	i	4		s	i	32		s	i	32	
屍		s	i	1		s	i	1		s	i	23		s	i	23	
師		s	i	1		s	i	1		s	i	23		s	i	23	
獅		s	i	1		s	i	1		s	i	23		s	i	23	
抒		s	i	1		s	i	1		s	i	23		s	i	23	
藷		s	i	4		s	i	2		s	i	22		s	i	22	藷蕷
曙		s	i	1		s	i	1		s	i	23		s	i	23	
薯		s	i	4		s	i	2		s	i	22		s	i	22	
書		s	i	1		s	i	1		s	i	23		s	i	23	
紓		s	i	1		s	i	1		s	i	23		s	i	23	
舒		s	i	1		s	i	1		s	i	23		s	i	23	
恕		s	i	1		s	i	1		s	i	23		s	i	23	
庶		s	i	1		s	i	1		s	i	23		s	i	23	
暑		s	i	2		s	i	3		s	i	45		s	i	45	
黍		s	i	2		s	i	3		s	i	45		s	i	45	
鼠		s	i	2		s	i	3		s	i	45		s	i	45	
樞		s	i	1		s	i	1		s	i	23		s	i	23	
殊		s	i	4		s	i	2		s	i	22		s	i	22	
豎		s	i	6		s	i	4		s	i	32		s	i	32	
樹		s	i	6		s	i	4		s	i	32		s	i	32	
輸		s	i	1		s	i	1		s	i	23		s	i	23	
柿		s	i	2		s	i	3		s	i	45		s	i	45	
鷥		s	i	1		s	i	1		s	i	23		s	i	23	
柿		s	i	2		s	i	3		s	i	45		s	i	45	柿餅
糬		s	i	4		s	i	2		s	i	22		s	i	22	
荼		s	i	1		s	i	1		s	i	23		s	i	23	神荼
些		s	iaa	1		s	ia	1		s	ia	23		s	ɪᴀ	23	
卸		s	iaa	1		s	ia	1		s	ia	23		s	ɪᴀ	23	
瀉		s	iaa	1		s	ia	1		s	ia	23		s	ɪᴀ	23	
寫		s	iaa	2		s	ia	3		s	ia	45		s	ɪᴀ	45	
社		s	iaa	5		s	ia	2		s	ia	21		s	ɪᴀ	21	
蛇		s	iaa	4		s	ia	2		s	ia	22		s	ɪᴀ	22	毒蛇
射		s	iaa	6		s	ia	4		s	ia	32		s	ɪᴀ	32	發射
舍		s	iaa	1		s	ia	1		s	ia	23		s	ɪᴀ	23	舍人
赦		s	iaa	1		s	ia	1		s	ia	23		s	ɪᴀ	23	
舍		s	iaa	2		s	ia	3		s	ia	45		s	ɪᴀ	45	舍生取義
捨		s	iaa	2		s	ia	3		s	ia	45		s	ɪᴀ	45	
舍		s	iaa	5		s	ia	2		s	ia	21		s	ɪᴀ	21	宿舍
說		s	iaat	7B		s	iat	7		s	iat	23		s	ɪᴀt	23	
蝨		s	iaat	7A		s	iat	6		s	iat	45		s	ɪᴀt	45	
析		s	ik	7A		s	ik	6		s	ɪk	45		s	eɪk	45	
淅		s	ik	7A		s	ik	6		s	ɪk	45		s	eɪk	45	
蜥		s	ik	7A		s	ik	6		s	ɪk	45		s	eɪk	45	
昔		s	ik	7A		s	ik	6		s	ɪk	45		s	eɪk	45	
惜		s	ik	7A		s	ik	6		s	ɪk	45		s	eɪk	45	
射		s	ik	8		s	ik	8		s	ɪk	32		s	eɪk	32	
適		s	ik	7A		s	ik	6		s	ɪk	45		s	eɪk	45	
釋		s	ik	7A		s	ik	6		s	ɪk	45		s	eɪk	45	
食		s	ik	8		s	ik	8		s	ɪk	32		s	eɪk	32	
悉		s	ik	7A		s	ik	6		s	ɪk	45		s	eɪk	45	
窸		s	ik	7A		s	ik	6		s	ɪk	45		s	eɪk	45	
蟋		s	ik	7A		s	ik	6		s	ɪk	45		s	eɪk	45	
息		s	ik	7A		s	ik	6		s	ɪk	45		s	eɪk	45	
熄		s	ik	7A		s	ik	6		s	ɪk	45		s	eɪk	45	
蝕		s	ik	8		s	ik	8		s	ɪk	32		s	eɪk	32	
色		s	ik	7A		s	ik	6		s	ɪk	45		s	eɪk	45	
嗇		s	ik	7A		s	ik	6		s	ɪk	45		s	eɪk	45	
識		s	ik	7A		s	ik	6		s	ɪk	45		s	eɪk	45	認識
式		s	ik	7A		s	ik	6		s	ɪk	45		s	eɪk	45	
拭		s	ik	7A		s	ik	6		s	ɪk	45		s	eɪk	45	
軾		s	ik	7A		s	ik	6		s	ɪk	45		s	eɪk	45	
飾		s	ik	7A		s	ik	6		s	ɪk	45		s	eɪk	45	
晰		s	ik	7A		s	ik	6		s	ɪk	45		s	eɪk	45	
媳		s	ik	7A		s	ik	6		s	ɪk	45		s	eɪk	45	
禪		s	im	4		s	im	2		s	im	22		s	im	22	禪師
蟬		s	im	4		s	im	2		s	im	22		s	im	22	
蟾		s	im	4		s	im	2		s	im	22		s	im	22	
陝		s	im	2		s	im	3		s	im	45		s	im	45	
閃		s	im	2		s	im	3		s	im	45		s	im	45	
簷		s	im	4		s	im	2		s	im	22		s	im	22	
船		s	in	4		s	in	2		s	in	22		s	in	22	
倩		s	in	6		s	in	4		s	in	32		s	in	32	
先		s	in	1		s	in	1		s	in	23		s	in	23	
旋		s	in	4		s	in	2		s	in	22		s	in	22	
旋		s	in	6		s	in	4		s	in	32		s	in	32	
宣		s	in	1		s	in	1		s	in	23		s	in	23	
渲		s	in	1		s	in	1		s	in	23		s	in	23	
選		s	in	2		s	in	3		s	in	45		s	in	45	
雋		s	in	1		s	in	1		s	in	23		s	in	23	
仙		s	in	1		s	in	1		s	in	23		s	in	23	
鮮		s	in	1		s	in	1		s	in	23		s	in	23	鮮美
線		s	in	1		s	in	1		s	in	23		s	in	23	
鮮		s	in	2		s	in	3		s	in	45		s	in	45	鮮有
蘚		s	in	2		s	in	3		s	in	45		s	in	45	
單		s	in	4		s	in	2		s	in	22		s	in	22	單于
禪		s	in	6		s	in	4		s	in	32		s	in	32	禪讓
單		s	in	6		s	in	4		s	in	32		s	in	32	姓單
擅		s	in	6		s	in	4		s	in	32		s	in	32	
繕		s	in	6		s	in	4		s	in	32		s	in	32	
善		s	in	6		s	in	4		s	in	32		s	in	32	
煽		s	in	1		s	in	1		s	in	23		s	in	23	
扇		s	in	1		s	in	1		s	in	23		s	in	23	
羨		s	in	6		s	in	4		s	in	32		s	in	32	
飧		s	in	1		s	in	1		s	in	23		s	in	23	
搧		s	in	1		s	in	1		s	in	23		s	in	23	
腺		s	in	1		s	in	1		s	in	23		s	in	23	
漩		s	in	4		s	in	2		s	in	22		s	in	22	
燹		s	in	2		s	in	3		s	in	45		s	in	45	
星		s	ing	1		s	ing	1		s	ɪŋ	23		s	eɪŋ	23	
惺		s	ing	1		s	ing	1		s	ɪŋ	23		s	eɪŋ	23	
腥		s	ing	1		s	ing	1		s	ɪŋ	23		s	eɪŋ	23	
醒		s	ing	2		s	ing	3		s	ɪŋ	45		s	eɪŋ	45	
性		s	ing	1		s	ing	1		s	ɪŋ	23		s	eɪŋ	23	
姓		s	ing	1		s	ing	1		s	ɪŋ	23		s	eɪŋ	23	
省		s	ing	2		s	ing	3		s	ɪŋ	45		s	eɪŋ	45	反省
成		s	ing	4		s	ing	2		s	ɪŋ	22		s	eɪŋ	22	
城		s	ing	4		s	ing	2		s	ɪŋ	22		s	eɪŋ	22	
誠		s	ing	4		s	ing	2		s	ɪŋ	22		s	eɪŋ	22	
盛		s	ing	4		s	ing	2		s	ɪŋ	22		s	eɪŋ	22	盛湯
盛		s	ing	6		s	ing	4		s	ɪŋ	32		s	eɪŋ	32	旺盛
聲		s	ing	1		s	ing	1		s	ɪŋ	23		s	eɪŋ	23	聲樂
聖		s	ing	1		s	ing	1		s	ɪŋ	23		s	eɪŋ	23	
丞		s	ing	4		s	ing	2		s	ɪŋ	22		s	eɪŋ	22	
承		s	ing	4		s	ing	2		s	ɪŋ	22		s	eɪŋ	22	
乘		s	ing	4		s	ing	2		s	ɪŋ	22		s	eɪŋ	22	乘船
繩		s	ing	4		s	ing	2		s	ɪŋ	22		s	eɪŋ	22	
乘		s	ing	6		s	ing	4		s	ɪŋ	32		s	eɪŋ	32	萬乘之國
剩		s	ing	6		s	ing	4		s	ɪŋ	32		s	eɪŋ	32	
升		s	ing	1		s	ing	1		s	ɪŋ	23		s	eɪŋ	23	
昇		s	ing	1		s	ing	1		s	ɪŋ	23		s	eɪŋ	23	
勝		s	ing	1		s	ing	1		s	ɪŋ	23		s	eɪŋ	23	
猩		s	ing	1		s	ing	1		s	ɪŋ	23		s	eɪŋ	23	
懾		s	ip	7B		s	ip	7		s	ip	23		s	ip	23	
涉		s	ip	7B		s	ip	7		s	ip	23		s	ip	23	
攝		s	ip	7B		s	ip	7		s	ip	23		s	ip	23	
契		s	it	7B		s	it	7		s	it	23		s	it	23	
竊		s	it	7B		s	it	7		s	it	23		s	it	23	
泄		s	it	7B		s	it	7		s	it	23		s	it	23	
雪		s	it	7A		s	it	6		s	it	45		s	it	45	白雪雪
雪		s	it	7B		s	it	7		s	it	23		s	it	23	
薛		s	it	7B		s	it	7		s	it	23		s	it	23	
折		s	it	8		s	it	8		s	it	32		s	it	32	折本
楔		s	it	7B		s	it	7		s	it	23		s	it	23	
舌		s	it	8		s	it	8		s	it	32		s	it	32	
屑		s	it	7B		s	it	7		s	it	23		s	it	23	
洩		s	it	7B		s	it	7		s	it	23		s	it	23	排洩
迢		s	iu	4		s	iu	2		s	iu	22		s	iw	22	
蕭		s	iu	1		s	iu	1		s	iu	23		s	iw	23	
簫		s	iu	1		s	iu	1		s	iu	23		s	iw	23	
嘯		s	iu	1		s	iu	1		s	iu	23		s	iw	23	
逍		s	iu	1		s	iu	1		s	iu	23		s	iw	23	
消		s	iu	1		s	iu	1		s	iu	23		s	iw	23	
宵		s	iu	1		s	iu	1		s	iu	23		s	iw	23	
硝		s	iu	1		s	iu	1		s	iu	23		s	iw	23	
霄		s	iu	1		s	iu	1		s	iu	23		s	iw	23	
銷		s	iu	1		s	iu	1		s	iu	23		s	iw	23	
肖		s	iu	1		s	iu	1		s	iu	23		s	iw	23	
笑		s	iu	1		s	iu	1		s	iu	23		s	iw	23	
小		s	iu	2		s	iu	3		s	iu	45		s	iw	45	
韶		s	iu	4		s	iu	2		s	iu	22		s	iw	22	
邵		s	iu	6		s	iu	4		s	iu	32		s	iw	32	
劭		s	iu	6		s	iu	4		s	iu	32		s	iw	32	
召		s	iu	6		s	iu	4		s	iu	32		s	iw	32	召南
紹		s	iu	6		s	iu	4		s	iu	32		s	iw	32	
燒		s	iu	1		s	iu	1		s	iu	23		s	iw	23	
少		s	iu	1		s	iu	1		s	iu	23		s	iw	23	年少
少		s	iu	2		s	iu	3		s	iu	45		s	iw	45	多少
兆		s	iu	6		s	iu	4		s	iu	32		s	iw	32	
瀟		s	iu	1		s	iu	1		s	iu	23		s	iw	23	
肇		s	iu	6		s	iu	4		s	iu	32		s	iw	32	
梳		s	o	1		s	o	1		s	ɔ	23		s	ɔ	23	
蔬		s	o	1		s	o	1		s	ɔ	23		s	ɔ	23	
疏		s	o	1		s	o	1		s	ɔ	23		s	ɔ	23	
所		s	o	2		s	o	3		s	ɔ	45		s	ɔ	45	
傻		s	o	5		s	o	2		s	ɔ	21		s	ɔ	21	
梭		s	o	1		s	o	1		s	ɔ	23		s	ɔ	23	
瑣		s	o	2		s	o	3		s	ɔ	45		s	ɔ	45	
鎖		s	o	2		s	o	3		s	ɔ	45		s	ɔ	45	
娑		s	o	1		s	o	1		s	ɔ	23		s	ɔ	23	
蓑		s	o	1		s	o	1		s	ɔ	23		s	ɔ	23	
嗦		s	o	1		s	o	1		s	ɔ	23		s	ɔ	23	
簑		s	o	1		s	o	1		s	ɔ	23		s	ɔ	23	
削		s	oek	7B		s	oek	7		s	œk	23		s	œk	23	
爍		s	oek	7B		s	oek	7		s	œk	23		s	œk	23	
鑲		s	oeng	1		s	oeng	1		s	œŋ	23		s	œŋ	23	
相		s	oeng	1		s	oeng	1		s	œŋ	23		s	œŋ	23	
廂		s	oeng	1		s	oeng	1		s	œŋ	23		s	œŋ	23	
湘		s	oeng	1		s	oeng	1		s	œŋ	23		s	œŋ	23	
箱		s	oeng	1		s	oeng	1		s	œŋ	23		s	œŋ	23	
襄		s	oeng	1		s	oeng	1		s	œŋ	23		s	œŋ	23	
想		s	oeng	2		s	oeng	3		s	œŋ	45		s	œŋ	45	
箱		s	oeng	4		s	oeng	2		s	œŋ	22		s	œŋ	22	
上		s	oeng	1		s	oeng	1		s	œŋ	23		s	œŋ	23	
常		s	oeng	4		s	oeng	2		s	œŋ	22		s	œŋ	22	
徜		s	oeng	4		s	oeng	2		s	œŋ	22		s	œŋ	22	
嘗		s	oeng	4		s	oeng	2		s	œŋ	22		s	œŋ	22	
償		s	oeng	4		s	oeng	2		s	œŋ	22		s	œŋ	22	
裳		s	oeng	4		s	oeng	2		s	œŋ	22		s	œŋ	22	
上		s	oeng	5		s	oeng	2		s	œŋ	21		s	œŋ	21	
尚		s	oeng	6		s	oeng	4		s	œŋ	32		s	œŋ	32	
上		s	oeng	6		s	oeng	4		s	œŋ	32		s	œŋ	32	
霜		s	oeng	1		s	oeng	1		s	œŋ	23		s	œŋ	23	
商		s	oeng	1		s	oeng	1		s	œŋ	23		s	œŋ	23	
傷		s	oeng	1		s	oeng	1		s	œŋ	23		s	œŋ	23	
賞		s	oeng	2		s	oeng	3		s	œŋ	45		s	œŋ	45	
雙		s	oeng	1		s	oeng	1		s	œŋ	23		s	œŋ	23	
嫦		s	oeng	4		s	oeng	2		s	œŋ	22		s	œŋ	22	
嚐		s	oeng	4		s	oeng	2		s	œŋ	22		s	œŋ	22	
鰓		s	oi	1		s	oi	1		s	ɔi	23		s	ɔj	23	
腮		s	oi	1		s	oi	1		s	ɔi	23		s	ɔj	23	
思		s	oi	1		s	oi	1		s	ɔi	23		s	ɔj	23	于思
數		s	ok	7B		s	ok	7		s	ɔk	23		s	ɔk	23	數見不鮮
朔		s	ok	7B		s	ok	7		s	ɔk	23		s	ɔk	23	
塑		s	ok	7B		s	ok	7		s	ɔk	23		s	ɔk	23	塑料
索		s	ok	7A		s	ok	6		s	ɔk	45		s	ɔk	45	
索		s	ok	7B		s	ok	7		s	ɔk	23		s	ɔk	23	
霜		s	ong	1		s	ong	1		s	ɔŋ	23		s	ɔŋ	23	
爽		s	ong	2		s	ong	3		s	ɔŋ	45		s	ɔŋ	45	
賞		s	ong	2		s	ong	3		s	ɔŋ	45		s	ɔŋ	45	
雙		s	ong	1		s	ong	1		s	ɔŋ	23		s	ɔŋ	23	
桑		s	ong	1		s	ong	1		s	ɔŋ	23		s	ɔŋ	23	
喪		s	ong	1		s	ong	1		s	ɔŋ	23		s	ɔŋ	23	
嗓		s	ong	2		s	ong	3		s	ɔŋ	45		s	ɔŋ	45	
嗽		s	ou	1		s	ou	1		s	ou	23		s	ou	23	
鬚		s	ou	1		s	ou	1		s	ou	23		s	ou	23	
數		s	ou	1		s	ou	1		s	ou	23		s	ou	23	數字
數		s	ou	2		s	ou	3		s	ou	45		s	ou	45	數一下
酥		s	ou	1		s	ou	1		s	ou	23		s	ou	23	
穌		s	ou	1		s	ou	1		s	ou	23		s	ou	23	
蘇		s	ou	1		s	ou	1		s	ou	23		s	ou	23	
素		s	ou	1		s	ou	1		s	ou	23		s	ou	23	
訴		s	ou	1		s	ou	1		s	ou	23		s	ou	23	
塑		s	ou	1		s	ou	1		s	ou	23		s	ou	23	塑料
塑		s	ou	1		s	ou	1		s	ou	23		s	ou	23	塑造
甦		s	ou	1		s	ou	1		s	ou	23		s	ou	23	
溯		s	ou	1		s	ou	1		s	ou	23		s	ou	23	
艘		s	ou	2		s	ou	3		s	ou	45		s	ou	45	
愁		s	ou	4		s	ou	2		s	ou	22		s	ou	22	
颼		s	ou	1		s	ou	1		s	ou	23		s	ou	23	
瘦		s	ou	1		s	ou	1		s	ou	23		s	ou	23	
搜		s	ou	2		s	ou	3		s	ou	45		s	ou	45	
蒐		s	ou	2		s	ou	3		s	ou	45		s	ou	45	
獸		s	ou	1		s	ou	1		s	ou	23		s	ou	23	
叟		s	ou	2		s	ou	3		s	ou	45		s	ou	45	
擻		s	ou	2		s	ou	3		s	ou	45		s	ou	45	抖擻
嗖		s	ou	1		s	ou	1		s	ou	23		s	ou	23	
擻		s	ou	1		s	ou	1		s	ou	23		s	ou	23	擻火
漱		s	ou	1		s	ou	1		s	ou	23		s	ou	23	
授		s	u	6		s	u	4		s	u	32		s	u	32	
售		s	u	6		s	u	4		s	u	32		s	u	32	
受		s	u	6		s	u	4		s	u	32		s	u	32	
壽		s	u	6		s	u	4		s	u	32		s	u	32	
收		s	u	1		s	u	1		s	u	23		s	u	23	
狩		s	u	1		s	u	1		s	u	23		s	u	23	
守		s	u	2		s	u	3		s	u	45		s	u	45	
手		s	u	2		s	u	3		s	u	45		s	u	45	
守		s	u	2		s	u	3		s	u	45		s	u	45	
首		s	u	2		s	u	3		s	u	45		s	u	45	
歲		s	ui	1		s	ui	1		s	ui	23		s	uj	23	
稅		s	ui	1		s	ui	1		s	ui	23		s	uj	23	
說		s	ui	1		s	ui	1		s	ui	23		s	uj	23	
髓		s	ui	1		s	ui	1		s	ui	23		s	uj	23	
垂		s	ui	4		s	ui	2		s	ui	22		s	uj	22	
瑞		s	ui	6		s	ui	4		s	ui	32		s	uj	32	
睡		s	ui	6		s	ui	4		s	ui	32		s	uj	32	
遂		s	ui	6		s	ui	4		s	ui	32		s	uj	32	
隧		s	ui	6		s	ui	4		s	ui	32		s	uj	32	
穗		s	ui	6		s	ui	4		s	ui	32		s	uj	32	
雖		s	ui	1		s	ui	1		s	ui	23		s	uj	23	
粹		s	ui	6		s	ui	4		s	ui	32		s	uj	32	
祟		s	ui	6		s	ui	4		s	ui	32		s	uj	32	
邃		s	ui	6		s	ui	4		s	ui	32		s	uj	32	
誰		s	ui	4		s	ui	2		s	ui	22		s	uj	22	
水		s	ui	2		s	ui	3		s	ui	45		s	uj	45	
萃		s	ui	6		s	ui	4		s	ui	32		s	uj	32	
悴		s	ui	6		s	ui	4		s	ui	32		s	uj	32	
衰		s	ui	1		s	ui	1		s	ui	23		s	uj	23	衰老
帥		s	ui	1		s	ui	1		s	ui	23		s	uj	23	
緒		s	ui	1		s	ui	1		s	ui	23		s	uj	23	
絮		s	ui	1		s	ui	1		s	ui	23		s	uj	23	
墅		s	ui	6		s	ui	4		s	ui	32		s	uj	32	
須		s	ui	1		s	ui	1		s	ui	23		s	uj	23	
需		s	ui	1		s	ui	1		s	ui	23		s	uj	23	
淬		s	ui	6		s	ui	4		s	ui	32		s	uj	32	
碎		s	ui	1		s	ui	1		s	ui	23		s	uj	23	
綏		s	ui	1		s	ui	1		s	ui	23		s	uj	23	
夙		s	uk	7A		s	uk	6		s	ʊk	45		s	oʊk	45	
宿		s	uk	7A		s	uk	6		s	ʊk	45		s	oʊk	45	住宿
肅		s	uk	7A		s	uk	6		s	ʊk	45		s	oʊk	45	
淑		s	uk	8		s	uk	8		s	ʊk	32		s	oʊk	32	
孰		s	uk	8		s	uk	8		s	ʊk	32		s	oʊk	32	
塾		s	uk	8		s	uk	8		s	ʊk	32		s	oʊk	32	
熟		s	uk	8		s	uk	8		s	ʊk	32		s	oʊk	32	
縮		s	uk	7A		s	uk	6		s	ʊk	45		s	oʊk	45	
叔		s	uk	7A		s	uk	6		s	ʊk	45		s	oʊk	45	
倏		s	uk	7A		s	uk	6		s	ʊk	45		s	oʊk	45	
