gˤrit	g'rit	黠																							
kwˤrin	kw'rin	矜{老而無妻}鰥{老而無妻}鱞{老而無妻}																							
gwˤrinh	gw'rinh	幻{惑亂；~怪}																							
ʔˤrit	q'rit	軋																							
tip	tip	執																							
nimʔ	nimq	稔腍棯																							
nip	nip	廿																							
n̥imʔ	nhimq	諗淰																							
tsʰim	tshim	駸																							
tsʰimʔ	tshimq	寢																							
dzip	dzip	慹																							
slip	slip	卌																							
kim	kim	針鍼箴葴																							
kip	kip	汁																							
gip	gip	十什拾																							
ʔim	qim	愔																							
ʔip	qip	揖挹俋																							
trip	trip	縶馽																							
nrip	nrip	孴{謹慎}																							
drip	drip	蟄																							
tˤimh	t'imh	墊																							
nˤimh	n'imh	念																							
nˤip	n'ip	敜																							
tsˤimh	ts'imh	僭{~越}																							
lˤimʔ	l'imq	簟驔																							
lˤip	l'ip	褶																							
l̥ˤim	lh'im	忝																							
gˤip	g'ip	叶																							
tiw	tiw	周{稠密}輖椆																							
stiwk	stiwk	叔鮛																							
tʰiwk	thiwk	諔琡																							
diwk	diwk	淑																							
tsiw	tsiw	啾揫蘸𡧯																							
tsiwk	tsiwk	顣																							
tsʰiw	tshiw	秋湫楸鰍𨍊鱃萩鶖																							
siwh	siwh	繡{~組}																							
siwk	siwk	肅鏽䃤鱐鷫蟰																							
liw	liw	攸悠{閒適；~~，久遠}浟峳鯈由油䍃櫾繇																							
liwh	liwh	鼬貁																							
liwk	liwk	柚																							
l̥iwk	lhiwk	倏儵虪																							
sliw	sliw	修脩𩛢																							
sliwh	sliwh	滫																							
riw	riw	翏摎漻{~然，謂變化}鏐蟉疁																							
riwh	riwh	鷚雡飂{國名}																							
C.riwk	C.riwk	戮僇																							
giw	giw	虯虬																							
hiw	hiw	收																							
ʔiw	qiw	幽呦泑怮																							
ʔiwʔ	qiwq	黝																							
ʔiwh	qiwh	幼																							
priw	priw	彪																							
briw	briw	淲滮																							
mriw	mriw	繆{絞結；綢~}																							
mriwh	mriwh	謬繆{錯誤}																							
mriwk	mriwk	穆																							
tʰriw	thriw	惆																							
driw	driw	綢稠																							
tsriw	tsriw	甃																							
dzriw	dzriw	愁																							
lriw	lriw	盩𥂕																							
lriwh	lriwh	籀																							
lriwk	lriwk	逐鱁																							
l̥riwk	lhriwk	苖蓫																							
r̥iw	rhiw	瘳																							
kriw	kriw	樛朻																							
kriwʔ	kriwq	糾糺																							
griw	griw	璆																							
tˤiw	t'iw	雕鵰彫琱凋𥮐䘟																							
tˤiwʔ	t'iwq	鳥蔦																							
tˤiwh	t'iwh	弔吊																							
tˤiwk	t'iwk	弔{至；善}																							
tʰˤiwk	th'iwk	倜																							
dˤiw	d'iw	調蜩																							
dˤiwk	d'iwk	踧{~~，平坦}																							
nˤiwʔ	n'iwq	褭																							
nˤiwk	n'iwk	惄愵																							
tsʰˤiwk	tsh'iwk	戚{斧；~施，駝背}慼鏚鼜																							
dzˤiwk	dz'iwk	寂𠴫																							
sˤiw	s'iw	蕭簫瀟蠨橚櫹																							
sˤiwʔ	s'iwq	䃤謏																							
sˤiwh	s'iwh	歗嘯																							
lˤiw	l'iw	條鰷䱔𧌁鞗鋚																							
lˤiwh	l'iwh	蓧{除草農具}																							
lˤiwk	l'iwk	迪篴滌																							
slˤiw	sl'iw	翛																							
slˤiwʔ	sl'iwq	篠																							
l̥ˤiw	lh'iw	蓧{即蓨，羊蹄草}																							
l̥ˤiwk	lh'iwk	蓨																							
rˤiw	r'iw	漻聊廖																							
rˤiwʔ	r'iwq	蓼鄝																							
C.rˤiw	C.r'iw	寥																							
kˤiwh	k'iwh	叫呌訆嘂																							
hˤiw	h'iw	䫞																							
ʔˤiw	q'iw	么幺狕																							
ʔˤiwʔ	q'iwq	鴢																							
ʔˤiwh	q'iwh	穾																							
tˤriw	t'riw	啁																							
kˤriw	k'riw	膠𦫶																							
kʰˤriw	kh'riw	膠{~加，乖戾}																							
hˤriw	h'riw	嘐																							
ʔˤriw	q'riw	坳																							
ʔˤriwʔ	q'riwq	拗																							
pə	py	不坏鴀																							
pəʔ	pyq	否{不}																							
pəh	pyh	富䔰																							
pʰə	phy	紑衃																							
pʰəʔ	phyq	𢜳																							
pʰəh	phyh	副																							
bə	by	芣罘																							
bəʔ	byq	負婦萯偩																							
bəh	byh	伏{孵蛋}																							
mə	my	謀																							
məʔ	myq	母拇踇畝䳇																							
məh	myh	姆																							
tə	ty	之芝																							
təʔ	tyq	止畤芷趾阯沚洔址																							
təh	tyh	志誌識{標記、記住}織{名詞}																							
stə	sty	詩邿																							
stəh	styh	試{任用}弑																							
tʰə	thy	蚩																							
tʰəʔ	thyq	齒																							
tʰəh	thyh	熾幟																							
də	dy	時塒榯蒔鼭旹																							
dəʔ	dyq	恃市																							
dəh	dyh	侍寺																							
nə	ny	而陑栭咡鴯鮞耏胹聏																							
nəʔ	nyq	耳䋙餌洱駬																							
nəh	nyh	珥䎶佴衈刵																							
tsə	tsy	茲兹滋鎡嵫嗞鰦鼒仔{~肩，勝任}孜																							
tsəʔ	tsyq	子耔梓																							
dzə	dzy	慈鶿磁																							
dzəh	dzyh	字孳牸																							
sə	sy	絲思緦																							
səʔ	syq	葸諰𦖷																							
lə	ly	飴詒怡咍貽瓵																							
ləʔ	lyq	以苡佁㠯苢																							
l̥əʔ	lhyq	始枲																							
l̥ə	lhy	司伺																							
l̥əh	lhyh	笥																							
slə	sly	辭祠詞																							
sləʔ	slyq	似鈶枱𤹇姒																							
sləh	slyh	嗣飼																							
rə	ry	釐厘氂漦斄嫠剺梩																							
rəʔ	ryq	里㾖理李裏裡悝俚鯉																							
rəh	ryh	吏																							
C.rə	C.ry	貍狸																							
ɫə	jy	頤熙{廣闊；興盛}圯异顊宧㺿																							
ɫəʔ	jyq	已																							
ɫəh	jyh	異																							
ɫ̥əʔ	jhyq	茝																							
ɫ̥əh	jhyh	𩟄																							
kɫə	kjy	姬																							
mɫəʔ	mjyq	俟涘竢騃巳汜祀耜{起土器}洍戺																							
kə	ky	基箕萁𦮼朞稘																							
kəʔ	kyq	己紀記																							
kʰə	khy	欺倛僛娸																							
kʰəʔ	khyq	起杞屺芑																							
gə	gy	其亓期旗騏騹麒祺琪璂淇䳢鶀棊綦藄碁棋濝鯕																							
gəh	gyh	忌惎誋鵋																							
ŋə	ngy	疑嶷{九~}觺																							
ŋəʔ	ngyq	擬儗薿																							
ŋəh	ngyh	譺																							
hə	hy	熺僖嘻禧譆嬉誒																							
həʔ	hyq	喜憙娭																							
həh	hyh	饎糦																							
kwəʔ	kwyq	久玖灸疚																							
kʰwə	khwy	丘邱蚯																							
gwə	gwy	裘俅莍																							
gwəʔ	gwyq	臼																							
gwəh	gwyh	柩舊																							
ŋwə	ngwy	牛																							
wə	wy	尤肬訧疣郵																							
wəʔ	wyq	有友右祐侑䳑																							
wəh	wyh	又佑宥姷𩑣																							
ʔə	qy	抑{助詞}噫殹醫																							
ʔəʔ	qyq	矣																							
ʔəh	qyh	意{想法}鷾																							
prəʔ	pryq	鄙																							
pʰrə	phry	丕駓銔伾㔻																							
pʰrəʔ	phryq	秠嚭																							
brə	bry	邳䲹魾																							
brəʔ	bryq	岯否{閉塞、困厄}																							
brəh	bryh	備𣖾																							
mrəʔ	mryq	敏𤛎																							
trəʔ	tryq	徵{五音}																							
trəh	tryh	置																							
tʰrəʔ	thryq	祉																							
drə	dry	持荎																							
drəʔ	dryq	峙庤痔跱偫滍																							
drəh	dryh	植值																							
n̥rəʔ	nhryq	恥耻																							
tsrə	tsry	淄緇菑錙輜鶅椔																							
tsrəʔ	tsryq	滓																							
tsrəh	tsryh	胾倳																							
tsʰrəh	tshryh	廁																							
dzrəʔ	dzryq	士仕事{《詩》}																							
dzrəh	dzryh	事																							
srəʔ	sryq	史使駛																							
srəh	sryh	𧳅																							
lrə	lry	治																							
l̥rə	lhry	笞齝																							
l̥rəh	lhryh	眙																							
grə	gry	騏{~驥}																							
kwrə	kwry	龜皸																							
wrəʔ	wryq	洧鮪痏																							
pˤə	p'y	杯桮																							
pʰˤə	ph'y	坯胚阫																							
bˤə	b'y	培陪䣙																							
bˤəʔ	b'yq	倍菩																							
bˤəh	b'yh	佩珮背偝邶																							
mˤə	m'y	莓梅鋂霉媒禖煤膴{法則}																							
mˤəʔ	m'yq	某每痗畮脢																							
mˤəh	m'yh	脄																							
m̥ˤəʔ	mh'yq	海悔𠧩晦賄																							
m̥ˤəh	mh'yh	誨																							
tˤəʔ	t'yq	等																							
tˤəh	t'yh	戴																							
dˤə	d'y	臺																							
dˤəʔ	d'yq	待																							
nˤə	n'y	能																							
nˤəʔ	n'yq	迺乃疓鼐																							
nˤəh	n'yh	能{同“耐”}耐																							
n̥ˤəh	nh'yh	態																							
tsˤə	ts'y	災哉栽烖																							
tsˤəʔ	ts'yq	宰載{年；祀；助詞}																							
tsˤəh	ts'yh	載{記~；開始；成功；施行}再																							
tsʰˤə	tsh'y	偲猜																							
tsʰˤəʔ	tsh'yq	采彩綵採寀㥒																							
tsʰˤəh	tsh'yh	菜䐆																							
dzˤə	dz'y	才材財裁																							
dzˤəʔ	dz'yq	在																							
dzˤəh	dz'yh	載酨																							
sˤəh	s'yh	㥶賽																							
lˤə	l'y	駘菭苔炱																							
lˤəʔ	l'yq	殆怠紿迨䈚箈																							
lˤəh	l'yh	代岱黛玳䒫																							
l̥ˤə	lh'y	台胎邰鮐																							
l̥ˤəh	lh'yh	詒{誒~}貸{借出}																							
rˤə	r'y	來{助詞}萊庲淶騋鯠崍鶆郲																							
rˤəh	r'yh	賚睞																							
C.rˤə	C.r'y	來{過來；將來，過去}																							
C.rˤəh	C.r'yh	來{歸順、招致}徠																							
kɫˤəʔ	kj'yq	改																							
kˤə	k'y	該畡荄賅侅晐胲豥峐陔垓祴																							
kʰˤəʔ	kh'yq	輆肯肎																							
kʰˤəh	kh'yh	欬																							
gˤə	g'y	孩咳豥																							
gˤəʔ	g'yq	亥																							
gˤəh	g'yh	㤥																							
ŋˤəʔ	ng'yq	礙閡																							
ŋˤəh	ng'yh	懝																							
kʰwˤə	khw'y	恢																							
wˤə	w'y	蚘																							
ẘˤə	wh'y	灰䀁																							
ẘˤəʔ	wh'yq	醢																							
ʔˤə	q'y	埃唉欸																							
ʔˤəʔ	q'yq	毐																							
ʔˤəh	q'yh	誒{~詒}																							
bˤrəh	b'ryh	憊																							
mˤrə	m'ry	埋霾薶																							
dzˤrə	dz'ry	豺																							
kˤrə	k'ry	荄																							
kˤrəh	k'ryh	誡戒{準備}																							
gˤrə	g'ry	骸																							
gˤrəʔ	g'ryq	駭絯駴																							
gˤrəh	g'ryh	械																							
ŋˤrəʔ	ng'ryq	癡																							
kwˤrəh	kw'ryh	怪																							
ʔˤrəʔ	q'ryq	挨																							
pək	pyk	福輻幅葍蝠複楅鶝																							
bəŋ	byng	馮{地名}																							
bək	byk	服箙伏茯虙																							
məŋ	myng	夢儚																							
məŋh	myngh	㝱鄸																							
mək	myk	牧坶																							
təŋ	tyng	烝蒸脀																							
təŋh	tyngh	證																							
tək	tyk	騭織{動詞}職樴膱蘵䐈																							
stəŋ	styng	升陞昇																							
stək	styk	識{了解，知~}																							
tʰəŋ	thyng	稱偁																							
dəŋ	dyng	承丞拯抍𨋬																							
dək	dyk	植{直；剛強；種~}殖埴𡑌湜{~~，清澈}寔																							
nəŋ	nyng	陾仍扔艿																							
n̥əŋ	nhyng	勝{戴~}																							
tsəŋh	tsyngh	甑䰝																							
tsək	tsyk	稷																							
dzəŋ	dzyng	橧繒驓鄫																							
sək	syk	息鄎蒠熄																							
ləŋh	lyngh	媵賸䞉鱦																							
lək	lyk	弋芅杙釴黓仂																							
l̥əŋ	lhyng	勝																							
l̥əŋh	lhyngh	榺																							
l̥ək	lhyk	式試{嘗~；比~}拭軾飾																							
mləŋ	mlyng	乘椉憴																							
mləŋh	mlyngh	𣎜																							
mlək	mlyk	食蝕																							
rəŋ	ryng	陵䧙琌凌淩鯪㥄菱蔆䔖																							
C.rək	C.ryk	力朸																							
ɫəŋ	jyng	蠅蝇孕																							
ɫək	jyk	翼瀷																							
mɫəŋ	mjyng	繩澠																							
hɫəŋ	hjyng	興																							
kəŋ	kyng	兢																							
kək	kyk	亟殛悈																							
gək	gyk	極																							
ŋək	ngyk	嶷{幼小聰慧}凝{~~，水凍；嚴酷}																							
ŋ̊ək	nhgyk	赩																							
kwəŋ	kwyng	弓																							
kʰwəŋ	khwyng	穹芎																							
wəŋ	wyng	雄																							
wək	wyk	囿																							
ʔəŋ	qyng	膺應{~該；國名}鷹																							
ʔəŋh	qyngh	應																							
ʔək	qyk	意{意志、念頭}億憶臆肊醷檍薏繶																							
ʔwək	qwyk	彧郁栯																							
prəŋ	pryng	冰掤																							
prək	pryk	逼偪湢																							
pʰrək	phryk	副{割裂、剖分}疈堛揊																							
brəŋ	bryng	馮憑																							
brək	bryk	愎																							
trəŋ	tryng	徵																							
trək	tryk	陟稙																							
tʰrək	thryk	淔																							
drəŋ	dryng	澄懲																							
drək	dryk	直犆																							
nrək	nryk	匿暱																							
n̥rək	nhryk	恜																							
tsrək	tsryk	側萴仄昃																							
tsʰrək	tshryk	測惻畟																							
lrəŋh	lryngh	朕栚																							
l̥rək	lhryk	敕{整飭；治，理}飭侙																							
r̥ək	rhyk	勑{告誡}敕{告誡}																							
srək	sryk	嗇穡薔繬																							
krək	kryk	棘襋蕀																							
ŋrəŋ	ngryng	凝																							
ŋ̊rək	nhgryk	色𨋭																							
wrək	wryk	域緎棫罭																							
ẘrək	whryk	閾窢																							
pˤəŋ	p'yng	崩																							
pˤəŋh	p'yngh	塴																							
pˤək	p'yk	北																							
bˤəŋ	b'yng	朋傰倗鵬																							
bˤək	b'yk	匐僰踣																							
mˤəŋ	m'yng	瞢																							
mˤək	m'yk	墨纆默嘿蟔																							
m̥ˤəŋ	mh'yng	薨{諸侯死；~~，轟轟}𪈘																							
m̥ˤək	mh'yk	黑㱄																							
tˤəŋ	t'yng	登燈簦																							
tˤəŋh	t'yngh	鐙隥																							
tˤək	t'yk	得德{性質；品德}																							
dˤəŋh	d'yngh	鄧																							
dˤək	d'yk	特																							
n̥ˤək	nh'yk	慝																							
tsˤəŋ	ts'yng	曾矰增憎罾竲譄																							
tsˤək	ts'yk	則載{筑牆長版}																							
dzˤəŋ	dz'yng	曾{~經}層																							
dzˤəŋh	dz'yngh	贈																							
dzˤək	dz'yk	賊鰂																							
sˤək	s'yk	塞																							
lˤəŋ	l'yng	滕騰縢鰧謄幐																							
lˤək	l'yk	𧎢蟘螣																							
l̥ˤək	lh'yk	忒貸{借入；同“忒”，變化、差錯}貣																							
rˤəŋ	r'yng	薐																							
rˤək	r'yk	扐阞泐																							
C.rˤək	C.r'yk	來{小麥；勤勞；來（詩經西土）}勒																							
kˤəŋ	k'yng	緪																							
kˤəŋh	k'yngh	堩㮓																							
kʰˤək	kh'yk	刻克剋																							
gˤəŋ	g'yng	恒恆亙姮																							
gˤək	g'yk	劾																							
kwˤəŋ	kw'yng	肱																							
kwˤək	kw'yk	國																							
gwˤəŋ	gw'yng	弘鞃																							
wˤək	w'yk	或蜮惑																							
pˤrəŋ	p'ryng	繃																							
bˤrəŋ	b'ryng	棚																							
mˤrəŋ	m'ryng	甍甿萌{萌發；鋤去；~~，保全、存在}																							
mˤrək	m'ryk	麥																							
kˤrək	k'ryk	革戒{警戒、戒備}愅																							
gˤrək	g'ryk	核																							
kwˤrək	kw'ryk	馘蟈膕																							
gwˤrəŋ	gw'ryng	宏閎紘竑																							
gwˤrək	gw'ryk	鱯																							
ẘˤrək	wh'ryk	繣掝騞																							
pəj	pyj	非飛扉匪{非}𠏿誹																							
pəjʔ	pyjq	餥匪{篚；斐}篚棐𩇹蜰																							
pəs	pys	沸																							
pʰəj	phyj	妃婓菲{~~，香氣盛}騑霏																							
pʰəjʔ	phyjq	菲悱斐朏																							
pʰəs	phys	髴{髣~，隱約}																							
bəj	byj	肥腓𩇯																							
bəjʔ	byjq	痱陫																							
bəjh	byjh	萉蜚翡厞剕䠊屝黂蟦																							
bəs	bys	𥝋狒㵒怫																							
məj	myj	微薇溦癓																							
məjʔ	myjq	尾娓																							
məs	mys	未味沬菋																							
m̥əj	mhyj	徽鰴																							
təj	tyj	祗祁{昭餘~}䓜																							
dəj	dyj	祁{~縣；~~，多、盛；舒緩、和順}祇{神~}																							
nəj	nyj	尼																							
səj	syj	私																							
ləj	lyj	夷姨桋侇																							
ləs	lys	隶殔肄																							
l̥əj	lhyj	尸{神主牌；陳列；楚月名}																							
sləs	slys	肂貄蕼𧳙																							
rəjʔ	ryjq	履																							
rəs	rys	莅蒞																							
kəj	kyj	幾譏璣機饑鞿禨磯刉刏																							
kəjʔ	kyjq	幾穖																							
kəs	kys	既旣蔇旡																							
kʰəjʔ	khyjq	豈																							
kʰəs	khys	氣																							
gəj	gyj	畿蟣圻蚚頎玂𧰙鬿																							
ŋəjʔ	ngyjq	螘顗																							
ŋəs	ngys	毅藙𧅙																							
həj	hyj	希稀晞睎欷豨莃悕鵗																							
həjʔ	hyjq	狶唏																							
həs	hys	氣餼愾忥塈{休息；取}																							
kwəj	kwyj	歸																							
wəj	wyj	韋違圍幃闈湋																							
wəjʔ	wyjq	葦偉韡煒韙𥯤瑋																							
wəjh	wyjh	緯																							
wəs	wys	胃𦝩蝟猬謂渭媦彙																							
ẘəj	whyj	暉楎褘																							
ẘəjʔ	whyjq	虺虫																							
ẘəjh	whyjh	諱芔卉																							
ʔəj	qyj	衣依郼																							
ʔəjʔ	qyjq	扆偯																							
prəj	pryj	悲																							
prəs	prys	轡																							
brəjʔ	bryjq	圮																							
mrəj	mryj	湄郿覹黴																							
mrəjʔ	mryjq	美媺																							
mrəs	mrys	魅𥘯																							
trəj	tryj	胝疷																							
drəj	dryj	坻沶阺貾蚳																							
nrəj	nryj	怩{忸~}																							
nrəjʔ	nryjq	柅																							
lrəj	lryj	遲謘																							
lrəjh	lryjh	稺穉稚																							
krəj	kryj	飢肌机																							
krəjʔ	kryjq	几麂																							
krəjh	kryjh	冀驥覬																							
kʰrəs	khrys	器																							
grəs	grys	塈{以泥塗屋頂}暨鱀																							
kʰwrəj	khwryj	巋																							
kʰwrəs	khwrys	喟																							
gwrəj	gwryj	騤																							
pˤəjh	p'yjh	輩																							
pʰˤəjh	ph'yjh	配																							
bˤəj	b'yj	徘																							
mˤəj	m'yj	枚玫玟																							
mˤəs	m'ys	妹眛																							
m̥ˤəjʔ	mh'yjq	火{《詩》“火”在此，或作“𤈦”}																							
m̥ˤəs	mh'ys	頮靧																							
nˤəj	n'yj	泥																							
nˤəjʔ	n'yjq	泥昵																							
nˤəjh	n'yjh	迡																							
tsˤəj	ts'yj	躋隮																							
tsˤəjʔ	ts'yjq	濟{~~，莊敬、整齊}泲																							
tsˤəjh	ts'yjh	濟{渡河；救助；成就}																							
tsʰˤəj	tsh'yj	妻萋淒凄悽																							
dzˤəj	dz'yj	齊嚌																							
dzˤəjh	dz'yjh	穧																							
sˤəj	s'yj	棲栖																							
lˤəj	l'yj	鵜																							
lˤəjʔ	l'yjq	弟{兄弟（詩經西土）；豈~，和樂平易}悌娣																							
lˤəjh	l'yjh	睇																							
l̥ˤəj	lh'yj	梯																							
l̥ˤəs	lh'ys	曃																							
rˤəj	r'yj	黎黧藜蔾																							
kˤəj	k'yj	剴																							
kˤəs	k'ys	溉概槩摡																							
kʰˤəj	kh'yj	闓開																							
kʰˤəjʔ	kh'yjq	凱塏愷鎧																							
kʰˤəs	kh'ys	慨嘅																							
gˤəs	g'ys	瀣																							
ŋˤəj	ng'yj	敳磑皚																							
kwˤəj	kw'yj	瑰瓌																							
gwˤəs	gw'ys	潰																							
wˤəj	w'yj	回徊迴洄佪																							
wˤəjʔ	w'yjq	匯																							
ʔˤəj	q'yj	哀																							
ʔˤəs	q'ys	愛薆僾曖																							
bˤrəj	b'ryj	排俳																							
mˤrəs	m'rys	𩎟																							
kˤrəj	k'ryj	喈{快；~~，鳥聲、鈴聲、和洽}鶛																							
kʰˤrəj	kh'ryj	揩																							
kʰˤrəjʔ	kh'ryjq	楷鍇																							
gˤrəj	g'ryj	湝{~~，水流貌}諧																							
gˤrəs	g'rys	䪥薤																							
hˤrəs	h'rys	齂																							
kwˤrəj	kw'ryj	乖																							
ẘˤrəs	wh'rys	躗																							
pən	pyn	分昐																							
pənʔ	pynq	粉扮																							
pənh	pynh	奮僨𤘝瀵																							
pət	pyt	笰紼綍																							
pʰən	phyn	紛氛雰翂𢁥帉																							
pʰənʔ	phynq	忿																							
pʰət	phyt	拂茀刜彿																							
bən	byn	蕡墳隫幩轒肦{大頭}枌汾𥦋妢棼鼢羒鳻豶羵鼖𢿠濆棻																							
bənʔ	bynq	弅蚠魵憤膹																							
bənh	bynh	秎																							
bət	byt	咈																							
mən	myn	文紋蚊蟁蚉鳼鴍鼤																							
mənʔ	mynq	抆吻㖧刎呡亹{~~，勤勉；行進}																							
mənh	mynh	汶紊絻脕																							
mət	myt	芴																							
m̥ət	mhyt	忽欻																							
tən	tyn	振震畛																							
tənʔ	tynq	疹軫䡩賑袗眕裖縝鬒稹黰胗																							
stən	styn	娠																							
dən	dyn	慎脣唇辰晨宸麎																							
dənʔ	dynq	蜃脤蜄																							
nən	nyn	刃軔																							
nənʔ	nynq	忍荵涊{水名}																							
nənh	nynh	仞牣訒肕																							
lənʔ	lynq	引靷蚓螾鈏戭夤{脊肉}胤演{濕潤}																							
lənh	lynh	酳																							
l̥ən	lhyn	申伸紳柛䰠																							
l̥ənʔ	lhynq	矧弞哂																							
l̥ənh	lhynh	瞚																							
mlən	mlyn	神																							
rən	ryn	鄰隣麟麐轔驎磷𧲂瞵																							
rənh	rynh	躪甐遴獜																							
C.rən	C.ryn	鱗																							
C.rənh	C.rynh	藺吝																							
kən	kyn	斤釿筋																							
kənʔ	kynq	菫蓳謹槿巹卺																							
kənh	kynh	靳肵																							
kət	kyt	扢訖吃																							
kʰənʔ	khynq	螼																							
kʰət	khyt	芞																							
gən	gyn	旂芹蘄祈慬勤懃																							
gənʔ	gynq	近瘽																							
ŋən	ngyn	沂齦齗䴦																							
ŋənh	ngynh	垽																							
ŋət	ngyt	仡																							
hən	hyn	欣訢昕忻																							
hənh	hynh	焮																							
hət	hyt	汔乞迄汽																							
kwən	kwyn	軍																							
wən	wyn	云芸妘耘紜運鶤員鄖䢵溳																							
wənʔ	wynq	抎𤸫																							
wənh	wynh	暈鄆韗䲰																							
ẘən	whyn	熏{灼燒；~~，和悅}薰勛勳獯翬葷揮輝暉煇纁臐																							
ʔən	qyn	殷慇																							
ʔənʔ	qynq	隱蘟檃讔殷{雷聲}㶏																							
prən	pryn	邠豳汃彬份																							
brən	bryn	貧																							
brət	bryt	佛{~肸}																							
mrən	mryn	閩捪痻㨉抿㡪旻旼䃉碈瑉鴖眉{老}																							
mrənʔ	mrynq	浼{~~，水盛貌}閔憫簢愍暋慜湣脗𨌲																							
m̥rənh	mhrynh	釁舋衅																							
trən	tryn	珍																							
tʰrənʔ	thrynq	辴螴																							
tʰrənh	thrynh	疢																							
drən	dryn	塵診𧭉																							
nrən	nryn	紉																							
nrət	nryt	䵑																							
srən	sryn	詵駪莘																							
lrən	lryn	陳敶																							
lrənʔ	lrynq	朄眹䏖紖絼																							
lrənh	lrynh	陣																							
krən	kryn	巾																							
grən	gryn	矜{威勢；矛柄}																							
grənʔ	grynq	堇墐																							
grənh	grynh	覲饉瑾僅殣廑																							
ŋrən	ngryn	垠銀狺誾泿鄞圁																							
ŋrənh	ngrynh	憖猌																							
hrət	hryt	肸{~蠁}																							
gwrət	gwryt	屈{狂~}																							
wrən	wryn	縜																							
wrənʔ	wrynq	隕損殞磒霣																							
pˤən	p'yn	䴅																							
pʰˤən	ph'yn	噴																							
pʰˤənh	ph'ynh	湓																							
bˤən	b'yn	盆葐																							
bˤənʔ	b'ynq	獖																							
bˤənh	b'ynh	坌																							
bˤət	b'yt	勃浡渤艴𩣡																							
mˤən	m'yn	門捫亹虋𧄸䫒穈																							
mˤənʔ	m'ynq	懣																							
mˤənh	m'ynh	悶																							
m̥ˤən	mh'yn	閽																							
m̥ˤət	mh'yt	笏曶匫																							
tˤənʔ	t'ynq	典																							
tʰˤənʔ	th'ynq	腆																							
tʰˤət	th'yt	餮																							
dˤən	d'yn	臀																							
dˤənʔ	d'ynq	殄沴																							
dˤənh	d'ynh	殿澱																							
nˤən	n'yn	撚																							
nˤənh	n'ynh	晛																							
tsˤənh	ts'ynh	薦																							
dzˤən	dz'yn	存𨚲																							
dzˤənh	dz'ynh	荐洊栫袸																							
sˤən	s'yn	西先																							
sˤənʔ	s'ynq	洒銑洗跣姺毨																							
l̥ˤən	lh'yn	吞																							
kˤən	k'yn	根																							
kˤənh	k'ynh	艮																							
kʰˤənʔ	kh'ynq	墾豤																							
gˤən	g'yn	鞎痕																							
gˤənʔ	g'ynq	很狠佷																							
gˤənh	g'ynh	恨																							
gˤət	g'yt	齕紇																							
kwˤənʔ	kw'ynq	緷																							
kwˤət	kw'yt	汩骨滑{治；亂；~稽}蓇鶻																							
gwˤən	gw'yn	渾																							
gwˤət	gw'yt	抇搰																							
wˤən	w'yn	魂䮝沄																							
ẘˤən	wh'yn	𤟤																							
ʔˤən	q'yn	恩																							
pʰˤrən	ph'ryn	盼																							
kˤrən	k'ryn	艱																							
kˤrət	k'ryt	鞂																							
gˤrən	g'ryn	蛝																							
gˤrənʔ	g'rynq	限																							
ŋˤrənʔ	ng'rynq	眼																							
kwˤrən	kw'ryn	鰥																							
gwˤrət	gw'ryt	猾滑䱻螖																							
ʔˤrən	q'ryn	殷{深紅}																							
pəm	pym	風楓																							
pəmh	pymh	諷																							
bəm	bym	鳳渢芃																							
təm	tym	斟																							
təmʔ	tymq	枕䪴																							
tʰəmʔ	thymq	瀋																							
dəm	dym	煁{爐}葚湛{河名}																							
nəm	nym	壬任衽紝恁																							
nəmʔ	nymq	荏{白蘇；軟}𦷺飪																							
nəmh	nymh	絍																							
nəp	nyp	入																							
tsəm	tsym	祲																							
tsəmʔ	tsymq	寖																							
tsəmh	tsymh	浸																							
tsəp	tsyp	㗱																							
tsʰəm	tshym	侵綅浸{~淫，濡染}																							
tsʰəmʔ	tshymq	梫																							
tsʰəmh	tshymh	沁																							
tsʰəp	tshyp	緝葺																							
dzəm	dzym	鬵																							
dzəp	dzyp	集輯																							
səm	sym	心																							
ləm	lym	淫鐔鷣																							
ləp	lyp	熠																							
l̥əmʔ	lhymq	審瞫曋㜤																							
l̥əp	lhyp	溼濕䏉																							
sləm	slym	尋鄩																							
sləp	slyp	習謵槢騽𪄶襲隰鰼																							
rəm	rym	林淋琳霖																							
rəmʔ	rymq	懍懔廩菻																							
rəp	ryp	立苙鴗																							
C.rəp	C.ryp	笠粒																							
kəm	kym	金汵𪑙																							
kəp	kyp	給芨汲{打水；~~，急切}伋{思考敏捷}觙級急																							
kʰəm	khym	欽衾嶔																							
kʰəmʔ	khymq	坅																							
gəm	gym	琴芩靲耹庈黔黚																							
gəmh	gymh	紟																							
ŋəm	ngym	岑																							
həm	hym	歆廞																							
həp	hyp	翕歙潝闟吸																							
wəm	wym	熊																							
wəp	wyp	昱翌																							
ʔəm	qym	音𪳀																							
ʔəmʔ	qymq	喑																							
ʔəp	qyp	邑悒																							
prəmʔ	prymq	稟																							
prəp	pryp	鴔{鵖~}																							
pʰrəmʔ	phrymq	品																							
brəp	bryp	鵖{~鴔}																							
trəm	trym	椹																							
trəmh	trymh	揕																							
tʰrəmʔ	thrymq	趻鍖																							
drəm	drym	鈂																							
drəmh	drymh	鴆																							
nrəm	nrym	鵀																							
nrəmh	nrymh	賃																							
tsrəm	tsrym	譖簪																							
tsrəp	tsryp	戢濈																							
