單字	粵拼	聲母_定	韻母_定	聲調_定	江拼	聲母_定	韻母_定	聲調_定	IPA(寬)	聲母_定	韻母_定	聲調_定	IPA(嚴)	聲母_定	韻母_定	聲調_定	備註
想		s	iaang	2		s	iang	3		s	iaŋ	35		s	ɪᴀŋ	35	
箱		s	iaang	4		s	iang	2		s	iaŋ	22		s	ɪᴀŋ	22	
上		s	iaang	1		s	iang	1		s	iaŋ	23		s	ɪᴀŋ	23	
常		s	iaang	4		s	iang	2		s	iaŋ	22		s	ɪᴀŋ	22	
徜		s	iaang	4		s	iang	2		s	iaŋ	22		s	ɪᴀŋ	22	
嘗		s	iaang	4		s	iang	2		s	iaŋ	22		s	ɪᴀŋ	22	
償		s	iaang	4		s	iang	2		s	iaŋ	22		s	ɪᴀŋ	22	
裳		s	iaang	4		s	iang	2		s	iaŋ	22		s	ɪᴀŋ	22	
上		s	iaang	5		s	iang	2		s	iaŋ	21		s	ɪᴀŋ	21	
尚		s	iaang	6		s	iang	4		s	iaŋ	31		s	ɪᴀŋ	31	
上		s	iaang	6		s	iang	4		s	iaŋ	31		s	ɪᴀŋ	31	
霜		s	iaang	1		s	iang	1		s	iaŋ	23		s	ɪᴀŋ	23	
商		s	iaang	1		s	iang	1		s	iaŋ	23		s	ɪᴀŋ	23	
傷		s	iaang	1		s	iang	1		s	iaŋ	23		s	ɪᴀŋ	23	
賞		s	iaang	2		s	iang	3		s	iaŋ	35		s	ɪᴀŋ	35	
雙		s	iaang	1		s	iang	1		s	iaŋ	23		s	ɪᴀŋ	23	
嫦		s	iaang	4		s	iang	2		s	iaŋ	22		s	ɪᴀŋ	22	
嚐		s	iaang	4		s	iang	2		s	iaŋ	22		s	ɪᴀŋ	22	
懾		s	iaap	7B		s	iap	7		s	iap	23		s	ɪᴀp	23	
涉		s	iaap	7B		s	iap	7		s	iap	23		s	ɪᴀp	23	
攝		s	iaap	7B		s	iap	7		s	iap	23		s	ɪᴀp	23	
迢		s	iaau	4		s	iau	2		s	iau	22		s	ɪᴀw	22	
蕭		s	iaau	1		s	iau	1		s	iau	23		s	ɪᴀw	23	
簫		s	iaau	1		s	iau	1		s	iau	23		s	ɪᴀw	23	
嘯		s	iaau	1		s	iau	1		s	iau	23		s	ɪᴀw	23	
逍		s	iaau	1		s	iau	1		s	iau	23		s	ɪᴀw	23	
消		s	iaau	1		s	iau	1		s	iau	23		s	ɪᴀw	23	
宵		s	iaau	1		s	iau	1		s	iau	23		s	ɪᴀw	23	
硝		s	iaau	1		s	iau	1		s	iau	23		s	ɪᴀw	23	
霄		s	iaau	1		s	iau	1		s	iau	23		s	ɪᴀw	23	
銷		s	iaau	1		s	iau	1		s	iau	23		s	ɪᴀw	23	
肖		s	iaau	1		s	iau	1		s	iau	23		s	ɪᴀw	23	
笑		s	iaau	1		s	iau	1		s	iau	23		s	ɪᴀw	23	
小		s	iaau	2		s	iau	3		s	iau	35		s	ɪᴀw	35	
韶		s	iaau	4		s	iau	2		s	iau	22		s	ɪᴀw	22	
邵		s	iaau	6		s	iau	4		s	iau	31		s	ɪᴀw	31	
劭		s	iaau	6		s	iau	4		s	iau	31		s	ɪᴀw	31	
召		s	iaau	6		s	iau	4		s	iau	31		s	ɪᴀw	31	召南
紹		s	iaau	6		s	iau	4		s	iau	31		s	ɪᴀw	31	
燒		s	iaau	1		s	iau	1		s	iau	23		s	ɪᴀw	23	
少		s	iaau	1		s	iau	1		s	iau	23		s	ɪᴀw	23	年少
少		s	iaau	2		s	iau	3		s	iau	35		s	ɪᴀw	35	多少
兆		s	iaau	6		s	iau	4		s	iau	31		s	ɪᴀw	31	
瀟		s	iaau	1		s	iau	1		s	iau	23		s	ɪᴀw	23	
肇		s	iaau	6		s	iau	4		s	iau	31		s	ɪᴀw	31	
四		s	ie	1		s	ie	1		s	iɛ	23		s	iɘ	23	
肆		s	ie	1		s	ie	1		s	iɛ	23		s	iɘ	23	四的大寫
死		s	ie	2		s	ie	3		s	iɛ	35		s	iɘ	35	
析		s	ik	7A		s	ik	6		s	ɪk	35		s	ɪk	35	
淅		s	ik	7A		s	ik	6		s	ɪk	35		s	ɪk	35	
蜥		s	ik	7A		s	ik	6		s	ɪk	35		s	ɪk	35	
昔		s	ik	7A		s	ik	6		s	ɪk	35		s	ɪk	35	
惜		s	ik	7A		s	ik	6		s	ɪk	35		s	ɪk	35	
射		s	ik	8		s	ik	8		s	ɪk	31		s	ɪk	31	
適		s	ik	7A		s	ik	6		s	ɪk	35		s	ɪk	35	
釋		s	ik	7A		s	ik	6		s	ɪk	35		s	ɪk	35	
食		s	ik	8		s	ik	8		s	ɪk	31		s	ɪk	31	
悉		s	ik	7A		s	ik	6		s	ɪk	35		s	ɪk	35	
窸		s	ik	7A		s	ik	6		s	ɪk	35		s	ɪk	35	
蟋		s	ik	7A		s	ik	6		s	ɪk	35		s	ɪk	35	
息		s	ik	7A		s	ik	6		s	ɪk	35		s	ɪk	35	
熄		s	ik	7A		s	ik	6		s	ɪk	35		s	ɪk	35	
蝕		s	ik	8		s	ik	8		s	ɪk	31		s	ɪk	31	
色		s	ik	7A		s	ik	6		s	ɪk	35		s	ɪk	35	
嗇		s	ik	7A		s	ik	6		s	ɪk	35		s	ɪk	35	
識		s	ik	7A		s	ik	6		s	ɪk	35		s	ɪk	35	認識
式		s	ik	7A		s	ik	6		s	ɪk	35		s	ɪk	35	
拭		s	ik	7A		s	ik	6		s	ɪk	35		s	ɪk	35	
軾		s	ik	7A		s	ik	6		s	ɪk	35		s	ɪk	35	
飾		s	ik	7A		s	ik	6		s	ɪk	35		s	ɪk	35	
晰		s	ik	7A		s	ik	6		s	ɪk	35		s	ɪk	35	
媳		s	ik	7A		s	ik	6		s	ɪk	35		s	ɪk	35	
倩		s	in	6		s	in	4		s	in	31		s	in	31	
先		s	in	1		s	in	1		s	in	23		s	in	23	
旋		s	in	4		s	in	2		s	in	22		s	in	22	
旋		s	in	6		s	in	4		s	in	31		s	in	31	
宣		s	in	1		s	in	1		s	in	23		s	in	23	
渲		s	in	1		s	in	1		s	in	23		s	in	23	
選		s	in	2		s	in	3		s	in	35		s	in	35	
雋		s	in	1		s	in	1		s	in	23		s	in	23	
仙		s	in	1		s	in	1		s	in	23		s	in	23	
鮮		s	in	1		s	in	1		s	in	23		s	in	23	鮮美
線		s	in	1		s	in	1		s	in	23		s	in	23	
鮮		s	in	2		s	in	3		s	in	35		s	in	35	鮮有
蘚		s	in	2		s	in	3		s	in	35		s	in	35	
單		s	in	4		s	in	2		s	in	22		s	in	22	單于
禪		s	in	6		s	in	4		s	in	31		s	in	31	禪讓
單		s	in	6		s	in	4		s	in	31		s	in	31	姓單
擅		s	in	6		s	in	4		s	in	31		s	in	31	
繕		s	in	6		s	in	4		s	in	31		s	in	31	
善		s	in	6		s	in	4		s	in	31		s	in	31	
煽		s	in	1		s	in	1		s	in	23		s	in	23	
扇		s	in	1		s	in	1		s	in	23		s	in	23	
羨		s	in	6		s	in	4		s	in	31		s	in	31	
飧		s	in	1		s	in	1		s	in	23		s	in	23	
搧		s	in	1		s	in	1		s	in	23		s	in	23	
腺		s	in	1		s	in	1		s	in	23		s	in	23	
漩		s	in	4		s	in	2		s	in	22		s	in	22	
燹		s	in	2		s	in	3		s	in	35		s	in	35	
星		s	ing	1		s	ing	1		s	ɪŋ	23		s	ɛeŋ	23	
惺		s	ing	1		s	ing	1		s	ɪŋ	23		s	ɛeŋ	23	
腥		s	ing	1		s	ing	1		s	ɪŋ	23		s	ɛeŋ	23	
醒		s	ing	2		s	ing	3		s	ɪŋ	35		s	ɛeŋ	35	
性		s	ing	1		s	ing	1		s	ɪŋ	23		s	ɛeŋ	23	
姓		s	ing	1		s	ing	1		s	ɪŋ	23		s	ɛeŋ	23	
省		s	ing	2		s	ing	3		s	ɪŋ	35		s	ɛeŋ	35	反省
成		s	ing	4		s	ing	2		s	ɪŋ	22		s	ɛeŋ	22	
城		s	ing	4		s	ing	2		s	ɪŋ	22		s	ɛeŋ	22	
誠		s	ing	4		s	ing	2		s	ɪŋ	22		s	ɛeŋ	22	
盛		s	ing	4		s	ing	2		s	ɪŋ	22		s	ɛeŋ	22	盛湯
盛		s	ing	6		s	ing	4		s	ɪŋ	31		s	ɛeŋ	31	旺盛
聲		s	ing	1		s	ing	1		s	ɪŋ	23		s	ɛeŋ	23	聲樂
聖		s	ing	1		s	ing	1		s	ɪŋ	23		s	ɛeŋ	23	
丞		s	ing	4		s	ing	2		s	ɪŋ	22		s	ɛeŋ	22	
承		s	ing	4		s	ing	2		s	ɪŋ	22		s	ɛeŋ	22	
乘		s	ing	4		s	ing	2		s	ɪŋ	22		s	ɛeŋ	22	乘船
繩		s	ing	4		s	ing	2		s	ɪŋ	22		s	ɛeŋ	22	
乘		s	ing	6		s	ing	4		s	ɪŋ	31		s	ɛeŋ	31	萬乘之國
剩		s	ing	6		s	ing	4		s	ɪŋ	31		s	ɛeŋ	31	
升		s	ing	1		s	ing	1		s	ɪŋ	23		s	ɛeŋ	23	
昇		s	ing	1		s	ing	1		s	ɪŋ	23		s	ɛeŋ	23	
勝		s	ing	1		s	ing	1		s	ɪŋ	23		s	ɛeŋ	23	
猩		s	ing	1		s	ing	1		s	ɪŋ	23		s	ɛeŋ	23	
契		s	it	7B		s	it	7		s	it	23		s	it	23	
竊		s	it	7B		s	it	7		s	it	23		s	it	23	
泄		s	it	7B		s	it	7		s	it	23		s	it	23	
雪		s	it	7A		s	it	6		s	it	35		s	it	35	白雪雪
雪		s	it	7B		s	it	7		s	it	23		s	it	23	
薛		s	it	7B		s	it	7		s	it	23		s	it	23	
折		s	it	8		s	it	8		s	it	31		s	it	31	折本
楔		s	it	7B		s	it	7		s	it	23		s	it	23	
舌		s	it	8		s	it	8		s	it	31		s	it	31	
屑		s	it	7B		s	it	7		s	it	23		s	it	23	
洩		s	it	7B		s	it	7		s	it	23		s	it	23	排洩
梳		s	o	1		s	o	1		s	ɔ	23		s	ɔ	23	
蔬		s	o	1		s	o	1		s	ɔ	23		s	ɔ	23	
疏		s	o	1		s	o	1		s	ɔ	23		s	ɔ	23	
所		s	o	2		s	o	3		s	ɔ	35		s	ɔ	35	
傻		s	o	5		s	o	2		s	ɔ	21		s	ɔ	21	
梭		s	o	1		s	o	1		s	ɔ	23		s	ɔ	23	
瑣		s	o	2		s	o	3		s	ɔ	35		s	ɔ	35	
鎖		s	o	2		s	o	3		s	ɔ	35		s	ɔ	35	
娑		s	o	1		s	o	1		s	ɔ	23		s	ɔ	23	
蓑		s	o	1		s	o	1		s	ɔ	23		s	ɔ	23	
嗦		s	o	1		s	o	1		s	ɔ	23		s	ɔ	23	
簑		s	o	1		s	o	1		s	ɔ	23		s	ɔ	23	
洗		s	oi	2		s	oi	3		s	ɔi	35		s	ɔj	35	
嘶		s	oi	1		s	oi	1		s	ɔi	23		s	ɔj	23	
西		s	oi	1		s	oi	1		s	ɔi	23		s	ɔj	23	
犀		s	oi	1		s	oi	1		s	ɔi	23		s	ɔj	23	
細		s	oi	1		s	oi	1		s	ɔi	23		s	ɔj	23	
使		s	oi	2		s	oi	3		s	ɔi	35		s	ɔj	35	
駛		s	oi	2		s	oi	3		s	ɔi	35		s	ɔj	35	
逝		s	oi	6		s	oi	4		s	ɔi	31		s	ɔj	31	
誓		s	oi	6		s	oi	4		s	ɔi	31		s	ɔj	31	
噬		s	oi	6		s	oi	4		s	ɔi	31		s	ɔj	31	
世		s	oi	1		s	oi	1		s	ɔi	23		s	ɔj	23	
勢		s	oi	1		s	oi	1		s	ɔi	23		s	ɔj	23	
篩		s	oi	1		s	oi	1		s	ɔi	23		s	ɔj	23	
婿		s	oi	1		s	oi	1		s	ɔi	23		s	ɔj	23	
鰓		s	oi	1		s	oi	1		s	ɔi	23		s	ɔj	23	
腮		s	oi	1		s	oi	1		s	ɔi	23		s	ɔj	23	
思		s	oi	1		s	oi	1		s	ɔi	23		s	ɔj	23	于思
數		s	ok	7B		s	ok	7		s	ɔk	23		s	ɔk	23	數見不鮮
朔		s	ok	7B		s	ok	7		s	ɔk	23		s	ɔk	23	
塑		s	ok	7B		s	ok	7		s	ɔk	23		s	ɔk	23	塑料
索		s	ok	7A		s	ok	6		s	ɔk	35		s	ɔk	35	
索		s	ok	7B		s	ok	7		s	ɔk	23		s	ɔk	23	
霜		s	ong	1		s	ong	1		s	ɔŋ	23		s	ɔŋ	23	
爽		s	ong	2		s	ong	3		s	ɔŋ	35		s	ɔŋ	35	
賞		s	ong	2		s	ong	3		s	ɔŋ	35		s	ɔŋ	35	
雙		s	ong	1		s	ong	1		s	ɔŋ	23		s	ɔŋ	23	
桑		s	ong	1		s	ong	1		s	ɔŋ	23		s	ɔŋ	23	
喪		s	ong	1		s	ong	1		s	ɔŋ	23		s	ɔŋ	23	
嗓		s	ong	2		s	ong	3		s	ɔŋ	35		s	ɔŋ	35	
艘		s	ou	2		s	ou	3		s	ou	35		s	ou	35	
愁		s	ou	4		s	ou	2		s	ou	22		s	ou	22	
颼		s	ou	1		s	ou	1		s	ou	23		s	ou	23	
瘦		s	ou	1		s	ou	1		s	ou	23		s	ou	23	
搜		s	ou	2		s	ou	3		s	ou	35		s	ou	35	
蒐		s	ou	2		s	ou	3		s	ou	35		s	ou	35	
獸		s	ou	1		s	ou	1		s	ou	23		s	ou	23	
叟		s	ou	2		s	ou	3		s	ou	35		s	ou	35	
擻		s	ou	2		s	ou	3		s	ou	35		s	ou	35	抖擻
嗖		s	ou	1		s	ou	1		s	ou	23		s	ou	23	
擻		s	ou	1		s	ou	1		s	ou	23		s	ou	23	擻火
漱		s	ou	1		s	ou	1		s	ou	23		s	ou	23	
船		s	uaan	4		s	uan	2		s	uan	22		s	ʊᴀn	22	
痠		s	uaan	1		s	uan	1		s	uan	23		s	ʊᴀn	23	
酸		s	uaan	1		s	uan	1		s	uan	23		s	ʊᴀn	23	
蒜		s	uaan	1		s	uan	1		s	uan	23		s	ʊᴀn	23	
算		s	uaan	1		s	uan	1		s	uan	23		s	ʊᴀn	23	
說		s	uat	7B		s	uat	7		s	uat	23		s	ʊᴀt	23	
歲		s	ui	1		s	ui	1		s	ui	23		s	uj	23	
稅		s	ui	1		s	ui	1		s	ui	23		s	uj	23	
說		s	ui	1		s	ui	1		s	ui	23		s	uj	23	
髓		s	ui	1		s	ui	1		s	ui	23		s	uj	23	
垂		s	ui	4		s	ui	2		s	ui	22		s	uj	22	
瑞		s	ui	6		s	ui	4		s	ui	31		s	uj	31	
睡		s	ui	6		s	ui	4		s	ui	31		s	uj	31	
遂		s	ui	6		s	ui	4		s	ui	31		s	uj	31	
隧		s	ui	6		s	ui	4		s	ui	31		s	uj	31	
穗		s	ui	6		s	ui	4		s	ui	31		s	uj	31	
雖		s	ui	1		s	ui	1		s	ui	23		s	uj	23	
粹		s	ui	6		s	ui	4		s	ui	31		s	uj	31	
祟		s	ui	6		s	ui	4		s	ui	31		s	uj	31	
邃		s	ui	6		s	ui	4		s	ui	31		s	uj	31	
誰		s	ui	4		s	ui	2		s	ui	22		s	uj	22	
水		s	ui	2		s	ui	3		s	ui	35		s	uj	35	
萃		s	ui	6		s	ui	4		s	ui	31		s	uj	31	
悴		s	ui	6		s	ui	4		s	ui	31		s	uj	31	
衰		s	ui	1		s	ui	1		s	ui	23		s	uj	23	衰老
帥		s	ui	1		s	ui	1		s	ui	23		s	uj	23	
緒		s	ui	1		s	ui	1		s	ui	23		s	uj	23	
絮		s	ui	1		s	ui	1		s	ui	23		s	uj	23	
墅		s	ui	6		s	ui	4		s	ui	31		s	uj	31	
須		s	ui	1		s	ui	1		s	ui	23		s	uj	23	
需		s	ui	1		s	ui	1		s	ui	23		s	uj	23	
淬		s	ui	6		s	ui	4		s	ui	31		s	uj	31	
碎		s	ui	1		s	ui	1		s	ui	23		s	uj	23	
綏		s	ui	1		s	ui	1		s	ui	23		s	uj	23	
夙		s	uk	7A		s	uk	6		s	ʊk	35		s	ʊk	35	
宿		s	uk	7A		s	uk	6		s	ʊk	35		s	ʊk	35	住宿
肅		s	uk	7A		s	uk	6		s	ʊk	35		s	ʊk	35	
淑		s	uk	8		s	uk	8		s	ʊk	31		s	ʊk	31	
孰		s	uk	8		s	uk	8		s	ʊk	31		s	ʊk	31	
塾		s	uk	8		s	uk	8		s	ʊk	31		s	ʊk	31	
熟		s	uk	8		s	uk	8		s	ʊk	31		s	ʊk	31	
縮		s	uk	7A		s	uk	6		s	ʊk	35		s	ʊk	35	
叔		s	uk	7A		s	uk	6		s	ʊk	35		s	ʊk	35	
倏		s	uk	7A		s	uk	6		s	ʊk	35		s	ʊk	35	
粟		s	uk	7A		s	uk	6		s	ʊk	35		s	ʊk	35	
蜀		s	uk	8		s	uk	8		s	ʊk	31		s	ʊk	31	
屬		s	uk	8		s	uk	8		s	ʊk	31		s	ʊk	31	屬於
贖		s	uk	8		s	uk	8		s	ʊk	31		s	ʊk	31	
嵩		s	ung	1		s	ung	1		s	ʊŋ	23		s	ɔoŋ	23	
崇		s	ung	4		s	ung	2		s	ʊŋ	22		s	ɔoŋ	22	
從		s	ung	1		s	ung	1		s	ʊŋ	23		s	ɔoŋ	23	
悚		s	ung	2		s	ung	3		s	ʊŋ	35		s	ɔoŋ	35	
慫		s	ung	2		s	ung	3		s	ʊŋ	35		s	ɔoŋ	35	
聳		s	ung	2		s	ung	3		s	ʊŋ	35		s	ɔoŋ	35	
鬆		s	ung	1		s	ung	1		s	ʊŋ	23		s	ɔoŋ	23	
宋		s	ung	1		s	ung	1		s	ʊŋ	23		s	ɔoŋ	23	
送		s	ung	1		s	ung	1		s	ʊŋ	23		s	ɔoŋ	23	
忪		s	ung	1		s	ung	1		s	ʊŋ	23		s	ɔoŋ	23	惺忪
嗽		s	uo	1		s	uo	1		s	uɔ	23		s	uɵ	23	
鬚		s	uo	1		s	uo	1		s	uɔ	23		s	uɵ	23	
數		s	uo	1		s	uo	1		s	uɔ	23		s	uɵ	23	數字
數		s	uo	2		s	uo	3		s	uɔ	35		s	uɵ	35	數一下
酥		s	uo	1		s	uo	1		s	uɔ	23		s	uɵ	23	
穌		s	uo	1		s	uo	1		s	uɔ	23		s	uɵ	23	
蘇		s	uo	1		s	uo	1		s	uɔ	23		s	uɵ	23	
素		s	uo	1		s	uo	1		s	uɔ	23		s	uɵ	23	
訴		s	uo	1		s	uo	1		s	uɔ	23		s	uɵ	23	
塑		s	uo	1		s	uo	1		s	uɔ	23		s	uɵ	23	塑料
塑		s	uo	1		s	uo	1		s	uɔ	23		s	uɵ	23	塑造
甦		s	uo	1		s	uo	1		s	uɔ	23		s	uɵ	23	
溯		s	uo	1		s	uo	1		s	uɔ	23		s	uɵ	23	
猜		t	aai	2		t	ai	3		tʰ	ai	35		tʰ	ᴀj	35	
參		t	aam	1		t	am	1		tʰ	am	23		tʰ	ᴀm	23	
慘		t	aam	2		t	am	3		tʰ	am	35		tʰ	ᴀm	35	
餐		t	aan	1		t	an	1		tʰ	an	23		tʰ	ᴀn	23	
璨		t	aan	1		t	an	1		tʰ	an	23		tʰ	ᴀn	23	
燦		t	aan	1		t	an	1		tʰ	an	23		tʰ	ᴀn	23	
躁		t	aau	1		t	au	1		tʰ	au	23		tʰ	ᴀw	23	
澡		t	aau	1		t	au	1		tʰ	au	23		tʰ	ᴀw	23	
槽		t	aau	4		t	au	2		tʰ	au	22		tʰ	ᴀw	22	
操		t	aau	1		t	au	1		tʰ	au	23		tʰ	ᴀw	23	
糙		t	aau	1		t	au	1		tʰ	au	23		tʰ	ᴀw	23	
草		t	aau	2		t	au	3		tʰ	au	35		tʰ	ᴀw	35	
噪		t	aau	1		t	au	1		tʰ	au	23		tʰ	ᴀw	23	
燥		t	aau	1		t	au	1		tʰ	au	23		tʰ	ᴀw	23	
侵		t	am	1		t	aem	1		tʰ	ɐm	23		tʰ	ɐm	23	
寢		t	am	2		t	aem	3		tʰ	ɐm	35		tʰ	ɐm	35	
親		t	an	1		t	aen	1		tʰ	ɐn	23		tʰ	ɐn	23	
村		t	an	4		t	aen	2		tʰ	ɐn	22		tʰ	ɐn	22	
村		t	an	1		t	aen	1		tʰ	ɐn	23		tʰ	ɐn	23	
寸		t	an	1		t	aen	1		tʰ	ɐn	23		tʰ	ɐn	23	
忖		t	an	2		t	aen	3		tʰ	ɐn	35		tʰ	ɐn	35	
緝		t	ap	7A		t	aep	6		tʰ	ɐp	35		tʰ	ɐp	35	
七		t	at	7A		t	aet	6		tʰ	ɐt	35		tʰ	ɐt	35	
柒		t	at	7A		t	aet	6		tʰ	ɐt	35		tʰ	ɐt	35	
漆		t	at	7A		t	aet	6		tʰ	ɐt	35		tʰ	ɐt	35	
猝		t	at	7A		t	aet	6		tʰ	ɐt	35		tʰ	ɐt	35	
秋		t	au	1		t	aeu	1		tʰ	ɐu	23		tʰ	ɐu	23	
鰍		t	au	1		t	aeu	1		tʰ	ɐu	23		tʰ	ɐu	23	
雌		t	i	4		t	i	2		tʰ	i	22		tʰ	i	22	
刺		t	i	1		t	i	1		tʰ	i	23		tʰ	i	23	
雌		t	i	2		t	i	3		tʰ	i	35		tʰ	i	35	
此		t	i	2		t	i	3		tʰ	i	35		tʰ	i	35	
賜		t	i	1		t	i	1		tʰ	i	23		tʰ	i	23	
次		t	i	1		t	i	1		tʰ	i	23		tʰ	i	23	
且		t	iaa	2		t	ia	3		tʰ	ia	35		tʰ	ɪᴀ	35	
籤		t	iaam	1		t	iam	1		tʰ	iam	23		tʰ	ɪᴀm	23	
塹		t	iaam	1		t	iam	1		tʰ	iam	23		tʰ	ɪᴀm	23	
纖		t	iaam	1		t	iam	1		tʰ	iam	23		tʰ	ɪᴀm	23	
青		t	iaang	1		t	iang	1		tʰ	iaŋ	23		tʰ	ɪᴀŋ	23	
醒		t	iaang	2		t	iang	3		tʰ	iaŋ	35		tʰ	ɪᴀŋ	35	
槍		t	iaang	1		t	iang	1		tʰ	iaŋ	23		tʰ	ɪᴀŋ	23	
鏘		t	iaang	1		t	iang	1		tʰ	iaŋ	23		tʰ	ɪᴀŋ	23	
搶		t	iaang	1		t	iang	1		tʰ	iaŋ	23		tʰ	ɪᴀŋ	23	
妾		t	iaap	7B		t	iap	7		tʰ	iap	23		tʰ	ɪᴀp	23	
俏		t	iaau	1		t	iau	1		tʰ	iau	23		tʰ	ɪᴀw	23	
峭		t	iaau	1		t	iau	1		tʰ	iau	23		tʰ	ɪᴀw	23	
悄		t	iaau	2		t	iau	3		tʰ	iau	35		tʰ	ɪᴀw	35	
肖		t	iaau	1		t	iau	1		tʰ	iau	23		tʰ	ɪᴀw	23	肖像
戚		t	ik	7A		t	ik	6		tʰ	ɪk	35		tʰ	ɪk	35	
淺		t	in	2		t	in	3		tʰ	in	35		tʰ	in	35	
千		t	in	1		t	in	1		tʰ	in	23		tʰ	in	23	
仟		t	in	1		t	in	1		tʰ	in	23		tʰ	in	23	
阡		t	in	1		t	in	1		tʰ	in	23		tʰ	in	23	
痊		t	in	4		t	in	2		tʰ	in	22		tʰ	in	22	
詮		t	in	4		t	in	2		tʰ	in	22		tʰ	in	22	
銓		t	in	4		t	in	2		tʰ	in	22		tʰ	in	22	
拴		t	in	4		t	in	2		tʰ	in	22		tʰ	in	22	
全		t	in	4		t	in	2		tʰ	in	22		tʰ	in	22	
泉		t	in	4		t	in	2		tʰ	in	22		tʰ	in	22	
遷		t	in	1		t	in	1		tʰ	in	23		tʰ	in	23	
青		t	ing	1		t	ing	1		tʰ	ɪŋ	23		tʰ	ɛeŋ	23	
蜻		t	ing	1		t	ing	1		tʰ	ɪŋ	23		tʰ	ɛeŋ	23	
清		t	ing	1		t	ing	1		tʰ	ɪŋ	23		tʰ	ɛeŋ	23	
切		t	it	7B		t	it	7		tʰ	it	23		tʰ	it	23	急切
錯		t	o	1		t	o	1		tʰ	ɔ	23		tʰ	ɔ	23	
挫		t	o	1		t	o	1		tʰ	ɔ	23		tʰ	ɔ	23	
搓		t	o	1		t	o	1		tʰ	ɔ	23		tʰ	ɔ	23	
磋		t	o	1		t	o	1		tʰ	ɔ	23		tʰ	ɔ	23	
蹉		t	o	1		t	o	1		tʰ	ɔ	23		tʰ	ɔ	23	
妻		t	oi	1		t	oi	1		tʰ	ɔi	23		tʰ	ɔj	23	
萋		t	oi	1		t	oi	1		tʰ	ɔi	23		tʰ	ɔj	23	
淒		t	oi	1		t	oi	1		tʰ	ɔi	23		tʰ	ɔj	23	
悽		t	oi	1		t	oi	1		tʰ	ɔi	23		tʰ	ɔj	23	
砌		t	oi	1		t	oi	1		tʰ	ɔi	23		tʰ	ɔj	23	
切		t	oi	1		t	oi	1		tʰ	ɔi	23		tʰ	ɔj	23	一切
棲		t	oi	1		t	oi	1		tʰ	ɔi	23		tʰ	ɔj	23	
沏		t	oi	1		t	oi	1		tʰ	ɔi	23		tʰ	ɔj	23	
蔡		t	oi	1		t	oi	1		tʰ	ɔi	23		tʰ	ɔj	23	
菜		t	oi	1		t	oi	1		tʰ	ɔi	23		tʰ	ɔj	23	
采		t	oi	2		t	oi	3		tʰ	ɔi	35		tʰ	ɔj	35	
採		t	oi	2		t	oi	3		tʰ	ɔi	35		tʰ	ɔj	35	
彩		t	oi	2		t	oi	3		tʰ	ɔi	35		tʰ	ɔj	35	
綵		t	oi	2		t	oi	3		tʰ	ɔi	35		tʰ	ɔj	35	
塞		t	oi	1		t	oi	1		tʰ	ɔi	23		tʰ	ɔj	23	塞外
賽		t	oi	1		t	oi	1		tʰ	ɔi	23		tʰ	ɔj	23	
倉		t	ong	1		t	ong	1		tʰ	ɔŋ	23		tʰ	ɔŋ	23	
蒼		t	ong	1		t	ong	1		tʰ	ɔŋ	23		tʰ	ɔŋ	23	
滄		t	ong	1		t	ong	1		tʰ	ɔŋ	23		tʰ	ɔŋ	23	
湊		t	ou	1		t	ou	1		tʰ	ou	23		tʰ	ou	23	
竄		t	uaan	2		t	uan	3		tʰ	uan	35		tʰ	ʊᴀn	35	
撮		t	uaat	7B		t	uat	7		tʰ	uat	23		tʰ	ʊᴀt	23	
脆		t	ui	1		t	ui	1		tʰ	ui	23		tʰ	uj	23	
翠		t	ui	1		t	ui	1		tʰ	ui	23		tʰ	uj	23	
蛆		t	ui	1		t	ui	1		tʰ	ui	23		tʰ	uj	23	
趨		t	ui	1		t	ui	1		tʰ	ui	23		tʰ	uj	23	
取		t	ui	2		t	ui	3		tʰ	ui	35		tʰ	uj	35	
娶		t	ui	2		t	ui	3		tʰ	ui	35		tʰ	uj	35	
趣		t	ui	1		t	ui	1		tʰ	ui	23		tʰ	uj	23	
崔		t	ui	1		t	ui	1		tʰ	ui	23		tʰ	uj	23	
催		t	ui	1		t	ui	1		tʰ	ui	23		tʰ	uj	23	
璀		t	ui	1		t	ui	1		tʰ	ui	23		tʰ	uj	23	
蹙		t	uk	7A		t	uk	6		tʰ	ʊk	35		tʰ	ʊk	35	
蹴		t	uk	7A		t	uk	6		tʰ	ʊk	35		tʰ	ʊk	35	
蓄		t	uk	7A		t	uk	6		tʰ	ʊk	35		tʰ	ʊk	35	
促		t	uk	7A		t	uk	6		tʰ	ʊk	35		tʰ	ʊk	35	
簇		t	uk	7A		t	uk	6		tʰ	ʊk	35		tʰ	ʊk	35	
速		t	uk	7A		t	uk	6		tʰ	ʊk	35		tʰ	ʊk	35	
囪		t	ung	1		t	ung	1		tʰ	ʊŋ	23		tʰ	ɔoŋ	23	
蔥		t	ung	1		t	ung	1		tʰ	ʊŋ	23		tʰ	ɔoŋ	23	
聰		t	ung	1		t	ung	1		tʰ	ʊŋ	23		tʰ	ɔoŋ	23	
醋		t	uo	1		t	uo	1		tʰ	uɔ	23		tʰ	uɵ	23	
厝		t	uo	1		t	uo	1		tʰ	uɔ	23		tʰ	uɵ	23	
