單字	粵拼	聲母_定	韻母_定	聲調_定	江拼	聲母_定	韻母_定	聲調_定	IPA(寬)	聲母_定	韻母_定	聲調_定	IPA(嚴)	聲母_定	韻母_定	聲調_定	備註
修		s	au	1		s	aeu	1		s	ɐu	23		s	ɐu	23	
脩		s	au	1		s	aeu	1		s	ɐu	23		s	ɐu	23	
羞		s	au	1		s	aeu	1		s	ɐu	23		s	ɐu	23	
颼		s	au	1		s	aeu	1		s	ɐu	23		s	ɐu	23	
收		s	au	1		s	aeu	1		s	ɐu	23		s	ɐu	23	
搜		s	au	2		s	aeu	3		s	ɐu	45		s	ɐu	45	
蒐		s	au	2		s	aeu	3		s	ɐu	45		s	ɐu	45	
愁		s	au	4		s	aeu	2		s	ɐu	21		s	ɐu	21	
宿		s	au	1		s	aeu	1		s	ɐu	23		s	ɐu	23	星宿
秀		s	au	1		s	aeu	1		s	ɐu	23		s	ɐu	23	
繡		s	au	1		s	aeu	1		s	ɐu	23		s	ɐu	23	
瘦		s	au	1		s	aeu	1		s	ɐu	23		s	ɐu	23	
獸		s	au	1		s	aeu	1		s	ɐu	23		s	ɐu	23	
狩		s	au	1		s	aeu	1		s	ɐu	23		s	ɐu	23	
守		s	au	2		s	aeu	3		s	ɐu	45		s	ɐu	45	
授		s	au	6		s	aeu	4		s	ɐu	32		s	ɐu	32	
售		s	au	6		s	aeu	4		s	ɐu	32		s	ɐu	32	
琇		s	au	1		s	aeu	1		s	ɐu	23		s	ɐu	23	
手		s	au	2		s	aeu	3		s	ɐu	45		s	ɐu	45	
守		s	au	2		s	aeu	3		s	ɐu	45		s	ɐu	45	
首		s	au	2		s	aeu	3		s	ɐu	45		s	ɐu	45	
受		s	au	6		s	aeu	4		s	ɐu	32		s	ɐu	32	
壽		s	au	6		s	aeu	4		s	ɐu	32		s	ɐu	32	
嗖		s	au	1		s	aeu	1		s	ɐu	23		s	ɐu	23	
饈		s	au	1		s	aeu	1		s	ɐu	23		s	ɐu	23	
鏽		s	au	1		s	aeu	1		s	ɐu	23		s	ɐu	23	
擻		s	au	1		s	aeu	1		s	ɐu	23		s	ɐu	23	擻火
仇		s	au	4		s	aeu	2		s	ɐu	21		s	ɐu	21	仇人
些		s	e	1		s	e	1		s	ɛ	23		s	ɛ	23	
蛇		s	e	4		s	e	2		s	ɛ	21		s	ɛ	21	毒蛇
卸		s	e	1		s	e	1		s	ɛ	23		s	ɛ	23	
舍		s	e	1		s	e	1		s	ɛ	23		s	ɛ	23	舍人
赦		s	e	1		s	e	1		s	ɛ	23		s	ɛ	23	
射		s	e	6		s	e	4		s	ɛ	32		s	ɛ	32	發射
瀉		s	e	1		s	e	1		s	ɛ	23		s	ɛ	23	
寫		s	e	2		s	e	3		s	ɛ	45		s	ɛ	45	
舍		s	e	2		s	e	3		s	ɛ	45		s	ɛ	45	舍生取義
捨		s	e	2		s	e	3		s	ɛ	45		s	ɛ	45	
社		s	e	4		s	e	2		s	ɛ	21		s	ɛ	21	
舍		s	e	4		s	e	2		s	ɛ	21		s	ɛ	21	宿舍
四		s	ei	1		s	ei	1		s	ei	23		s	ej	23	
肆		s	ei	1		s	ei	1		s	ei	23		s	ej	23	四的大寫
死		s	ei	2		s	ei	3		s	ei	45		s	ej	45	
撕		s	i	1		s	i	1		s	i	23		s	i	23	
司		s	i	1		s	i	1		s	i	23		s	i	23	
絲		s	i	1		s	i	1		s	i	23		s	i	23	
詩		s	i	1		s	i	1		s	i	23		s	i	23	
時		s	i	4		s	i	2		s	i	21		s	i	21	
伺		s	i	1		s	i	1		s	i	23		s	i	23	伺候
思		s	i	1		s	i	1		s	i	23		s	i	23	
使		s	i	1		s	i	1		s	i	23		s	i	23	使者
試		s	i	1		s	i	1		s	i	23		s	i	23	
事		s	i	6		s	i	4		s	i	32		s	i	32	
侍		s	i	6		s	i	4		s	i	32		s	i	32	
史		s	i	2		s	i	3		s	i	45		s	i	45	
市		s	i	4		s	i	2		s	i	21		s	i	21	
峙		s	i	6		s	i	4		s	i	32		s	i	32	
士		s	i	6		s	i	4		s	i	32		s	i	32	
仕		s	i	6		s	i	4		s	i	32		s	i	32	
斯		s	i	1		s	i	1		s	i	23		s	i	23	
廝		s	i	1		s	i	1		s	i	23		s	i	23	
施		s	i	1		s	i	1		s	i	23		s	i	23	
匙		s	i	4		s	i	2		s	i	21		s	i	21	鑰匙
示		s	i	6		s	i	4		s	i	32		s	i	32	
氏		s	i	6		s	i	4		s	i	32		s	i	32	姓氏
是		s	i	6		s	i	4		s	i	32		s	i	32	
私		s	i	1		s	i	1		s	i	23		s	i	23	
屍		s	i	1		s	i	1		s	i	23		s	i	23	
屎		s	i	2		s	i	3		s	i	45		s	i	45	
肆		s	i	1		s	i	1		s	i	23		s	i	23	肆意
駟		s	i	1		s	i	1		s	i	23		s	i	23	
嗜		s	i	1		s	i	1		s	i	23		s	i	23	
視		s	i	6		s	i	4		s	i	32		s	i	32	
師		s	i	1		s	i	1		s	i	23		s	i	23	
獅		s	i	1		s	i	1		s	i	23		s	i	23	
書		s	i	1		s	i	1		s	i	23		s	i	23	
紓		s	i	1		s	i	1		s	i	23		s	i	23	
舒		s	i	1		s	i	1		s	i	23		s	i	23	
藷		s	i	4		s	i	2		s	i	21		s	i	21	藷蕷
曙		s	i	1		s	i	1		s	i	23		s	i	23	
恕		s	i	1		s	i	1		s	i	23		s	i	23	
庶		s	i	1		s	i	1		s	i	23		s	i	23	
薯		s	i	4		s	i	2		s	i	21		s	i	21	
抒		s	i	1		s	i	1		s	i	23		s	i	23	
暑		s	i	2		s	i	3		s	i	45		s	i	45	
黍		s	i	2		s	i	3		s	i	45		s	i	45	
鼠		s	i	2		s	i	3		s	i	45		s	i	45	
樞		s	i	1		s	i	1		s	i	23		s	i	23	
輸		s	i	1		s	i	1		s	i	23		s	i	23	
殊		s	i	4		s	i	2		s	i	21		s	i	21	
豎		s	i	6		s	i	4		s	i	32		s	i	32	
樹		s	i	6		s	i	4		s	i	32		s	i	32	
鷥		s	i	1		s	i	1		s	i	23		s	i	23	
柿		s	i	2		s	i	3		s	i	45		s	i	45	柿餅
糬		s	i	4		s	i	2		s	i	21		s	i	21	
荼		s	i	1		s	i	1		s	i	23		s	i	23	神荼
錫		s	iak	7b		s	iak	6		s	iɐk	23		s	ɪɐk	23	
石		s	iak	8		s	iak	7		s	iɐk	32		s	ɪɐk	32	
碩		s	iak	8		s	iak	7		s	iɐk	32		s	ɪɐk	32	
腥		s	iang	1		s	iang	1		s	iɐŋ	23		s	ɪɐŋ	23	
聲		s	iang	1		s	iang	1		s	iɐŋ	23		s	ɪɐŋ	23	
析		s	ik	7a		s	ik	5		s	ɪk	45		s	ɛek	45	
淅		s	ik	7a		s	ik	5		s	ɪk	45		s	ɛek	45	
蜥		s	ik	7a		s	ik	5		s	ɪk	45		s	ɛek	45	
昔		s	ik	7a		s	ik	5		s	ɪk	45		s	ɛek	45	
惜		s	ik	7a		s	ik	5		s	ɪk	45		s	ɛek	45	
適		s	ik	7a		s	ik	5		s	ɪk	45		s	ɛek	45	
釋		s	ik	7a		s	ik	5		s	ɪk	45		s	ɛek	45	
射		s	ik	8		s	ik	7		s	ɪk	32		s	ɛek	32	
食		s	ik	8		s	ik	7		s	ɪk	32		s	ɛek	32	
悉		s	ik	7a		s	ik	5		s	ɪk	45		s	ɛek	45	
窸		s	ik	7a		s	ik	5		s	ɪk	45		s	ɛek	45	
蟋		s	ik	7a		s	ik	5		s	ɪk	45		s	ɛek	45	
息		s	ik	7a		s	ik	5		s	ɪk	45		s	ɛek	45	
熄		s	ik	7a		s	ik	5		s	ɪk	45		s	ɛek	45	
色		s	ik	7a		s	ik	5		s	ɪk	45		s	ɛek	45	
嗇		s	ik	7a		s	ik	5		s	ɪk	45		s	ɛek	45	
識		s	ik	7a		s	ik	5		s	ɪk	45		s	ɛek	45	認識
式		s	ik	7a		s	ik	5		s	ɪk	45		s	ɛek	45	
拭		s	ik	7a		s	ik	5		s	ɪk	45		s	ɛek	45	
軾		s	ik	7a		s	ik	5		s	ɪk	45		s	ɛek	45	
飾		s	ik	7a		s	ik	5		s	ɪk	45		s	ɛek	45	
蝕		s	ik	8		s	ik	7		s	ɪk	32		s	ɛek	32	
晰		s	ik	7a		s	ik	5		s	ɪk	45		s	ɛek	45	
媳		s	ik	7a		s	ik	5		s	ɪk	45		s	ɛek	45	
禪		s	im	4		s	im	2		s	im	21		s	im	21	禪師
蟬		s	im	4		s	im	2		s	im	21		s	im	21	
蟾		s	im	4		s	im	2		s	im	21		s	im	21	
簷		s	im	4		s	im	2		s	im	21		s	im	21	
陝		s	im	2		s	im	3		s	im	45		s	im	45	
閃		s	im	2		s	im	3		s	im	45		s	im	45	
痠		s	in	1		s	in	1		s	in	23		s	in	23	
酸		s	in	1		s	in	1		s	in	23		s	in	23	
蒜		s	in	1		s	in	1		s	in	23		s	in	23	
算		s	in	1		s	in	1		s	in	23		s	in	23	
孫		s	in	1		s	in	1		s	in	23		s	in	23	
飧		s	in	1		s	in	1		s	in	23		s	in	23	
損		s	in	2		s	in	3		s	in	45		s	in	45	
宣		s	in	1		s	in	1		s	in	23		s	in	23	
仙		s	in	1		s	in	1		s	in	23		s	in	23	
鮮		s	in	1		s	in	1		s	in	23		s	in	23	鮮美
煽		s	in	1		s	in	1		s	in	23		s	in	23	
扇		s	in	1		s	in	1		s	in	23		s	in	23	
旋		s	in	4		s	in	2		s	in	21		s	in	21	
船		s	in	4		s	in	2		s	in	21		s	in	21	
單		s	in	4		s	in	2		s	in	21		s	in	21	單于
旋		s	in	6		s	in	4		s	in	32		s	in	32	
渲		s	in	1		s	in	1		s	in	23		s	in	23	
線		s	in	1		s	in	1		s	in	23		s	in	23	
禪		s	in	6		s	in	4		s	in	32		s	in	32	禪讓
單		s	in	6		s	in	4		s	in	32		s	in	32	姓單
擅		s	in	6		s	in	4		s	in	32		s	in	32	
繕		s	in	6		s	in	4		s	in	32		s	in	32	
雋		s	in	1		s	in	1		s	in	23		s	in	23	
選		s	in	2		s	in	3		s	in	45		s	in	45	
鮮		s	in	2		s	in	3		s	in	45		s	in	45	鮮有
蘚		s	in	2		s	in	3		s	in	45		s	in	45	
善		s	in	6		s	in	4		s	in	32		s	in	32	
先		s	in	1		s	in	1		s	in	23		s	in	23	
倩		s	in	6		s	in	4		s	in	32		s	in	32	
羨		s	in	6		s	in	4		s	in	32		s	in	32	
搧		s	in	1		s	in	1		s	in	23		s	in	23	
腺		s	in	1		s	in	1		s	in	23		s	in	23	
漩		s	in	4		s	in	2		s	in	21		s	in	21	
燹		s	in	2		s	in	3		s	in	45		s	in	45	
猩		s	ing	1		s	ing	1		s	ɪŋ	23		s	ɛeŋ	23	
星		s	ing	1		s	ing	1		s	ɪŋ	23		s	ɛeŋ	23	
惺		s	ing	1		s	ing	1		s	ɪŋ	23		s	ɛeŋ	23	
腥		s	ing	1		s	ing	1		s	ɪŋ	23		s	ɛeŋ	23	
醒		s	ing	2		s	ing	3		s	ɪŋ	45		s	ɛeŋ	45	
聲		s	ing	1		s	ing	1		s	ɪŋ	23		s	ɛeŋ	23	聲樂
成		s	ing	4		s	ing	2		s	ɪŋ	21		s	ɛeŋ	21	
城		s	ing	4		s	ing	2		s	ɪŋ	21		s	ɛeŋ	21	
誠		s	ing	4		s	ing	2		s	ɪŋ	21		s	ɛeŋ	21	
盛		s	ing	4		s	ing	2		s	ɪŋ	21		s	ɛeŋ	21	盛湯
性		s	ing	1		s	ing	1		s	ɪŋ	23		s	ɛeŋ	23	
姓		s	ing	1		s	ing	1		s	ɪŋ	23		s	ɛeŋ	23	
聖		s	ing	1		s	ing	1		s	ɪŋ	23		s	ɛeŋ	23	
盛		s	ing	6		s	ing	4		s	ɪŋ	32		s	ɛeŋ	32	旺盛
省		s	ing	2		s	ing	3		s	ɪŋ	45		s	ɛeŋ	45	反省
升		s	ing	1		s	ing	1		s	ɪŋ	23		s	ɛeŋ	23	
昇		s	ing	1		s	ing	1		s	ɪŋ	23		s	ɛeŋ	23	
勝		s	ing	1		s	ing	1		s	ɪŋ	23		s	ɛeŋ	23	
丞		s	ing	4		s	ing	2		s	ɪŋ	21		s	ɛeŋ	21	
承		s	ing	4		s	ing	2		s	ɪŋ	21		s	ɛeŋ	21	
乘		s	ing	4		s	ing	2		s	ɪŋ	21		s	ɛeŋ	21	乘船
繩		s	ing	4		s	ing	2		s	ɪŋ	21		s	ɛeŋ	21	
乘		s	ing	6		s	ing	4		s	ɪŋ	32		s	ɛeŋ	32	萬乘之國
剩		s	ing	6		s	ing	4		s	ɪŋ	32		s	ɛeŋ	32	
削		s	iok	7b		s	iok	6		s	iɔk	23		s	ɪɔk	23	
爍		s	iok	7b		s	iok	6		s	iɔk	23		s	ɪɔk	23	
雙		s	iong	1		s	iong	1		s	iɔŋ	23		s	ɪɔŋ	23	
鑲		s	iong	1		s	iong	1		s	iɔŋ	23		s	ɪɔŋ	23	
相		s	iong	1		s	iong	1		s	iɔŋ	23		s	ɪɔŋ	23	
廂		s	iong	1		s	iong	1		s	iɔŋ	23		s	ɪɔŋ	23	
湘		s	iong	1		s	iong	1		s	iɔŋ	23		s	ɪɔŋ	23	
箱		s	iong	1		s	iong	1		s	iɔŋ	23		s	ɪɔŋ	23	
襄		s	iong	1		s	iong	1		s	iɔŋ	23		s	ɪɔŋ	23	
霜		s	iong	1		s	iong	1		s	iɔŋ	23		s	ɪɔŋ	23	
商		s	iong	1		s	iong	1		s	iɔŋ	23		s	ɪɔŋ	23	
傷		s	iong	1		s	iong	1		s	iɔŋ	23		s	ɪɔŋ	23	
箱		s	iong	4		s	iong	2		s	iɔŋ	21		s	ɪɔŋ	21	
常		s	iong	4		s	iong	2		s	iɔŋ	21		s	ɪɔŋ	21	
徜		s	iong	4		s	iong	2		s	iɔŋ	21		s	ɪɔŋ	21	
嘗		s	iong	4		s	iong	2		s	iɔŋ	21		s	ɪɔŋ	21	
償		s	iong	4		s	iong	2		s	iɔŋ	21		s	ɪɔŋ	21	
裳		s	iong	4		s	iong	2		s	iɔŋ	21		s	ɪɔŋ	21	
尚		s	iong	6		s	iong	4		s	iɔŋ	32		s	ɪɔŋ	32	
上		s	iong	6		s	iong	4		s	iɔŋ	32		s	ɪɔŋ	32	
上		s	iong	1		s	iong	1		s	iɔŋ	23		s	ɪɔŋ	23	
想		s	iong	2		s	iong	3		s	iɔŋ	45		s	ɪɔŋ	45	
賞		s	iong	2		s	iong	3		s	iɔŋ	45		s	ɪɔŋ	45	
上		s	iong	4		s	iong	2		s	iɔŋ	21		s	ɪɔŋ	21	
嫦		s	iong	4		s	iong	2		s	iɔŋ	21		s	ɪɔŋ	21	
嚐		s	iong	4		s	iong	2		s	iɔŋ	21		s	ɪɔŋ	21	
懾		s	ip	7b		s	ip	6		s	ip	23		s	ip	23	
涉		s	ip	7b		s	ip	6		s	ip	23		s	ip	23	
攝		s	ip	7b		s	ip	6		s	ip	23		s	ip	23	
屑		s	it	7b		s	it	6		s	it	23		s	it	23	
泄		s	it	7b		s	it	6		s	it	23		s	it	23	
說		s	it	7b		s	it	6		s	it	23		s	it	23	
雪		s	it	7b		s	it	6		s	it	23		s	it	23	
薛		s	it	7b		s	it	6		s	it	23		s	it	23	
雪		s	it	7a		s	it	5		s	it	45		s	it	45	白雪雪
折		s	it	8		s	it	7		s	it	32		s	it	32	折本
契		s	it	7b		s	it	6		s	it	23		s	it	23	
竊		s	it	7b		s	it	6		s	it	23		s	it	23	
楔		s	it	7b		s	it	6		s	it	23		s	it	23	
舌		s	it	8		s	it	7		s	it	32		s	it	32	
洩		s	it	7b		s	it	6		s	it	23		s	it	23	排洩
逍		s	iu	1		s	iu	1		s	iu	23		s	iw	23	
消		s	iu	1		s	iu	1		s	iu	23		s	iw	23	
宵		s	iu	1		s	iu	1		s	iu	23		s	iw	23	
硝		s	iu	1		s	iu	1		s	iu	23		s	iw	23	
霄		s	iu	1		s	iu	1		s	iu	23		s	iw	23	
銷		s	iu	1		s	iu	1		s	iu	23		s	iw	23	
燒		s	iu	1		s	iu	1		s	iu	23		s	iw	23	
韶		s	iu	4		s	iu	2		s	iu	21		s	iw	21	
肖		s	iu	1		s	iu	1		s	iu	23		s	iw	23	
笑		s	iu	1		s	iu	1		s	iu	23		s	iw	23	
少		s	iu	1		s	iu	1		s	iu	23		s	iw	23	年少
邵		s	iu	6		s	iu	4		s	iu	32		s	iw	32	
劭		s	iu	6		s	iu	4		s	iu	32		s	iw	32	
召		s	iu	6		s	iu	4		s	iu	32		s	iw	32	召南
小		s	iu	2		s	iu	3		s	iu	45		s	iw	45	
少		s	iu	2		s	iu	3		s	iu	45		s	iw	45	多少
紹		s	iu	6		s	iu	4		s	iu	32		s	iw	32	
兆		s	iu	6		s	iu	4		s	iu	32		s	iw	32	
蕭		s	iu	1		s	iu	1		s	iu	23		s	iw	23	
簫		s	iu	1		s	iu	1		s	iu	23		s	iw	23	
迢		s	iu	4		s	iu	2		s	iu	21		s	iw	21	
嘯		s	iu	1		s	iu	1		s	iu	23		s	iw	23	
瀟		s	iu	1		s	iu	1		s	iu	23		s	iw	23	
肇		s	iu	6		s	iu	4		s	iu	32		s	iw	32	
傻		s	o	4		s	o	2		s	ɔ	21		s	ɔ	21	
梭		s	o	1		s	o	1		s	ɔ	23		s	ɔ	23	
娑		s	o	1		s	o	1		s	ɔ	23		s	ɔ	23	
瑣		s	o	2		s	o	3		s	ɔ	45		s	ɔ	45	
鎖		s	o	2		s	o	3		s	ɔ	45		s	ɔ	45	
蓑		s	o	1		s	o	1		s	ɔ	23		s	ɔ	23	
梳		s	o	1		s	o	1		s	ɔ	23		s	ɔ	23	
蔬		s	o	1		s	o	1		s	ɔ	23		s	ɔ	23	
疏		s	o	1		s	o	1		s	ɔ	23		s	ɔ	23	
所		s	o	2		s	o	3		s	ɔ	45		s	ɔ	45	
嗦		s	o	1		s	o	1		s	ɔ	23		s	ɔ	23	
簑		s	o	1		s	o	1		s	ɔ	23		s	ɔ	23	
鰓		s	oi	1		s	oi	1		s	ɔi	23		s	ɔj	23	
腮		s	oi	1		s	oi	1		s	ɔi	23		s	ɔj	23	
思		s	oi	1		s	oi	1		s	ɔi	23		s	ɔj	23	于思
塑		s	ok	7b		s	ok	6		s	ɔk	23		s	ɔk	23	塑料
索		s	ok	7b		s	ok	6		s	ɔk	23		s	ɔk	23	
索		s	ok	7a		s	ok	5		s	ɔk	45		s	ɔk	45	
數		s	ok	7b		s	ok	6		s	ɔk	23		s	ɔk	23	數見不鮮
朔		s	ok	7b		s	ok	6		s	ɔk	23		s	ɔk	23	
桑		s	ong	1		s	ong	1		s	ɔŋ	23		s	ɔŋ	23	
喪		s	ong	1		s	ong	1		s	ɔŋ	23		s	ɔŋ	23	
雙		s	ong	1		s	ong	1		s	ɔŋ	23		s	ɔŋ	23	
霜		s	ong	1		s	ong	1		s	ɔŋ	23		s	ɔŋ	23	
爽		s	ong	2		s	ong	3		s	ɔŋ	45		s	ɔŋ	45	
賞		s	ong	2		s	ong	3		s	ɔŋ	45		s	ɔŋ	45	
嗓		s	ong	2		s	ong	3		s	ɔŋ	45		s	ɔŋ	45	
酥		s	ou	1		s	ou	1		s	ou	23		s	ow	23	
穌		s	ou	1		s	ou	1		s	ou	23		s	ow	23	
蘇		s	ou	1		s	ou	1		s	ou	23		s	ow	23	
素		s	ou	1		s	ou	1		s	ou	23		s	ow	23	
訴		s	ou	1		s	ou	1		s	ou	23		s	ow	23	
塑		s	ou	1		s	ou	1		s	ou	23		s	ow	23	塑料
塑		s	ou	1		s	ou	1		s	ou	23		s	ow	23	塑造
搔		s	ou	1		s	ou	1		s	ou	23		s	ow	23	
騷		s	ou	1		s	ou	1		s	ou	23		s	ow	23	
掃		s	ou	1		s	ou	1		s	ou	23		s	ow	23	
嫂		s	ou	2		s	ou	3		s	ou	45		s	ow	45	
漱		s	ou	1		s	ou	1		s	ou	23		s	ow	23	
鬚		s	ou	1		s	ou	1		s	ou	23		s	ow	23	
數		s	ou	1		s	ou	1		s	ou	23		s	ow	23	數字
數		s	ou	2		s	ou	3		s	ou	45		s	ow	45	數一下
甦		s	ou	1		s	ou	1		s	ou	23		s	ow	23	
溯		s	ou	1		s	ou	1		s	ou	23		s	ow	23	
碎		s	ui	1		s	ui	1		s	ui	23		s	uj	23	
淬		s	ui	6		s	ui	4		s	ui	32		s	uj	32	
歲		s	ui	1		s	ui	1		s	ui	23		s	uj	23	
稅		s	ui	1		s	ui	1		s	ui	23		s	uj	23	
說		s	ui	1		s	ui	1		s	ui	23		s	uj	23	
垂		s	ui	4		s	ui	2		s	ui	21		s	uj	21	
瑞		s	ui	6		s	ui	4		s	ui	32		s	uj	32	
睡		s	ui	6		s	ui	4		s	ui	32		s	uj	32	
髓		s	ui	1		s	ui	1		s	ui	23		s	uj	23	
雖		s	ui	1		s	ui	1		s	ui	23		s	uj	23	
誰		s	ui	4		s	ui	2		s	ui	21		s	uj	21	
遂		s	ui	6		s	ui	4		s	ui	32		s	uj	32	
隧		s	ui	6		s	ui	4		s	ui	32		s	uj	32	
穗		s	ui	6		s	ui	4		s	ui	32		s	uj	32	
粹		s	ui	6		s	ui	4		s	ui	32		s	uj	32	
祟		s	ui	6		s	ui	4		s	ui	32		s	uj	32	
邃		s	ui	6		s	ui	4		s	ui	32		s	uj	32	
萃		s	ui	6		s	ui	4		s	ui	32		s	uj	32	
悴		s	ui	6		s	ui	4		s	ui	32		s	uj	32	
水		s	ui	2		s	ui	3		s	ui	45		s	uj	45	
衰		s	ui	1		s	ui	1		s	ui	23		s	uj	23	衰老
帥		s	ui	1		s	ui	1		s	ui	23		s	uj	23	
絮		s	ui	1		s	ui	1		s	ui	23		s	uj	23	
緒		s	ui	1		s	ui	1		s	ui	23		s	uj	23	
墅		s	ui	6		s	ui	4		s	ui	32		s	uj	32	
須		s	ui	1		s	ui	1		s	ui	23		s	uj	23	
需		s	ui	1		s	ui	1		s	ui	23		s	uj	23	
綏		s	ui	1		s	ui	1		s	ui	23		s	uj	23	
夙		s	uk	7a		s	uk	5		s	ʊk	45		s	ɔok	45	
宿		s	uk	7a		s	uk	5		s	ʊk	45		s	ɔok	45	住宿
肅		s	uk	7a		s	uk	5		s	ʊk	45		s	ɔok	45	
縮		s	uk	7a		s	uk	5		s	ʊk	45		s	ɔok	45	
叔		s	uk	7a		s	uk	5		s	ʊk	45		s	ɔok	45	
倏		s	uk	7a		s	uk	5		s	ʊk	45		s	ɔok	45	
淑		s	uk	8		s	uk	7		s	ʊk	32		s	ɔok	32	
孰		s	uk	8		s	uk	7		s	ʊk	32		s	ɔok	32	
塾		s	uk	8		s	uk	7		s	ʊk	32		s	ɔok	32	
熟		s	uk	8		s	uk	7		s	ʊk	32		s	ɔok	32	
粟		s	uk	7a		s	uk	5		s	ʊk	45		s	ɔok	45	
蜀		s	uk	8		s	uk	7		s	ʊk	32		s	ɔok	32	
屬		s	uk	8		s	uk	7		s	ʊk	32		s	ɔok	32	屬於
贖		s	uk	8		s	uk	7		s	ʊk	32		s	ɔok	32	
鬆		s	ung	1		s	ung	1		s	ʊŋ	23		s	ɔoŋ	23	
宋		s	ung	1		s	ung	1		s	ʊŋ	23		s	ɔoŋ	23	
嵩		s	ung	1		s	ung	1		s	ʊŋ	23		s	ɔoŋ	23	
崇		s	ung	4		s	ung	2		s	ʊŋ	21		s	ɔoŋ	21	
送		s	ung	1		s	ung	1		s	ʊŋ	23		s	ɔoŋ	23	
從		s	ung	1		s	ung	1		s	ʊŋ	23		s	ɔoŋ	23	
悚		s	ung	2		s	ung	3		s	ʊŋ	45		s	ɔoŋ	45	
慫		s	ung	2		s	ung	3		s	ʊŋ	45		s	ɔoŋ	45	
聳		s	ung	2		s	ung	3		s	ʊŋ	45		s	ɔoŋ	45	
忪		s	ung	1		s	ung	1		s	ʊŋ	23		s	ɔoŋ	23	惺忪
划		w	aa	1		w	a	1		w	a	23		w	ᴀ	23	划船
譁		w	aa	1		w	a	1		w	a	23		w	ᴀ	23	
窪		w	aa	1		w	a	1		w	a	23		w	ᴀ	23	
華		w	aa	4		w	a	2		w	a	21		w	ᴀ	21	中華
樺		w	aa	4		w	a	2		w	a	21		w	ᴀ	21	
華		w	aa	6		w	a	4		w	a	32		w	ᴀ	32	華山
話		w	aa	6		w	a	4		w	a	32		w	ᴀ	32	
蛙		w	aa	1		w	a	1		w	a	23		w	ᴀ	23	
娃		w	aa	1		w	a	1		w	a	23		w	ᴀ	23	
哇		w	aa	1		w	a	1		w	a	23		w	ᴀ	23	
畫		w	aa	6		w	a	4		w	a	32		w	ᴀ	32	
嘩		w	aa	1		w	a	1		w	a	23		w	ᴀ	23	
嘩		w	aa	4		w	a	2		w	a	21		w	ᴀ	21	
踝		w	aai	4		w	ai	2		w	ai	21		w	ᴀj	21	
淮		w	aai	4		w	ai	2		w	ai	21		w	ᴀj	21	
槐		w	aai	4		w	ai	2		w	ai	21		w	ᴀj	21	
懷		w	aai	4		w	ai	2		w	ai	21		w	ᴀj	21	
壞		w	aai	6		w	ai	4		w	ai	32		w	ᴀj	32	
歪		w	aai	1		w	ai	1		w	ai	23		w	ᴀj	23	
幻		w	aan	6		w	an	4		w	an	32		w	ᴀn	32	
彎		w	aan	1		w	an	1		w	an	23		w	ᴀn	23	
灣		w	aan	1		w	an	1		w	an	23		w	ᴀn	23	
還		w	aan	4		w	an	2		w	an	21		w	ᴀn	21	
寰		w	aan	4		w	an	2		w	an	21		w	ᴀn	21	
環		w	aan	4		w	an	2		w	an	21		w	ᴀn	21	
鬟		w	aan	4		w	an	2		w	an	21		w	ᴀn	21	
頑		w	aan	4		w	an	2		w	an	21		w	ᴀn	21	
患		w	aan	6		w	an	4		w	an	32		w	ᴀn	32	
挽		w	aan	1		w	an	1		w	an	23		w	ᴀn	23	
輓		w	aan	1		w	an	1		w	an	23		w	ᴀn	23	
玩		w	aan	2		w	an	3		w	an	45		w	ᴀn	45	去玩
嬛		w	aan	4		w	an	2		w	an	21		w	ᴀn	21	嫏嬛
猾		w	aat	8		w	at	7		w	at	32		w	ᴀt	32	
滑		w	aat	8		w	at	7		w	at	32		w	ᴀt	32	光滑
挖		w	aat	7b		w	at	6		w	at	23		w	ᴀt	23	
穢		w	ai	1		w	aei	1		w	ɐi	23		w	ɐi	23	
桅		w	ai	4		w	aei	2		w	ɐi	21		w	ɐi	21	
衛		w	ai	6		w	aei	4		w	ɐi	32		w	ɐi	32	
惠		w	ai	6		w	aei	4		w	ɐi	32		w	ɐi	32	
慧		w	ai	6		w	aei	4		w	ɐi	32		w	ɐi	32	
蕙		w	ai	6		w	aei	4		w	ɐi	32		w	ɐi	32	
委		w	ai	1		w	aei	1		w	ɐi	23		w	ɐi	23	虛與委蛇，委委佗佗
逶		w	ai	2		w	aei	3		w	ɐi	45		w	ɐi	45	
萎		w	ai	2		w	aei	3		w	ɐi	45		w	ɐi	45	枯萎
爲		w	ai	4		w	aei	2		w	ɐi	21		w	ɐi	21	人爲
爲		w	ai	6		w	aei	4		w	ɐi	32		w	ɐi	32	爲何
毀		w	ai	2		w	aei	3		w	ɐi	45		w	ɐi	45	
委		w	ai	2		w	aei	3		w	ɐi	45		w	ɐi	45	委託
唯		w	ai	4		w	aei	2		w	ɐi	21		w	ɐi	21	
惟		w	ai	4		w	aei	2		w	ɐi	21		w	ɐi	21	
維		w	ai	4		w	aei	2		w	ɐi	21		w	ɐi	21	
遺		w	ai	4		w	aei	2		w	ɐi	21		w	ɐi	21	遺失
彗		w	ai	6		w	aei	4		w	ɐi	32		w	ɐi	32	
遺		w	ai	6		w	aei	4		w	ɐi	32		w	ɐi	32	贈遺
帷		w	ai	4		w	aei	2		w	ɐi	21		w	ɐi	21	
