單字	粵拼	聲母_定	韻母_定	聲調_定	江拼	聲母_定	韻母_定	聲調_定	IPA(寬)	聲母_定	韻母_定	聲調_定	IPA(嚴)	聲母_定	韻母_定	聲調_定	備註
培		p	ui	4		p	ui	2		pʰ	ui	21		pʰ	uj	21	
倍		p	ui	4		p	ui	2		pʰ	ui	21		pʰ	uj	21	
蓓		p	ui	4		p	ui	2		pʰ	ui	21		pʰ	uj	21	
配		p	ui	1		p	ui	1		pʰ	ui	23		pʰ	uj	23	
坏		p	ui	1		p	ui	1		pʰ	ui	23		pʰ	uj	23	
胚		p	ui	1		p	ui	1		pʰ	ui	23		pʰ	uj	23	同“坯”
賠		p	ui	4		p	ui	2		pʰ	ui	21		pʰ	uj	21	
仆		p	uk	8		p	uk	7		pʰ	ʊk	32		pʰ	ɔok	32	
仆		p	uk	7A		p	uk	5		pʰ	ʊk	45		pʰ	ɔok	45	仆倒
拚		p	un	1		p	un	1		pʰ	un	23		pʰ	un	23	
蟠		p	un	4		p	un	2		pʰ	un	21		pʰ	un	21	
盆		p	un	4		p	un	2		pʰ	un	21		pʰ	un	21	
盤		p	un	4		p	un	2		pʰ	un	21		pʰ	un	21	
蹣		p	un	4		p	un	2		pʰ	un	21		pʰ	un	21	
潘		p	un	1		p	un	1		pʰ	un	23		pʰ	un	23	
判		p	un	1		p	un	1		pʰ	un	23		pʰ	un	23	
胖		p	un	4		p	un	2		pʰ	un	21		pʰ	un	21	心廣體胖
捧		p	ung	2		p	ung	3		pʰ	ʊŋ	45		pʰ	ɔoŋ	45	
蓬		p	ung	4		p	ung	2		pʰ	ʊŋ	21		pʰ	ɔoŋ	21	
篷		p	ung	4		p	ung	2		pʰ	ʊŋ	21		pʰ	ɔoŋ	21	
碰		p	ung	1		p	ung	1		pʰ	ʊŋ	23		pʰ	ɔoŋ	23	
潑		p	ut	7B		p	ut	6		pʰ	ut	23		pʰ	ut	23	
灑		s	aa	2		s	a	3		s	a	45		s	ᴀ	45	
沙		s	aa	1		s	a	1		s	a	23		s	ᴀ	23	
砂		s	aa	1		s	a	1		s	a	23		s	ᴀ	23	
紗		s	aa	1		s	a	1		s	a	23		s	ᴀ	23	
鯊		s	aa	1		s	a	1		s	a	23		s	ᴀ	23	
卅		s	aa	1		s	a	1		s	a	23		s	ᴀ	23	
莎		s	aa	1		s	a	1		s	a	23		s	ᴀ	23	
耍		s	aa	2		s	a	3		s	a	45		s	ᴀ	45	
徙		s	aai	2		s	ai	3		s	ai	45		s	ᴀj	45	
舐		s	aai	2		s	ai	3		s	ai	45		s	ᴀj	45	
殺		s	aai	1		s	ai	1		s	ai	23		s	ᴀj	23	殺哀
晒		s	aai	1		s	ai	1		s	ai	23		s	ᴀj	23	
衫		s	aam	1		s	am	1		s	am	23		s	ᴀm	23	
參		s	aam	1		s	am	1		s	am	23		s	ᴀm	23	三的大寫
三		s	aam	1		s	am	1		s	am	23		s	ᴀm	23	
栓		s	aan	1		s	an	1		s	an	23		s	ᴀn	23	
拴		s	aan	1		s	an	1		s	an	23		s	ᴀn	23	
潺		s	aan	4		s	an	2		s	an	21		s	ᴀn	21	
山		s	aan	1		s	an	1		s	an	23		s	ᴀn	23	
刪		s	aan	1		s	an	1		s	an	23		s	ᴀn	23	
訕		s	aan	1		s	an	1		s	an	23		s	ᴀn	23	
姍		s	aan	1		s	an	1		s	an	23		s	ᴀn	23	
珊		s	aan	1		s	an	1		s	an	23		s	ᴀn	23	
跚		s	aan	1		s	an	1		s	an	23		s	ᴀn	23	
散		s	aan	1		s	an	1		s	an	23		s	ᴀn	23	散文
傘		s	aan	1		s	an	1		s	an	23		s	ᴀn	23	
散		s	aan	2		s	an	3		s	an	45		s	ᴀn	45	散步
柵		s	aan	1		s	an	1		s	an	23		s	ᴀn	23	柵極
澀		s	aap	7B		s	ap	6		s	ap	23		s	ᴀp	23	
霎		s	aap	7B		s	ap	6		s	ap	23		s	ᴀp	23	
圾		s	aap	7A		s	ap	5		s	ap	45		s	ᴀp	45	
殺		s	aat	7B		s	at	6		s	at	23		s	ᴀt	23	殺敵
煞		s	aat	7B		s	at	6		s	at	23		s	ᴀt	23	
薩		s	aat	7B		s	at	6		s	at	23		s	ᴀt	23	
撒		s	aat	7B		s	at	6		s	at	23		s	ᴀt	23	
剎		s	aat	7B		s	at	6		s	at	23		s	ᴀt	23	
哨		s	aau	1		s	au	1		s	au	23		s	ᴀw	23	
梢		s	aau	1		s	au	1		s	au	23		s	ᴀw	23	
稍		s	aau	2		s	au	3		s	au	45		s	ᴀw	45	
洗		s	ai	2		s	aei	3		s	ɐi	45		s	ɐi	45	
嘶		s	ai	1		s	aei	1		s	ɐi	23		s	ɐi	23	
西		s	ai	1		s	aei	1		s	ɐi	23		s	ɐi	23	
犀		s	ai	1		s	aei	1		s	ɐi	23		s	ɐi	23	
細		s	ai	1		s	aei	1		s	ɐi	23		s	ɐi	23	
使		s	ai	2		s	aei	3		s	ɐi	45		s	ɐi	45	
駛		s	ai	2		s	aei	3		s	ɐi	45		s	ɐi	45	
逝		s	ai	6		s	aei	4		s	ɐi	32		s	ɐi	32	
誓		s	ai	6		s	aei	4		s	ɐi	32		s	ɐi	32	
噬		s	ai	6		s	aei	4		s	ɐi	32		s	ɐi	32	
世		s	ai	1		s	aei	1		s	ɐi	23		s	ɐi	23	
勢		s	ai	1		s	aei	1		s	ɐi	23		s	ɐi	23	
篩		s	ai	1		s	aei	1		s	ɐi	23		s	ɐi	23	
婿		s	ai	1		s	aei	1		s	ɐi	23		s	ɐi	23	
側		s	ak	7A		s	aek	5		s	ɐk	45		s	ɐk	45	邊側，地方
塞		s	ak	7A		s	aek	5		s	ɐk	45		s	ɐk	45	塞車
沁		s	am	1		s	aem	1		s	ɐm	23		s	ɐm	23	
心		s	am	1		s	aem	1		s	ɐm	23		s	ɐm	23	
忱		s	am	4		s	aem	2		s	ɐm	21		s	ɐm	21	
甚		s	am	6		s	aem	4		s	ɐm	32		s	ɐm	32	
葚		s	am	6		s	aem	4		s	ɐm	32		s	ɐm	32	
深		s	am	1		s	aem	1		s	ɐm	23		s	ɐm	23	
審		s	am	2		s	aem	3		s	ɐm	45		s	ɐm	45	
沈		s	am	2		s	aem	3		s	ɐm	45		s	ɐm	45	
涔		s	am	4		s	aem	2		s	ɐm	21		s	ɐm	21	
參		s	am	1		s	aem	1		s	ɐm	23		s	ɐm	23	人參
森		s	am	1		s	aem	1		s	ɐm	23		s	ɐm	23	
滲		s	am	1		s	aem	1		s	ɐm	23		s	ɐm	23	
嬸		s	am	2		s	aem	3		s	ɐm	45		s	ɐm	45	
什		s	am	6		s	aem	4		s	ɐm	32		s	ɐm	32	什麼
殉		s	an	1		s	aen	1		s	ɐn	23		s	ɐn	23	
馴		s	an	4		s	aen	2		s	ɐn	21		s	ɐn	21	
詢		s	an	1		s	aen	1		s	ɐn	23		s	ɐn	23	
筍		s	an	2		s	aen	3		s	ɐn	45		s	ɐn	45	
純		s	an	4		s	aen	2		s	ɐn	21		s	ɐn	21	
淳		s	an	4		s	aen	2		s	ɐn	21		s	ɐn	21	
醇		s	an	4		s	aen	2		s	ɐn	21		s	ɐn	21	
鶉		s	an	4		s	aen	2		s	ɐn	21		s	ɐn	21	鶉衣
脣		s	an	4		s	aen	2		s	ɐn	21		s	ɐn	21	
順		s	an	6		s	aen	4		s	ɐn	32		s	ɐn	32	
舜		s	an	1		s	aen	1		s	ɐn	23		s	ɐn	23	
瞬		s	an	1		s	aen	1		s	ɐn	23		s	ɐn	23	
辛		s	an	1		s	aen	1		s	ɐn	23		s	ɐn	23	
新		s	an	1		s	aen	1		s	ɐn	23		s	ɐn	23	
薪		s	an	1		s	aen	1		s	ɐn	23		s	ɐn	23	
信		s	an	1		s	aen	1		s	ɐn	23		s	ɐn	23	
迅		s	an	1		s	aen	1		s	ɐn	23		s	ɐn	23	
訊		s	an	1		s	aen	1		s	ɐn	23		s	ɐn	23	
臣		s	an	4		s	aen	2		s	ɐn	21		s	ɐn	21	
辰		s	an	4		s	aen	2		s	ɐn	21		s	ɐn	21	
宸		s	an	4		s	aen	2		s	ɐn	21		s	ɐn	21	
晨		s	an	4		s	aen	2		s	ɐn	21		s	ɐn	21	
慎		s	an	6		s	aen	4		s	ɐn	32		s	ɐn	32	
腎		s	an	6		s	aen	4		s	ɐn	32		s	ɐn	32	
神		s	an	4		s	aen	2		s	ɐn	21		s	ɐn	21	
申		s	an	1		s	aen	1		s	ɐn	23		s	ɐn	23	
伸		s	an	1		s	aen	1		s	ɐn	23		s	ɐn	23	
身		s	an	1		s	aen	1		s	ɐn	23		s	ɐn	23	
呻		s	an	1		s	aen	1		s	ɐn	23		s	ɐn	23	
紳		s	an	1		s	aen	1		s	ɐn	23		s	ɐn	23	
遜		s	an	1		s	aen	1		s	ɐn	23		s	ɐn	23	
省		s	ang	2		s	aeng	3		s	ɐŋ	45		s	ɐŋ	45	廣東省
生		s	ang	1		s	aeng	1		s	ɐŋ	23		s	ɐŋ	23	
牲		s	ang	1		s	aeng	1		s	ɐŋ	23		s	ɐŋ	23	
笙		s	ang	1		s	aeng	1		s	ɐŋ	23		s	ɐŋ	23	
甥		s	ang	1		s	aeng	1		s	ɐŋ	23		s	ɐŋ	23	
擤		s	ang	1		s	aeng	1		s	ɐŋ	23		s	ɐŋ	23	
十		s	ap	8		s	aep	7		s	ɐp	32		s	ɐp	32	
拾		s	ap	8		s	aep	7		s	ɐp	32		s	ɐp	32	
溼		s	ap	7A		s	aep	5		s	ɐp	45		s	ɐp	45	
濕		s	ap	7A		s	aep	5		s	ɐp	45		s	ɐp	45	
膝		s	ap	7A		s	aep	5		s	ɐp	45		s	ɐp	45	
戌		s	at	7A		s	aet	5		s	ɐt	45		s	ɐt	45	
恤		s	at	7A		s	aet	5		s	ɐt	45		s	ɐt	45	
朮		s	at	8		s	aet	7		s	ɐt	32		s	ɐt	32	
述		s	at	8		s	aet	7		s	ɐt	32		s	ɐt	32	
術		s	at	8		s	aet	7		s	ɐt	32		s	ɐt	32	
實		s	at	8		s	aet	7		s	ɐt	32		s	ɐt	32	
失		s	at	7A		s	aet	5		s	ɐt	45		s	ɐt	45	
室		s	at	7A		s	aet	5		s	ɐt	45		s	ɐt	45	
率		s	at	7A		s	aet	5		s	ɐt	45		s	ɐt	45	率領
帥		s	at	7A		s	aet	5		s	ɐt	45		s	ɐt	45	
蟀		s	at	7A		s	aet	5		s	ɐt	45		s	ɐt	45	
瑟		s	at	7A		s	aet	5		s	ɐt	45		s	ɐt	45	
蝨		s	at	7A		s	aet	5		s	ɐt	45		s	ɐt	45	
窣		s	at	7A		s	aet	5		s	ɐt	45		s	ɐt	45	
摔		s	at	7A		s	aet	5		s	ɐt	45		s	ɐt	45	
嗽		s	au	1		s	aeu	1		s	ɐu	23		s	ɐu	23	
艘		s	au	2		s	aeu	3		s	ɐu	45		s	ɐu	45	
修		s	au	1		s	aeu	1		s	ɐu	23		s	ɐu	23	
脩		s	au	1		s	aeu	1		s	ɐu	23		s	ɐu	23	
羞		s	au	1		s	aeu	1		s	ɐu	23		s	ɐu	23	
宿		s	au	1		s	aeu	1		s	ɐu	23		s	ɐu	23	星宿
秀		s	au	1		s	aeu	1		s	ɐu	23		s	ɐu	23	
繡		s	au	1		s	aeu	1		s	ɐu	23		s	ɐu	23	
琇		s	au	1		s	aeu	1		s	ɐu	23		s	ɐu	23	
授		s	au	6		s	aeu	4		s	ɐu	32		s	ɐu	32	
售		s	au	6		s	aeu	4		s	ɐu	32		s	ɐu	32	
受		s	au	6		s	aeu	4		s	ɐu	32		s	ɐu	32	
壽		s	au	6		s	aeu	4		s	ɐu	32		s	ɐu	32	
收		s	au	1		s	aeu	1		s	ɐu	23		s	ɐu	23	
狩		s	au	1		s	aeu	1		s	ɐu	23		s	ɐu	23	
守		s	au	2		s	aeu	3		s	ɐu	45		s	ɐu	45	
手		s	au	2		s	aeu	3		s	ɐu	45		s	ɐu	45	
守		s	au	2		s	aeu	3		s	ɐu	45		s	ɐu	45	
首		s	au	2		s	aeu	3		s	ɐu	45		s	ɐu	45	
愁		s	au	4		s	aeu	2		s	ɐu	21		s	ɐu	21	
颼		s	au	1		s	aeu	1		s	ɐu	23		s	ɐu	23	
瘦		s	au	1		s	aeu	1		s	ɐu	23		s	ɐu	23	
搜		s	au	2		s	aeu	3		s	ɐu	45		s	ɐu	45	
蒐		s	au	2		s	aeu	3		s	ɐu	45		s	ɐu	45	
獸		s	au	1		s	aeu	1		s	ɐu	23		s	ɐu	23	
叟		s	au	2		s	aeu	3		s	ɐu	45		s	ɐu	45	
擻		s	au	2		s	aeu	3		s	ɐu	45		s	ɐu	45	抖擻
饈		s	au	1		s	aeu	1		s	ɐu	23		s	ɐu	23	
鏽		s	au	1		s	aeu	1		s	ɐu	23		s	ɐu	23	
嗖		s	au	1		s	aeu	1		s	ɐu	23		s	ɐu	23	
仇		s	au	4		s	aeu	2		s	ɐu	21		s	ɐu	21	仇人
擻		s	au	1		s	aeu	1		s	ɐu	23		s	ɐu	23	擻火
些		s	e	1		s	e	1		s	ɛ	23		s	ɛ	23	
卸		s	e	1		s	e	1		s	ɛ	23		s	ɛ	23	
瀉		s	e	1		s	e	1		s	ɛ	23		s	ɛ	23	
寫		s	e	2		s	e	3		s	ɛ	45		s	ɛ	45	
社		s	e	4		s	e	2		s	ɛ	21		s	ɛ	21	
蛇		s	e	4		s	e	2		s	ɛ	21		s	ɛ	21	毒蛇
射		s	e	6		s	e	4		s	ɛ	32		s	ɛ	32	發射
舍		s	e	1		s	e	1		s	ɛ	23		s	ɛ	23	舍人
赦		s	e	1		s	e	1		s	ɛ	23		s	ɛ	23	
舍		s	e	2		s	e	3		s	ɛ	45		s	ɛ	45	舍生取義
捨		s	e	2		s	e	3		s	ɛ	45		s	ɛ	45	
舍		s	e	4		s	e	2		s	ɛ	21		s	ɛ	21	宿舍
四		s	ei	1		s	ei	1		s	ei	23		s	ej	23	
肆		s	ei	1		s	ei	1		s	ei	23		s	ej	23	四的大寫
死		s	ei	2		s	ei	3		s	ei	45		s	ej	45	
撕		s	i	1		s	i	1		s	i	23		s	i	23	
峙		s	i	6		s	i	4		s	i	32		s	i	32	
司		s	i	1		s	i	1		s	i	23		s	i	23	
絲		s	i	1		s	i	1		s	i	23		s	i	23	
伺		s	i	1		s	i	1		s	i	23		s	i	23	伺候
思		s	i	1		s	i	1		s	i	23		s	i	23	
時		s	i	4		s	i	2		s	i	21		s	i	21	
市		s	i	4		s	i	2		s	i	21		s	i	21	
侍		s	i	6		s	i	4		s	i	32		s	i	32	
士		s	i	6		s	i	4		s	i	32		s	i	32	
仕		s	i	6		s	i	4		s	i	32		s	i	32	
使		s	i	1		s	i	1		s	i	23		s	i	23	使者
史		s	i	2		s	i	3		s	i	45		s	i	45	
詩		s	i	1		s	i	1		s	i	23		s	i	23	
試		s	i	1		s	i	1		s	i	23		s	i	23	
事		s	i	6		s	i	4		s	i	32		s	i	32	
示		s	i	6		s	i	4		s	i	32		s	i	32	
斯		s	i	1		s	i	1		s	i	23		s	i	23	
廝		s	i	1		s	i	1		s	i	23		s	i	23	
氏		s	i	6		s	i	4		s	i	32		s	i	32	姓氏
是		s	i	6		s	i	4		s	i	32		s	i	32	
施		s	i	1		s	i	1		s	i	23		s	i	23	
匙		s	i	4		s	i	2		s	i	21		s	i	21	鑰匙
屎		s	i	2		s	i	3		s	i	45		s	i	45	
私		s	i	1		s	i	1		s	i	23		s	i	23	
肆		s	i	1		s	i	1		s	i	23		s	i	23	肆意
駟		s	i	1		s	i	1		s	i	23		s	i	23	
嗜		s	i	1		s	i	1		s	i	23		s	i	23	
視		s	i	6		s	i	4		s	i	32		s	i	32	
屍		s	i	1		s	i	1		s	i	23		s	i	23	
師		s	i	1		s	i	1		s	i	23		s	i	23	
獅		s	i	1		s	i	1		s	i	23		s	i	23	
抒		s	i	1		s	i	1		s	i	23		s	i	23	
藷		s	i	4		s	i	2		s	i	21		s	i	21	藷蕷
曙		s	i	1		s	i	1		s	i	23		s	i	23	
薯		s	i	4		s	i	2		s	i	21		s	i	21	
書		s	i	1		s	i	1		s	i	23		s	i	23	
紓		s	i	1		s	i	1		s	i	23		s	i	23	
舒		s	i	1		s	i	1		s	i	23		s	i	23	
恕		s	i	1		s	i	1		s	i	23		s	i	23	
庶		s	i	1		s	i	1		s	i	23		s	i	23	
暑		s	i	2		s	i	3		s	i	45		s	i	45	
黍		s	i	2		s	i	3		s	i	45		s	i	45	
鼠		s	i	2		s	i	3		s	i	45		s	i	45	
樞		s	i	1		s	i	1		s	i	23		s	i	23	
殊		s	i	4		s	i	2		s	i	21		s	i	21	
豎		s	i	6		s	i	4		s	i	32		s	i	32	
樹		s	i	6		s	i	4		s	i	32		s	i	32	
輸		s	i	1		s	i	1		s	i	23		s	i	23	
柿		s	i	2		s	i	3		s	i	45		s	i	45	
鷥		s	i	1		s	i	1		s	i	23		s	i	23	
柿		s	i	2		s	i	3		s	i	45		s	i	45	柿餅
糬		s	i	4		s	i	2		s	i	21		s	i	21	
荼		s	i	1		s	i	1		s	i	23		s	i	23	神荼
錫		s	iak	7B		s	iak	6		s	iɐk	23		s	ɪɐk	23	
石		s	iak	8		s	iak	7		s	iɐk	32		s	ɪɐk	32	
碩		s	iak	8		s	iak	7		s	iɐk	32		s	ɪɐk	32	
腥		s	iang	1		s	iang	1		s	iɐŋ	23		s	ɪɐŋ	23	
聲		s	iang	1		s	iang	1		s	iɐŋ	23		s	ɪɐŋ	23	
析		s	ik	7A		s	ik	5		s	ɪk	45		s	ɛek	45	
淅		s	ik	7A		s	ik	5		s	ɪk	45		s	ɛek	45	
蜥		s	ik	7A		s	ik	5		s	ɪk	45		s	ɛek	45	
昔		s	ik	7A		s	ik	5		s	ɪk	45		s	ɛek	45	
惜		s	ik	7A		s	ik	5		s	ɪk	45		s	ɛek	45	
射		s	ik	8		s	ik	7		s	ɪk	32		s	ɛek	32	
適		s	ik	7A		s	ik	5		s	ɪk	45		s	ɛek	45	
釋		s	ik	7A		s	ik	5		s	ɪk	45		s	ɛek	45	
食		s	ik	8		s	ik	7		s	ɪk	32		s	ɛek	32	
悉		s	ik	7A		s	ik	5		s	ɪk	45		s	ɛek	45	
窸		s	ik	7A		s	ik	5		s	ɪk	45		s	ɛek	45	
蟋		s	ik	7A		s	ik	5		s	ɪk	45		s	ɛek	45	
息		s	ik	7A		s	ik	5		s	ɪk	45		s	ɛek	45	
熄		s	ik	7A		s	ik	5		s	ɪk	45		s	ɛek	45	
蝕		s	ik	8		s	ik	7		s	ɪk	32		s	ɛek	32	
色		s	ik	7A		s	ik	5		s	ɪk	45		s	ɛek	45	
嗇		s	ik	7A		s	ik	5		s	ɪk	45		s	ɛek	45	
識		s	ik	7A		s	ik	5		s	ɪk	45		s	ɛek	45	認識
式		s	ik	7A		s	ik	5		s	ɪk	45		s	ɛek	45	
拭		s	ik	7A		s	ik	5		s	ɪk	45		s	ɛek	45	
軾		s	ik	7A		s	ik	5		s	ɪk	45		s	ɛek	45	
飾		s	ik	7A		s	ik	5		s	ɪk	45		s	ɛek	45	
晰		s	ik	7A		s	ik	5		s	ɪk	45		s	ɛek	45	
媳		s	ik	7A		s	ik	5		s	ɪk	45		s	ɛek	45	
禪		s	im	4		s	im	2		s	im	21		s	im	21	禪師
蟬		s	im	4		s	im	2		s	im	21		s	im	21	
蟾		s	im	4		s	im	2		s	im	21		s	im	21	
陝		s	im	2		s	im	3		s	im	45		s	im	45	
閃		s	im	2		s	im	3		s	im	45		s	im	45	
簷		s	im	4		s	im	2		s	im	21		s	im	21	
船		s	in	4		s	in	2		s	in	21		s	in	21	
痠		s	in	1		s	in	1		s	in	23		s	in	23	
酸		s	in	1		s	in	1		s	in	23		s	in	23	
蒜		s	in	1		s	in	1		s	in	23		s	in	23	
算		s	in	1		s	in	1		s	in	23		s	in	23	
倩		s	in	6		s	in	4		s	in	32		s	in	32	
先		s	in	1		s	in	1		s	in	23		s	in	23	
旋		s	in	4		s	in	2		s	in	21		s	in	21	
旋		s	in	6		s	in	4		s	in	32		s	in	32	
宣		s	in	1		s	in	1		s	in	23		s	in	23	
渲		s	in	1		s	in	1		s	in	23		s	in	23	
選		s	in	2		s	in	3		s	in	45		s	in	45	
雋		s	in	1		s	in	1		s	in	23		s	in	23	
仙		s	in	1		s	in	1		s	in	23		s	in	23	
鮮		s	in	1		s	in	1		s	in	23		s	in	23	鮮美
線		s	in	1		s	in	1		s	in	23		s	in	23	
鮮		s	in	2		s	in	3		s	in	45		s	in	45	鮮有
蘚		s	in	2		s	in	3		s	in	45		s	in	45	
單		s	in	4		s	in	2		s	in	21		s	in	21	單于
禪		s	in	6		s	in	4		s	in	32		s	in	32	禪讓
單		s	in	6		s	in	4		s	in	32		s	in	32	姓單
擅		s	in	6		s	in	4		s	in	32		s	in	32	
繕		s	in	6		s	in	4		s	in	32		s	in	32	
善		s	in	6		s	in	4		s	in	32		s	in	32	
煽		s	in	1		s	in	1		s	in	23		s	in	23	
扇		s	in	1		s	in	1		s	in	23		s	in	23	
羨		s	in	6		s	in	4		s	in	32		s	in	32	
孫		s	in	1		s	in	1		s	in	23		s	in	23	
損		s	in	2		s	in	3		s	in	45		s	in	45	
飧		s	in	1		s	in	1		s	in	23		s	in	23	
搧		s	in	1		s	in	1		s	in	23		s	in	23	
腺		s	in	1		s	in	1		s	in	23		s	in	23	
漩		s	in	4		s	in	2		s	in	21		s	in	21	
燹		s	in	2		s	in	3		s	in	45		s	in	45	
星		s	ing	1		s	ing	1		s	ɪŋ	23		s	ɛeŋ	23	
惺		s	ing	1		s	ing	1		s	ɪŋ	23		s	ɛeŋ	23	
腥		s	ing	1		s	ing	1		s	ɪŋ	23		s	ɛeŋ	23	
醒		s	ing	2		s	ing	3		s	ɪŋ	45		s	ɛeŋ	45	
性		s	ing	1		s	ing	1		s	ɪŋ	23		s	ɛeŋ	23	
姓		s	ing	1		s	ing	1		s	ɪŋ	23		s	ɛeŋ	23	
省		s	ing	2		s	ing	3		s	ɪŋ	45		s	ɛeŋ	45	反省
成		s	ing	4		s	ing	2		s	ɪŋ	21		s	ɛeŋ	21	
城		s	ing	4		s	ing	2		s	ɪŋ	21		s	ɛeŋ	21	
誠		s	ing	4		s	ing	2		s	ɪŋ	21		s	ɛeŋ	21	
盛		s	ing	4		s	ing	2		s	ɪŋ	21		s	ɛeŋ	21	盛湯
盛		s	ing	6		s	ing	4		s	ɪŋ	32		s	ɛeŋ	32	旺盛
聲		s	ing	1		s	ing	1		s	ɪŋ	23		s	ɛeŋ	23	聲樂
聖		s	ing	1		s	ing	1		s	ɪŋ	23		s	ɛeŋ	23	
丞		s	ing	4		s	ing	2		s	ɪŋ	21		s	ɛeŋ	21	
承		s	ing	4		s	ing	2		s	ɪŋ	21		s	ɛeŋ	21	
乘		s	ing	4		s	ing	2		s	ɪŋ	21		s	ɛeŋ	21	乘船
繩		s	ing	4		s	ing	2		s	ɪŋ	21		s	ɛeŋ	21	
乘		s	ing	6		s	ing	4		s	ɪŋ	32		s	ɛeŋ	32	萬乘之國
剩		s	ing	6		s	ing	4		s	ɪŋ	32		s	ɛeŋ	32	
升		s	ing	1		s	ing	1		s	ɪŋ	23		s	ɛeŋ	23	
昇		s	ing	1		s	ing	1		s	ɪŋ	23		s	ɛeŋ	23	
勝		s	ing	1		s	ing	1		s	ɪŋ	23		s	ɛeŋ	23	
猩		s	ing	1		s	ing	1		s	ɪŋ	23		s	ɛeŋ	23	
削		s	iok	7B		s	iok	6		s	iɔk	23		s	ɪɔk	23	
爍		s	iok	7B		s	iok	6		s	iɔk	23		s	ɪɔk	23	
鑲		s	iong	1		s	iong	1		s	iɔŋ	23		s	ɪɔŋ	23	
相		s	iong	1		s	iong	1		s	iɔŋ	23		s	ɪɔŋ	23	
廂		s	iong	1		s	iong	1		s	iɔŋ	23		s	ɪɔŋ	23	
湘		s	iong	1		s	iong	1		s	iɔŋ	23		s	ɪɔŋ	23	
箱		s	iong	1		s	iong	1		s	iɔŋ	23		s	ɪɔŋ	23	
襄		s	iong	1		s	iong	1		s	iɔŋ	23		s	ɪɔŋ	23	
想		s	iong	2		s	iong	3		s	iɔŋ	45		s	ɪɔŋ	45	
箱		s	iong	4		s	iong	2		s	iɔŋ	21		s	ɪɔŋ	21	
上		s	iong	1		s	iong	1		s	iɔŋ	23		s	ɪɔŋ	23	
常		s	iong	4		s	iong	2		s	iɔŋ	21		s	ɪɔŋ	21	
徜		s	iong	4		s	iong	2		s	iɔŋ	21		s	ɪɔŋ	21	
嘗		s	iong	4		s	iong	2		s	iɔŋ	21		s	ɪɔŋ	21	
償		s	iong	4		s	iong	2		s	iɔŋ	21		s	ɪɔŋ	21	
裳		s	iong	4		s	iong	2		s	iɔŋ	21		s	ɪɔŋ	21	
上		s	iong	4		s	iong	2		s	iɔŋ	21		s	ɪɔŋ	21	
尚		s	iong	6		s	iong	4		s	iɔŋ	32		s	ɪɔŋ	32	
上		s	iong	6		s	iong	4		s	iɔŋ	32		s	ɪɔŋ	32	
霜		s	iong	1		s	iong	1		s	iɔŋ	23		s	ɪɔŋ	23	
商		s	iong	1		s	iong	1		s	iɔŋ	23		s	ɪɔŋ	23	
傷		s	iong	1		s	iong	1		s	iɔŋ	23		s	ɪɔŋ	23	
賞		s	iong	2		s	iong	3		s	iɔŋ	45		s	ɪɔŋ	45	
雙		s	iong	1		s	iong	1		s	iɔŋ	23		s	ɪɔŋ	23	
嫦		s	iong	4		s	iong	2		s	iɔŋ	21		s	ɪɔŋ	21	
嚐		s	iong	4		s	iong	2		s	iɔŋ	21		s	ɪɔŋ	21	
懾		s	ip	7B		s	ip	6		s	ip	23		s	ip	23	
涉		s	ip	7B		s	ip	6		s	ip	23		s	ip	23	
攝		s	ip	7B		s	ip	6		s	ip	23		s	ip	23	
說		s	it	7B		s	it	6		s	it	23		s	it	23	
契		s	it	7B		s	it	6		s	it	23		s	it	23	
竊		s	it	7B		s	it	6		s	it	23		s	it	23	
泄		s	it	7B		s	it	6		s	it	23		s	it	23	
雪		s	it	7A		s	it	5		s	it	45		s	it	45	白雪雪
雪		s	it	7B		s	it	6		s	it	23		s	it	23	
薛		s	it	7B		s	it	6		s	it	23		s	it	23	
折		s	it	8		s	it	7		s	it	32		s	it	32	折本
楔		s	it	7B		s	it	6		s	it	23		s	it	23	
舌		s	it	8		s	it	7		s	it	32		s	it	32	
屑		s	it	7B		s	it	6		s	it	23		s	it	23	
洩		s	it	7B		s	it	6		s	it	23		s	it	23	排洩
迢		s	iu	4		s	iu	2		s	iu	21		s	iw	21	
蕭		s	iu	1		s	iu	1		s	iu	23		s	iw	23	
簫		s	iu	1		s	iu	1		s	iu	23		s	iw	23	
嘯		s	iu	1		s	iu	1		s	iu	23		s	iw	23	
逍		s	iu	1		s	iu	1		s	iu	23		s	iw	23	
消		s	iu	1		s	iu	1		s	iu	23		s	iw	23	
宵		s	iu	1		s	iu	1		s	iu	23		s	iw	23	
硝		s	iu	1		s	iu	1		s	iu	23		s	iw	23	
霄		s	iu	1		s	iu	1		s	iu	23		s	iw	23	
銷		s	iu	1		s	iu	1		s	iu	23		s	iw	23	
肖		s	iu	1		s	iu	1		s	iu	23		s	iw	23	
笑		s	iu	1		s	iu	1		s	iu	23		s	iw	23	
小		s	iu	2		s	iu	3		s	iu	45		s	iw	45	
韶		s	iu	4		s	iu	2		s	iu	21		s	iw	21	
邵		s	iu	6		s	iu	4		s	iu	32		s	iw	32	
劭		s	iu	6		s	iu	4		s	iu	32		s	iw	32	
召		s	iu	6		s	iu	4		s	iu	32		s	iw	32	召南
紹		s	iu	6		s	iu	4		s	iu	32		s	iw	32	
燒		s	iu	1		s	iu	1		s	iu	23		s	iw	23	
